species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_05175,0.539408,0.999996,16
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5063,0.539408,0.999996,16
saccharomyces_eubayanus,DI49_5498,0.665150,0.999996,19
naumovozyma_castellii_cbs_4309,NCAS_0A14780,0.628669,0.999996,19
naumovozyma_dairenensis_cbs_421,NDAI_0J00700,0.715501,0.999948,18
kazachstania_africana_cbs_2517,KAFR_0B00760,0.798354,0.999996,16
kazachstania_naganishii_cbs_8797,KNAG_0F03470,0.526546,0.999948,18
_candida_glabrata,CAGL0D03718g,0.889574,0.999837,17
vanderwaltozyma_polyspora_dsm_70294,Kpol_520p5,0.831025,0.999948,18
tetrapisispora_phaffii_cbs_4417,TPHA_0B01400,0.708661,0.999996,16
zygosaccharomyces_bailii_isa1307,ZBAI_03303,0.382488,0.995813,17
zygosaccharomyces_rouxii,ZYRO0G17380g,0.529158,0.999873,15
zygosaccharomyces_bailii_isa1307,ZBAI_08309,0.393212,0.996770,17
torulaspora_delbrueckii,TDEL_0C03230,0.572302,0.999837,17
tetrapisispora_blattae_cbs_6284,TBLA_0I00770,0.921617,0.999948,18
lachancea_thermotolerans_cbs_6340,KLTH0F07590g,0.703104,0.999948,18
lachancea_lanzarotensis,LALA0_S12e02014g,0.703104,0.999948,18
eremothecium_sinecaudum,AW171_hschr85067,0.395914,0.998190,18
eremothecium_cymbalariae_dbvpg_7215,Ecym_4671,0.388596,0.999898,21
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAER400C,0.413476,0.997627,16
ashbya_gossypii,AGOS_AER400C,0.489501,0.999996,16
kluyveromyces_lactis,KLLA0_E06095g,0.858529,0.999996,16
kluyveromyces_marxianus_dmku3_1042,KLMA_70113,0.708661,0.999996,16
hanseniaspora_opuntiae,AWRI3578_g1218,1.330359,0.999966,13
hanseniaspora_uvarum_dsm_2768,D499_0AF00360,1.330359,0.999966,13
hanseniaspora_osmophila,AWRI3579_g3070,1.111952,0.999754,12
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_51056,1.133055,0.999966,13
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_73009,0.475924,0.999469,15
brettanomyces_bruxellensis_awri1499,AWRI1499_1743,0.628694,0.999754,12
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_83701,0.778336,0.999873,15
candida_maltosa_xu316,G210_1588,0.622835,0.999724,11
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_109174,0.851883,0.999822,14
ogataea_parapolymorpha_dl_1,HPODL_05337,0.177122,0.695153,13
lodderomyces_elongisporus_nrrl_yb_4239,LELG_04155,0.801981,0.999754,12
meyerozyma_guilliermondii_atcc_6260,PGUG_03082,0.648609,0.999873,15
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0G04054g,0.483967,0.997643,13
candida_tropicalis_mya_3404,CTRG_06018,0.824799,0.999966,13
komagataella_pastoris,PAS_chr4_0771,0.629430,0.999873,15
debaryomyces_hansenii_cbs767,DEHA2G24420g,0.824799,0.999966,13
candida_parapsilosis_cdc317,CPAR2_100680,0.619628,0.999966,13
_candida_tenuis_atcc_10573,CANTEDRAFT_110622,0.594906,0.999754,12
kuraishia_capsulata_cbs_1993,KUCA_T00003528001,0.628694,0.999754,12
scheffersomyces_stipitis_cbs_6054,PICST_72556,0.600655,0.999754,12
wickerhamomyces_ciferrii,BN7_2146,0.718273,0.999724,11
cyberlindnera_jadinii,BN1211_5631,0.613075,0.999837,17
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0H04055g,0.483967,0.997643,13
pichia_kudriavzevii,JL09_g4487,0.826603,0.999996,16
candida_dubliniensis_cd36,CD36_52270,0.619628,0.999966,13
ogataea_polymorpha,OGAPODRAFT_81212,0.208312,0.806931,13
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_7832,0.973650,0.999822,14
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_62943,NaN,NaN,NaN
debaryomyces_fabryi,AC631_01803,0.824799,0.999966,13
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_43254,0.619628,0.999966,13
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_271957,0.571961,0.999397,11
clavispora_lusitaniae_atcc_42720,CLUG_01901,0.749968,0.999754,12
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_76307,0.402684,0.995740,15
candida_albicans_wo_1,CAWG_04631,0.619628,0.999966,13
_candida_auris,QG37_04525,1.058062,0.999724,11
candida_orthopsilosis_co_90_125,CORT_0F00800,0.523261,0.999217,13
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_160806,0.546407,0.999822,14
komagataella_phaffii_cbs_7435,PP7435_CHR4-0187,0.629430,0.999873,15
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_81789,0.687412,0.999822,14
sugiyamaella_lignohabitans,AWJ20_720,0.613075,0.999837,17
yarrowia_lipolytica,YALI0_D07436g,0.840767,0.999948,18
geotrichum_candidum,BN980_GECA03s03838g,0.365376,0.988330,15
lipomyces_starkeyi_nrrl_y_11557,LIPSTDRAFT_94045,0.502464,0.999996,19
tortispora_caseinolytica_nrrl_y_17796,CANCADRAFT_32677,0.324530,0.985414,17
pseudogymnoascus_sp_wsf_3629,VE00_01886,0.445450,0.999975,21
diaporthe_helianthi,DHEL01_03916,0.548797,0.999978,22
sporothrix_schenckii_atcc_58251,HMPREF1624_04279,0.921617,0.999948,18
pseudogymnoascus_sp_23342_1_i1,VE03_02314,0.427176,0.999905,20
verticillium_longisporum,BN1708_016545,0.277259,0.787173,5
fusarium_pseudograminearum,FPSE_03582,0.483827,0.999837,17
ophiostoma_piceae_uamh_11346,F503_06701,1.163354,0.999975,21
gaeumannomyces_graminis,GGTG_01773,0.832203,0.999948,18
fusarium_graminearum,FGRAMPH1_01T17885,0.475972,0.999837,17
colletotrichum_higginsianum,CH063_05570,0.645200,0.996258,6
metarhizium_rileyi_rcef_4871,NOR_03612,0.583752,0.999905,20
marssonina_brunnea_f_sp_multigermtubi_mb_m1,MBM_00375,0.417757,0.999763,19
fusarium_verticillioides,FVEG_07102,0.689706,0.999948,18
glarea_lozoyensis_74030,M7I_2619,0.479473,0.999948,18
pseudogymnoascus_sp_vkm_f_4513_fw_928_,V494_03253,0.382485,0.999397,20
magnaporthe_poae,MAPG_06906,0.779119,0.999948,18
madurella_mycetomatis,MMYC01_203137,0.751922,0.999996,19
metarhizium_anisopliae,MANI_005536,0.538945,0.999996,19
tolypocladium_ophioglossoides_cbs_100239,TOPH_02509,0.779119,0.999948,18
ustilaginoidea_virens,UV8b_404,0.459149,0.999975,21
colletotrichum_incanum,CI238_04699,1.114146,0.999837,17
stachybotrys_chlorohalonata_ibt_40285,S40285_00374,0.483691,0.999996,19
sporothrix_brasiliensis_5110,SPBR_05931,0.921617,0.999948,18
purpureocillium_lilacinum,VFPBJ_01126,0.665150,0.999996,19
pseudogymnoascus_sp_24mn13,VE04_04555,0.393135,0.999975,21
neurospora_crassa,NCU00366,0.528822,0.999905,20
thielavia_terrestris_nrrl_8126,THITE_2096633,0.690826,0.999905,20
phialocephala_scopiformis,LY89DRAFT_581823,0.529158,0.999873,15
verticillium_alfalfae_vams_102,VDBG_06826,0.559257,0.999978,22
rosellinia_necatrix,SAMD00023353_2300550,0.703104,0.999948,18
colletotrichum_sublineola,CSUB01_03038,1.019473,0.999837,17
phaeoacremonium_minimum_ucrpa7,UCRPA7_1734,0.628669,0.999996,19
pseudogymnoascus_verrucosus,VE01_08471,0.393135,0.999975,21
oidiodendron_maius_zn,OIDMADRAFT_186017,0.572302,0.999837,17
trichoderma_atroviride_imi_206040,TRIATDRAFT_298941,0.801261,0.999996,16
fusarium_culmorum,FCUL_07585.1,0.475972,0.999837,17
aschersonia_aleyrodis_rcef_2490,AAL_01858,0.479780,0.999905,20
magnaporthe_oryzae,MGG_08866,0.686767,0.999837,17
metarhizium_brunneum_arsef_3297,MBR_07563,0.520173,0.999996,19
colletotrichum_fioriniae_pj7,CFIO01_03188,0.848717,0.999948,18
metarhizium_anisopliae_arsef_23,MAA_03585,0.520173,0.999996,19
isaria_fumosorosea_arsef_2679,ISF_06586,0.531062,0.999996,16
cordyceps_brongniartii_rcef_3172,BBO_07929,0.743403,0.999837,17
metarhizium_acridum_cqma_102,MAC_08339,0.577995,0.999996,19
neurospora_tetrasperma_fgsc_2509,NEUTE2DRAFT_110402,0.475972,0.999837,17
claviceps_purpurea_20_1,CPUR_06108,0.616924,0.999996,19
pestalotiopsis_fici_w106_1,PFICI_11845,0.481124,0.999996,19
acremonium_chrysogenum_atcc_11550,ACRE_087200,0.651198,0.999948,18
drechmeria_coniospora,DCS_07820,0.588103,0.999975,21
ophiocordyceps_unilateralis,XA68_7414,0.641069,0.999948,18
fusarium_poae,FPOA_07429,0.479473,0.999948,18
pseudogymnoascus_sp_vkm_f_4516_fw_969_,V497_01736,0.543962,0.999996,19
colletotrichum_gloeosporioides,CGGC5_2829,0.848801,0.999837,17
pseudogymnoascus_sp_vkm_f_4517_fw_2822_,V498_05094,0.445450,0.999975,21
escovopsis_weberi,ESCO_001136,0.521427,0.999996,16
pseudogymnoascus_sp_vkm_f_103,V499_07848,0.393135,0.999975,21
thielaviopsis_punctulata,TD95_002447,0.675640,0.999873,15
fusarium_solani,NechaG71186,0.755187,0.999948,18
trichoderma_harzianum,THAR02_10355,0.757939,0.999996,16
eutypa_lata_ucrel1,UCREL1_2199,0.387753,0.999540,20
neonectria_ditissima,AK830_g340,0.954848,0.999837,17
pseudogymnoascus_sp_vkm_f_4520_fw_2644_,V502_06763,0.652719,0.999905,20
trichoderma_virens,TRIVIDRAFT_83678,0.789290,0.999873,15
