species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5031,0.233201,0.979174,19
saccharomyces_sp_boulardii_,KO01_05143,0.250930,0.988909,20
saccharomyces_eubayanus,DI49_5460,0.112032,0.866574,22
saccharomyces_arboricola_h_6,SU7_3618,0.169140,0.934592,18
kazachstania_africana_cbs_2517,KAFR_0B01900,0.299772,0.994075,18
kazachstania_naganishii_cbs_8797,KNAG_0D02380,0.013126,0.169789,17
naumovozyma_castellii_cbs_4309,NCAS_0B04810,0.260021,0.992842,21
naumovozyma_dairenensis_cbs_421,NDAI_0B02220,0.182296,0.984307,26
_candida_glabrata,CAGL0L09229g,0.095709,0.749808,18
vanderwaltozyma_polyspora_dsm_70294,Kpol_467p10,0.281237,0.995037,20
zygosaccharomyces_bailii_isa1307,ZBAI_05758,0.202689,0.974979,21
zygosaccharomyces_bailii_isa1307,ZBAI_01491,0.092124,0.725734,18
torulaspora_delbrueckii,TDEL_0C01290,0.140761,0.879093,18
zygosaccharomyces_rouxii,ZYRO0F04774g,0.215126,0.946047,16
lachancea_thermotolerans_cbs_6340,KLTH0G16786g,0.114536,0.754660,16
lachancea_lanzarotensis,LALA0_S09e06414g,0.391462,0.998711,16
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAGL054W,0.192834,0.921606,16
eremothecium_sinecaudum,AW171_hschr74320,0.229571,0.955227,16
kluyveromyces_marxianus_dmku3_1042,KLMA_70435,0.057711,0.600138,21
eremothecium_cymbalariae_dbvpg_7215,Ecym_7273,0.178888,0.905488,16
ashbya_gossypii,AGOS_AGL054W,0.178888,0.905488,16
kluyveromyces_lactis,KLLA0_E14037g,0.198439,0.968080,20
hanseniaspora_uvarum_dsm_2768,D499_0S00730,0.312336,0.998755,21
hanseniaspora_osmophila,AWRI3579_g2337,0.268703,0.995334,21
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_73860,0.454687,0.999979,16
hanseniaspora_opuntiae,AWRI3578_g3268,0.293590,0.995883,19
tetrapisispora_blattae_cbs_6284,TBLA_0C00470,0.372259,0.999854,22
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_12058,0.291023,0.994914,19
tetrapisispora_phaffii_cbs_4417,TPHA_0H00730,0.304819,0.989804,16
ogataea_parapolymorpha_dl_1,HPODL_02730,0.043175,0.373693,17
clavispora_lusitaniae_atcc_42720,CLUG_05684,0.022129,0.232752,13
brettanomyces_bruxellensis_awri1499,AWRI1499_1187,0.175481,0.890456,14
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_92310,0.353262,0.998352,18
candida_dubliniensis_cd36,CD36_65470,0.000000,0.067395,18
_candida_auris,QG37_06729,0.023974,0.220474,12
debaryomyces_hansenii_cbs767,DEHA2F25278g,0.092124,0.725734,18
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_7550,0.258638,0.991133,20
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_26466,0.610047,0.999924,19
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0N06305g,0.298109,0.987808,15
meyerozyma_guilliermondii_atcc_6260,PGUG_01065,0.009596,0.149587,19
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_115222,0.216212,0.962515,18
candida_maltosa_xu316,G210_4987,0.418601,0.999889,20
_candida_tenuis_atcc_10573,CANTEDRAFT_99867,0.138898,0.885483,19
kuraishia_capsulata_cbs_1993,KUCA_T00001634001,0.140761,0.879093,18
candida_orthopsilosis_co_90_125,CORT_0G00150,0.192834,0.921606,16
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_11771,0.071754,0.637371,20
candida_parapsilosis_cdc317,CPAR2_700040,0.039049,0.453683,19
komagataella_phaffii_cbs_7435,PP7435_CHR2-0354,0.081605,0.765328,23
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0M06150g,0.210814,0.940406,16
candida_tropicalis_mya_3404,CTRG_03724,0.338387,0.998564,17
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_33630,0.036977,0.349700,17
candida_albicans_wo_1,CAWG_04925,0.112012,0.814105,19
debaryomyces_fabryi,AC631_00545,0.106467,0.783610,19
komagataella_pastoris,PAS_chr2-2_0334,0.081605,0.765328,23
ogataea_polymorpha,OGAPODRAFT_15291,0.135566,0.819167,16
scheffersomyces_stipitis_cbs_6054,PICST_32528,0.139878,0.837985,16
cyberlindnera_jadinii,BN1211_2094,0.251899,0.969002,15
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_56074,0.277246,0.990914,18
wickerhamomyces_ciferrii,BN7_3772,0.417560,0.999918,15
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_159194,0.234825,0.992577,24
lipomyces_starkeyi_nrrl_y_11557,LIPSTDRAFT_67282,0.045052,0.414855,18
tortispora_caseinolytica_nrrl_y_17796,CANCADRAFT_23273,0.300874,0.999997,25
sugiyamaella_lignohabitans,AWJ20_2717,0.507907,0.999984,14
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_52421,0.283373,0.999983,26
geotrichum_candidum,BN980_GECA05s03992g,0.445829,0.999879,21
yarrowia_lipolytica,YALI0_E13420g,0.798683,0.999993,17
schizosaccharomyces_cryophilus,SPOG_01671,0.258424,0.932407,12
erysiphe_necator,EV44_g1757,0.013126,0.169789,17
saitoella_complicata_nrrl_y_17804,G7K_0315-t1,0.093757,0.861522,27
schizosaccharomyces_pombe,SPAC27D7.06,0.216212,0.962515,18
arthrobotrys_oligospora_atcc_24927,AOL_s00109g97,0.061086,0.562735,15
schizosaccharomyces_octosporus,SOCG_00825,0.149512,0.870210,16
tuber_melanosporum,GSTUM_00002136001,0.112032,0.866574,22
blumeria_graminis,BGHDH14_bgh03323,0.151442,0.885585,17
blumeria_graminis,BGHDH14_bgh05044,0.039288,0.306315,16
pyronema_omphalodes_cbs_100304,PCON_04777,0.417228,0.999924,19
dactylellina_haptotyla_cbs_200_50,H072_2525,0.201283,0.934985,17
trametes_cinnabarina,BN946_scf184980.g54,0.146614,0.907984,18
cryptococcus_gattii_vgii_mmrl2647,I352_04555,0.050905,0.468776,18
malassezia_sympodialis_atcc_42132,MSY001_0064,0.394555,0.999924,19
rhodotorula_toruloides_np11,RHTO_07923,0.266632,0.996097,22
rhizopogon_vinicolor_am_or11_026,K503DRAFT_803020,0.028768,0.216343,10
cryptococcus_amylolentus_cbs_6039,L202_06528,0.062395,0.659533,23
fomitopsis_pinicola_fp_58527_ss1,FOMPIDRAFT_147008,0.143539,0.925570,22
kwoniella_heveanensis_cbs_569,I317_05008,0.222264,0.960491,17
melampsora_laricipopulina,MELLADRAFT_41244,0.255843,0.879598,9
suillus_luteus_uh_slu_lm8_n1,CY34DRAFT_797130,0.008682,0.130879,21
tsuchiyaea_wingfieldii_cbs_7118,L198_04156,0.057403,0.663596,25
paxillus_rubicundulus_ve08_2h10,PAXRUDRAFT_33893,0.053319,0.638441,26
ustilago_maydis,UMAG_05754,0.258553,0.985768,18
puccinia_graminis,PGTG_00212,0.363391,0.999560,18
puccinia_striiformis,maker-PST130_7446-snap-gene-0.10-mRNA-1,0.060390,0.537105,19
mixia_osmundae_iam_14324,E5Q_02398,0.027305,0.260428,19
sistotremastrum_niveocremeum_hhb9708,SISNIDRAFT_448465,0.033724,0.386610,22
