species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5167,-0.000000,0.115356,9
saccharomyces_sp_boulardii_,KO01_05278,-0.000000,0.115356,9
saccharomyces_arboricola_h_6,SU7_3719,0.023974,0.220474,12
saccharomyces_eubayanus,DI49_5611,0.063013,0.418703,11
_candida_glabrata,CAGL0I08503g,0.061086,0.562735,15
tetrapisispora_phaffii_cbs_4417,TPHA_0G00330,0.145932,0.824773,13
lachancea_thermotolerans_cbs_6340,KLTH0F18656g,0.131908,0.760308,13
naumovozyma_dairenensis_cbs_421,NDAI_0J00250,0.081736,0.513065,12
lachancea_lanzarotensis,LALA0_S05e04676g,0.081736,0.513065,12
kluyveromyces_marxianus_dmku3_1042,KLMA_70271,0.196030,0.894485,14
zygosaccharomyces_bailii_isa1307,ZBAI_04687,0.123803,0.721642,13
kluyveromyces_lactis,KLLA0_B10692g,0.071215,0.574335,16
zygosaccharomyces_bailii_isa1307,ZBAI_06290,0.124305,0.731198,12
naumovozyma_castellii_cbs_4309,NCAS_0A15090,0.135566,0.819167,16
zygosaccharomyces_rouxii,ZYRO0D01408g,0.210814,0.940406,16
torulaspora_delbrueckii,TDEL_0H00480,0.079727,0.674363,18
kazachstania_naganishii_cbs_8797,KNAG_0F03790,0.124171,0.778851,16
kazachstania_africana_cbs_2517,KAFR_0B00460,0.061086,0.562735,15
vanderwaltozyma_polyspora_dsm_70294,Kpol_1008p18,0.092124,0.725734,18
eremothecium_cymbalariae_dbvpg_7215,Ecym_2602,0.039288,0.306315,16
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAEL259W,0.290815,0.998512,22
ashbya_gossypii,AGOS_AEL259W,0.061034,0.565096,18
tetrapisispora_blattae_cbs_6284,TBLA_0F02980,0.401988,0.994897,12
eremothecium_sinecaudum,AW171_hschr42303,0.107296,0.722981,15
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_54124,0.101366,0.448867,8
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_81227,0.401988,0.994897,12
hanseniaspora_uvarum_dsm_2768,D499_0AE00460,0.189040,0.828733,11
hanseniaspora_opuntiae,AWRI3578_g97,0.026153,0.286504,11
hanseniaspora_osmophila,AWRI3579_g3521,0.298109,0.987808,15
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_72083,0.191174,0.959199,19
ogataea_polymorpha,OGAPODRAFT_16168,0.109452,0.716309,11
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_29357,0.668174,0.999984,14
tortispora_caseinolytica_nrrl_y_17796,CANCADRAFT_179,0.013199,0.250130,37
pichia_kudriavzevii,JL09_g4012,0.468714,0.999993,17
ogataea_parapolymorpha_dl_1,HPODL_04159,0.100331,0.592402,12
kuraishia_capsulata_cbs_1993,KUCA_T00000477001,0.206998,0.987486,24
brettanomyces_bruxellensis_awri1499,AWRI1499_2761,0.349975,0.987104,12
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_39205,0.134392,0.864488,20
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_24284,0.133352,0.876319,19
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0D00465g,0.092124,0.725734,18
debaryomyces_hansenii_cbs767,DEHA2B15774g,0.072975,0.526036,14
candida_parapsilosis_cdc317,CPAR2_500130,0.046801,0.547834,22
candida_dubliniensis_cd36,CD36_46500,0.178888,0.905488,16
lodderomyces_elongisporus_nrrl_yb_4239,LELG_05701,0.066218,0.698449,24
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_45285,0.232989,0.974776,17
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0C00376g,0.022526,0.320666,18
debaryomyces_fabryi,AC631_02774,0.071215,0.574335,16
candida_tropicalis_mya_3404,CTRG_03759,0.232989,0.974776,17
_candida_auris,QG37_03640,0.431036,0.999924,19
scheffersomyces_stipitis_cbs_6054,PICST_49723,0.127591,0.849907,17
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_59020,0.264054,0.975720,15
candida_orthopsilosis_co_90_125,CORT_0B00230,0.090672,0.749201,19
meyerozyma_guilliermondii_atcc_6260,PGUG_02309,0.095709,0.749808,18
candida_albicans_wo_1,CAWG_03125,0.013126,0.169789,17
_candida_tenuis_atcc_10573,CANTEDRAFT_106520,0.073692,0.593687,17
clavispora_lusitaniae_atcc_42720,CLUG_02703,0.298109,0.987808,15
cyberlindnera_jadinii,BN1211_3060,0.095254,0.781414,20
wickerhamomyces_ciferrii,BN7_6752,0.557248,0.999916,13
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_82256,0.229571,0.955227,16
komagataella_phaffii_cbs_7435,PP7435_CHR3-1086,0.169140,0.934592,18
schizosaccharomyces_japonicus,SJAG_04060,0.021340,0.235019,19
schizosaccharomyces_cryophilus,SPOG_00246,0.363391,0.999560,18
schizosaccharomyces_octosporus,SOCG_04294,0.233201,0.979174,19
schizosaccharomyces_pombe,SPAC13G7.06,0.135566,0.819167,16
gaeumannomyces_graminis,GGTG_08259,0.490025,0.999729,23
colletotrichum_sublineola,CSUB01_04061,0.422089,0.999963,28
colletotrichum_salicis,CSAL01_08304,0.906735,0.999729,23
verticillium_longisporum,BN1708_001734,0.523722,0.999854,22
phaeoacremonium_minimum_ucrpa7,UCRPA7_5477,0.344120,0.999854,22
verticillium_alfalfae_vams_102,VDBG_06461,0.602568,0.999854,22
neurospora_tetrasperma_fgsc_2509,NEUTE2DRAFT_143143,0.448731,0.999979,16
metarhizium_rileyi_rcef_4871,NOR_02722,0.576369,0.999729,23
fusarium_pseudograminearum,FPSE_10180,0.431198,0.999997,25
ophiocordyceps_sinensis_co18,OCS_05965,0.505533,0.999729,23
colletotrichum_nymphaeae_sa_01,CNYM01_02663,0.786343,0.999854,22
