species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5156,0.044102,0.907678,23
saccharomyces_sp_boulardii_,KO01_05240,0.044102,0.907678,23
saccharomyces_arboricola_h_6,SU7_1285,0.035964,0.867210,22
saccharomyces_arboricola_h_6,SU7_3709,0.003335,0.458995,24
saccharomyces_eubayanus,DI49_5598,0.044102,0.907678,23
saccharomyces_eubayanus,DI49_2099,0.135840,0.993812,21
kazachstania_naganishii_cbs_8797,KNAG_0B00730,0.109078,0.981362,19
kazachstania_africana_cbs_2517,KAFR_0C02030,0.074239,0.966181,23
naumovozyma_castellii_cbs_4309,NCAS_0E00750,0.002850,0.443180,26
naumovozyma_castellii_cbs_4309,NCAS_0F03620,0.207677,0.996758,22
naumovozyma_dairenensis_cbs_421,NDAI_0I02770,0.089133,0.974389,21
torulaspora_delbrueckii,TDEL_0D05710,0.015881,0.714517,22
_candida_glabrata,CAGL0I10384g,0.035964,0.867210,22
vanderwaltozyma_polyspora_dsm_70294,Kpol_1017p3,0.003955,0.476907,22
tetrapisispora_blattae_cbs_6284,TBLA_0D02900,0.091349,0.988650,28
tetrapisispora_phaffii_cbs_4417,TPHA_0D03310,0.007263,0.595524,23
zygosaccharomyces_bailii_isa1307,ZBAI_04258,0.136693,0.987646,17
zygosaccharomyces_rouxii,ZYRO0G19646g,-0.000000,0.418945,13
zygosaccharomyces_bailii_isa1307,ZBAI_07767,0.153646,0.993281,18
ashbya_gossypii,AGOS_AFR322C,0.103373,0.965210,15
kluyveromyces_lactis,KLLA0_E03829g,0.109078,0.981362,19
kluyveromyces_marxianus_dmku3_1042,KLMA_20544,0.016754,0.698491,15
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAFR322C,-0.000000,0.209473,14
lachancea_thermotolerans_cbs_6340,KLTH0G02266g,0.427378,0.998037,17
lachancea_lanzarotensis,LALA0_S06e06744g,0.204270,0.999876,27
hanseniaspora_osmophila,AWRI3579_g4565,0.022795,0.909641,51
hanseniaspora_opuntiae,AWRI3578_g1514,0.062831,0.965461,28
