species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5185,0.120402,0.998957,116
saccharomyces_sp_boulardii_,KO01_05298,0.120402,0.998957,116
saccharomyces_arboricola_h_6,SU7_3730,0.122410,0.998662,113
saccharomyces_eubayanus,DI49_5633,0.120041,0.999175,112
kazachstania_naganishii_cbs_8797,KNAG_0F04010,0.027538,0.995441,115
kazachstania_africana_cbs_2517,KAFR_0B00250,0.080737,0.998662,113
naumovozyma_castellii_cbs_4309,NCAS_0A15300,0.095129,0.998957,116
naumovozyma_dairenensis_cbs_421,NDAI_0J00130,0.242323,0.999257,115
zygosaccharomyces_bailii_isa1307,ZBAI_02322,0.047639,0.996540,104
zygosaccharomyces_bailii_isa1307,ZBAI_08196,0.075141,0.996540,104
torulaspora_delbrueckii,TDEL_0H00250,0.024417,0.989084,113
zygosaccharomyces_rouxii,ZYRO0D00836g,0.100248,0.996540,104
tetrapisispora_phaffii_cbs_4417,TPHA_0G00240,0.061858,0.999422,123
tetrapisispora_blattae_cbs_6284,TBLA_0B04990,0.177334,0.999364,119
vanderwaltozyma_polyspora_dsm_70294,Kpol_1050p112,0.183349,0.997013,25
_candida_glabrata,CAGL0G10087g,0.050575,0.997167,120
kluyveromyces_lactis,KLLA0_B03520g,0.047836,0.997800,107
eremothecium_sinecaudum,AW171_hschr84503,0.069163,0.999447,111
ashbya_gossypii,AGOS_AEL281C,0.003739,0.677922,103
eremothecium_cymbalariae_dbvpg_7215,Ecym_2820,0.069144,0.998692,92
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAEL281C,0.004834,0.747739,111
lachancea_lanzarotensis,LALA0_S13e00188g,0.019056,0.960915,97
kluyveromyces_marxianus_dmku3_1042,KLMA_40477,0.114007,0.998180,102
lachancea_thermotolerans_cbs_6340,KLTH0A00638g,0.004665,0.743419,113
hanseniaspora_opuntiae,AWRI3578_g77,0.037734,0.998662,113
hanseniaspora_osmophila,AWRI3579_g3499,0.019951,0.976310,110
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_51543,0.319075,0.999257,115
