species,gene,entropyValue,entropyLocation,length
saccharomyces_eubayanus,DI49_5615,0.635611,0.999421,5
torulaspora_delbrueckii,TDEL_0H00450,0.223970,0.766938,8
_candida_glabrata,CAGL0I06457g,0.274653,0.826977,8
zygosaccharomyces_rouxii,ZYRO0D01298g,0.289037,0.924015,10
vanderwaltozyma_polyspora_dsm_70294,Kpol_1013p45,0.584906,0.993518,7
tetrapisispora_blattae_cbs_6284,TBLA_0J00190,0.223970,0.766938,8
tetrapisispora_phaffii_cbs_4417,TPHA_0I03170,0.310613,0.917007,8
kazachstania_naganishii_cbs_8797,KNAG_0F03810,0.409074,0.983702,11
kazachstania_africana_cbs_2517,KAFR_0B00440,0.447940,0.984056,8
naumovozyma_dairenensis_cbs_421,NDAI_0D00160,0.397257,0.952038,8
naumovozyma_castellii_cbs_4309,NCAS_0H00200,0.137327,0.534252,8
lachancea_lanzarotensis,LALA0_S13e00650g,0.358352,0.941534,5
lachancea_thermotolerans_cbs_6340,KLTH0A01078g,0.277259,0.787173,5
ashbya_gossypii,AGOS_AEL262CA,0.231049,0.594272,6
eremothecium_sinecaudum,AW171_hschr42295,0.137327,0.534252,8
kluyveromyces_lactis,KLLA0_B10769g,0.414151,0.941583,6
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_51527,0.398169,0.978964,9
hanseniaspora_osmophila,AWRI3579_g3518,0.412910,0.939503,7
komagataella_phaffii_cbs_7435,PP7435_CHR4-0363,0.255966,0.819419,7
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_60219,0.099021,0.324114,7
cyberlindnera_jadinii,BN1211_6275,0.584906,0.993518,7
komagataella_pastoris,PAS_chr4_0607,0.255966,0.819419,7
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_7809,0.454008,0.984516,7
ogataea_parapolymorpha_dl_1,HPODL_05198,0.086643,0.294146,8
candida_orthopsilosis_co_90_125,CORT_0A05200,0.274653,0.826977,8
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_172218,0.584906,0.993518,7
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0H01679g,0.377911,0.963951,9
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_38298,0.354987,0.909494,7
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0G01678g,0.377911,0.963951,9
scheffersomyces_stipitis_cbs_6054,PICST_56118,0.947240,0.999856,9
_candida_auris,QG37_06926,-0.000000,0.277778,4
debaryomyces_fabryi,AC631_02313,0.584906,0.993518,7
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_75897,0.310613,0.917007,8
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_52036,0.412910,0.939503,7
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_61356,0.414151,0.941583,6
candida_parapsilosis_cdc317,CPAR2_805190,0.274653,0.826977,8
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_152916,0.321152,0.933608,9
_candida_tenuis_atcc_10573,CANTEDRAFT_99722,0.499979,0.996228,9
debaryomyces_hansenii_cbs767,DEHA2B10736g,0.425150,0.964045,8
geotrichum_candidum,BN980_GECA04s03299g,0.397257,0.952038,8
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_47571,0.086643,0.294146,8
