species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_05177,NaN,NaN,NaN
saccharomyces_eubayanus,DI49_5500,NaN,NaN,NaN
kluyveromyces_lactis,KLLA0_E05941g,NaN,NaN,NaN
_candida_glabrata,CAGL0H08734g,NaN,NaN,NaN
kazachstania_africana_cbs_2517,KAFR_0B00720,NaN,NaN,NaN
naumovozyma_castellii_cbs_4309,NCAS_0A14810,NaN,NaN,NaN
naumovozyma_dairenensis_cbs_421,NDAI_0J00670,NaN,NaN,NaN
vanderwaltozyma_polyspora_dsm_70294,Kpol_1028p102,NaN,NaN,NaN
tetrapisispora_phaffii_cbs_4417,TPHA_0E00520,NaN,NaN,NaN
kazachstania_naganishii_cbs_8797,KNAG_0F03510,NaN,NaN,NaN
tetrapisispora_blattae_cbs_6284,TBLA_0I02520,NaN,NaN,NaN
kazachstania_naganishii_cbs_8797,KNAG_0D01390,NaN,NaN,NaN
lachancea_thermotolerans_cbs_6340,KLTH0G05830g,NaN,NaN,NaN
eremothecium_sinecaudum,AW171_hschr42335,NaN,NaN,NaN
eremothecium_cymbalariae_dbvpg_7215,Ecym_7157,-0.000000,1.000000,1
lachancea_lanzarotensis,LALA0_S09e01464g,NaN,NaN,NaN
zygosaccharomyces_bailii_isa1307,ZBAI_08302,0.231049,0.937583,3
zygosaccharomyces_bailii_isa1307,ZBAI_03295,-0.000000,0.750000,2
zygosaccharomyces_rouxii,ZYRO0G17556g,NaN,NaN,NaN
hanseniaspora_opuntiae,AWRI3578_g1223,NaN,NaN,NaN
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_36096,NaN,NaN,NaN
hanseniaspora_osmophila,AWRI3579_g3079,-0.000000,1.000000,1
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_85515,NaN,NaN,NaN
candida_maltosa_xu316,G210_1576,NaN,NaN,NaN
_candida_tenuis_atcc_10573,CANTEDRAFT_100225,NaN,NaN,NaN
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_101419,-0.000000,0.750000,2
candida_orthopsilosis_co_90_125,CORT_0F00750,NaN,NaN,NaN
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_30207,NaN,NaN,NaN
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_157440,NaN,NaN,NaN
debaryomyces_fabryi,AC631_01808,NaN,NaN,NaN
scheffersomyces_stipitis_cbs_6054,PICST_60156,NaN,NaN,NaN
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0H04165g,NaN,NaN,NaN
candida_dubliniensis_cd36,CD36_54210,NaN,NaN,NaN
candida_parapsilosis_cdc317,CPAR2_100640,NaN,NaN,NaN
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_54453,NaN,NaN,NaN
wickerhamomyces_ciferrii,BN7_121,NaN,NaN,NaN
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_62946,NaN,NaN,NaN
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0G04164g,NaN,NaN,NaN
debaryomyces_hansenii_cbs767,DEHA2G24530g,NaN,NaN,NaN
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_28473,NaN,NaN,NaN
pichia_kudriavzevii,JL09_g5770,NaN,NaN,NaN
ogataea_polymorpha,OGAPODRAFT_6307,NaN,NaN,NaN
brettanomyces_bruxellensis_awri1499,AWRI1499_1428,NaN,NaN,NaN
komagataella_phaffii_cbs_7435,PP7435_CHR3-0882,0.231049,0.937583,3
komagataella_pastoris,PAS_chr3_0335,NaN,NaN,NaN
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_170968,0.346574,0.750000,2
kuraishia_capsulata_cbs_1993,KUCA_T00002336001,-0.000000,0.750000,2
ogataea_parapolymorpha_dl_1,HPODL_02646,0.067578,0.380914,6
torulaspora_delbrueckii,TDEL_0C03300,0.358352,0.937608,5
yarrowia_lipolytica,YALI0_E34573g,NaN,NaN,NaN
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_72821,0.346574,0.750000,2
ashbya_gossypii,AGOS_AGL310C,NaN,NaN,NaN
geotrichum_candidum,BN980_GECA32s00153g,-0.000000,1.000000,1
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_67639,0.223970,0.782203,8
lipomyces_starkeyi_nrrl_y_11557,LIPSTDRAFT_94613,NaN,NaN,NaN
geotrichum_candidum,BN980_GECA05s02364g,-0.000000,1.000000,1
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAGL310C,NaN,NaN,NaN
tortispora_caseinolytica_nrrl_y_17796,CANCADRAFT_55851,-0.000000,1.000000,1
schizosaccharomyces_pombe,SPBC83.02c,-0.000000,1.000000,1
schizosaccharomyces_japonicus,SJAG_02510,-0.000000,1.000000,1
