species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_05185,0.050331,0.950746,75
saccharomyces_eubayanus,DI49_5509,0.079213,0.967165,53
_candida_glabrata,CAGL0D01672g,0.218751,0.999983,53
kazachstania_africana_cbs_2517,KAFR_0H01030,0.142939,0.999992,56
naumovozyma_dairenensis_cbs_421,NDAI_0A05270,0.175519,0.999963,57
kazachstania_naganishii_cbs_8797,KNAG_0H00780,0.038335,0.803674,58
naumovozyma_castellii_cbs_4309,NCAS_0A11030,0.109505,0.999977,65
zygosaccharomyces_bailii_isa1307,ZBAI_05527,0.048315,0.781744,44
zygosaccharomyces_rouxii,ZYRO0C15906g,0.066445,0.913496,48
torulaspora_delbrueckii,TDEL_0C04820,0.028793,0.592083,48
zygosaccharomyces_bailii_isa1307,ZBAI_00375,0.055962,0.835609,44
tetrapisispora_blattae_cbs_6284,TBLA_0A06650,0.244812,0.999964,61
tetrapisispora_phaffii_cbs_4417,TPHA_0M01510,0.174795,0.999993,58
vanderwaltozyma_polyspora_dsm_70294,Kpol_376p6,0.159083,0.999960,46
tetrapisispora_blattae_cbs_6284,TBLA_0B02520,0.265190,0.999989,59
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADL317C,0.025859,0.665311,62
ashbya_gossypii,AGOS_ADL317C,0.053837,0.927119,62
eremothecium_cymbalariae_dbvpg_7215,Ecym_3486,0.066265,0.965914,62
eremothecium_sinecaudum,AW171_hschr2262,0.112214,0.999984,74
kluyveromyces_marxianus_dmku3_1042,KLMA_20081,0.193341,0.999987,69
kluyveromyces_lactis,KLLA0_E11419g,0.073078,0.989040,71
lachancea_lanzarotensis,LALA0_S09e03840g,0.051480,0.870470,53
lachancea_thermotolerans_cbs_6340,KLTH0E15048g,0.020752,0.570130,62
hanseniaspora_osmophila,AWRI3579_g2159,0.036811,0.774647,57
komagataella_phaffii_cbs_7435,PP7435_CHR2-1268,0.079079,0.917505,39
cyberlindnera_jadinii,BN1211_1939,0.076037,0.918846,43
wickerhamomyces_ciferrii,BN7_4986,0.269673,0.999991,51
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_20420,0.099519,0.959267,40
komagataella_pastoris,PAS_chr2-1_0039,0.078918,0.921338,41
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_15875,0.426213,0.999927,32
candida_maltosa_xu316,G210_4066,0.050333,0.876440,56
kuraishia_capsulata_cbs_1993,KUCA_T00001510001,0.047151,0.857807,55
candida_dubliniensis_cd36,CD36_60730,0.202948,0.999992,68
scheffersomyces_stipitis_cbs_6054,PICST_60298,0.031242,0.692630,53
debaryomyces_hansenii_cbs767,DEHA2F15136g,0.111825,0.999964,61
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_157214,0.067080,0.977246,68
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0J10129g,0.107707,0.995415,54
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_44434,0.301263,0.999958,55
meyerozyma_guilliermondii_atcc_6260,PGUG_03812,0.114667,0.999999,66
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0I08302g,0.145336,0.999993,58
_candida_tenuis_atcc_10573,CANTEDRAFT_93698,0.041610,0.818293,56
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_159550,0.208294,0.999976,64
candida_tropicalis_mya_3404,CTRG_02940,0.137753,0.999993,58
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_80055,0.035928,0.850763,70
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_160077,0.192732,0.999991,51
clavispora_lusitaniae_atcc_42720,CLUG_03698,0.052279,0.933941,66
candida_parapsilosis_cdc317,CPAR2_602980,0.043355,0.838662,57
lodderomyces_elongisporus_nrrl_yb_4239,LELG_04703,0.140963,0.999977,65
debaryomyces_fabryi,AC631_00951,0.148523,0.999989,59
candida_orthopsilosis_co_90_125,CORT_0F03950,0.143893,0.999976,64
pichia_kudriavzevii,JL09_g2987,0.178117,0.975448,24
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_196758,0.253933,0.999991,34
ogataea_parapolymorpha_dl_1,HPODL_03660,0.050251,0.795141,44
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_72344,0.042404,0.667669,37
pichia_kudriavzevii,JL09_g2988,0.041096,0.654454,38
brettanomyces_bruxellensis_awri1499,AWRI1499_4535,0.003799,0.079337,31
ogataea_polymorpha,OGAPODRAFT_16432,0.021340,0.235019,19
geotrichum_candidum,BN980_GECA06s03123g,0.025532,0.667149,64
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_55787,0.082150,0.989468,63
yarrowia_lipolytica,YALI0_E33759g,0.036424,0.816997,63
sugiyamaella_lignohabitans,AWJ20_406,0.045041,0.873698,61
lipomyces_starkeyi_nrrl_y_11557,LIPSTDRAFT_163,0.101937,0.684085,14
tortispora_caseinolytica_nrrl_y_17796,CANCADRAFT_95377,0.122093,0.994877,48
drechslerella_stenobrocha_248,DRE_05191,0.073297,0.975001,60
arthrobotrys_oligospora_atcc_24927,AOL_s00215g709,0.053164,0.933978,65
pyronema_omphalodes_cbs_100304,PCON_04014,0.175811,0.999964,61
tuber_melanosporum,GSTUM_00004290001,0.081484,0.987434,62
dactylellina_haptotyla_cbs_200_50,H072_7192,0.067480,0.961621,59
saitoella_complicata_nrrl_y_17804,G7K_4611-t1,0.007518,0.348027,104
pneumocystis_jirovecii_ru7,T551_00955,0.212226,0.999960,46
pneumocystis_murina_b123,PNEG_00714,0.326824,0.999960,36
pneumocystis_carinii_b80,T552_01505,0.149783,0.997731,43
rozella_allomycis_csf55,O9G_001373,0.060100,0.780878,34
schizosaccharomyces_cryophilus,SPOG_03417,0.096020,0.932327,35
schizosaccharomyces_octosporus,SOCG_03820,0.173647,0.999960,43
schizosaccharomyces_pombe,SPCC970.09,0.116192,0.993835,49
schizosaccharomyces_japonicus,SJAG_02320,0.069394,0.965361,60
botryobasidium_botryosum_fd_172_ss1,BOTBODRAFT_142567,0.007490,0.216818,68
pisolithus_tinctorius_marx_270,M404DRAFT_997360,0.030400,0.745342,63
tilletia_indica,A4X13_g482,0.071782,0.716060,24
heterobasidion_irregulare_tc_32_1,HETIRDRAFT_377575,0.028351,0.762171,72
cryptococcus_depauperatus_cbs_7855,L204_02617,0.022099,0.689060,77
moniliophthora_perniciosa_fa553,MPER_10142,0.027893,0.212211,16
sporisorium_reilianum,sr11029,0.366293,0.999983,96
xanthophyllomyces_dendrorhous,CDZ98314,0.013964,0.364101,55
fibroporia_radiculosa,FIBRA_00506,0.010645,0.425397,86
phlebiopsis_gigantea_11061_1_cr5_6,PHLGIDRAFT_124482,0.016940,0.557301,75
pleurotus_ostreatus_pc15,PLEOSDRAFT_1111621,0.008610,0.300482,76
termitomyces_sp_j132,J132_07760,0.004547,0.138608,66
pseudozyma_hubeiensis_sy62,PHSY_001653,0.127892,0.999983,96
hebeloma_cylindrosporum_h7,M413DRAFT_61662,0.048719,0.957205,80
trametes_cinnabarina,BN946_scf185007.g49,0.008437,0.232912,64
rhizoctonia_solani_ag_1_ia,AG1IA_02598,0.027667,0.724572,67
gelatoporia_subvermispora_b,CERSUDRAFT_110495,0.009445,0.334463,75
piloderma_croceum_f_1598,PILCRDRAFT_813495,0.020187,0.637070,77
tilletia_caries,A4X03_g2677,0.027761,0.734503,68
kwoniella_pini_cbs_10737,I206_03230,0.007712,0.232409,67
sistotremastrum_niveocremeum_hhb9708,SISNIDRAFT_385220,0.030405,0.838728,81
