species,gene,entropyValue,entropyLocation,length
saccharomyces_eubayanus,DI49_5615,-0.000000,0.750000,2
torulaspora_delbrueckii,TDEL_0H00450,0.173287,0.656445,4
_candida_glabrata,CAGL0I06457g,0.173287,0.656445,4
zygosaccharomyces_rouxii,ZYRO0D01298g,0.231049,0.937583,3
vanderwaltozyma_polyspora_dsm_70294,Kpol_1013p45,0.173287,0.656445,4
tetrapisispora_blattae_cbs_6284,TBLA_0J00190,0.173287,0.656445,4
tetrapisispora_phaffii_cbs_4417,TPHA_0I03170,0.231049,0.937583,3
kazachstania_naganishii_cbs_8797,KNAG_0F03810,0.447940,0.984642,4
kazachstania_africana_cbs_2517,KAFR_0B00440,0.346574,0.750000,2
naumovozyma_dairenensis_cbs_421,NDAI_0D00160,0.346574,0.750000,2
naumovozyma_castellii_cbs_4309,NCAS_0H00200,0.231049,0.937583,3
lachancea_lanzarotensis,LALA0_S13e00650g,-0.000000,0.750000,2
lachancea_thermotolerans_cbs_6340,KLTH0A01078g,0.231049,0.937583,3
ashbya_gossypii,AGOS_AEL262CA,-0.000000,0.750000,2
eremothecium_sinecaudum,AW171_hschr42295,-0.000000,0.093750,4
kluyveromyces_lactis,KLLA0_B10769g,-0.000000,0.375000,3
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_51527,0.138629,0.585989,5
hanseniaspora_osmophila,AWRI3579_g3518,-0.000000,0.750000,2
komagataella_phaffii_cbs_7435,PP7435_CHR4-0363,-0.000000,0.234375,5
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_60219,-0.000000,0.750000,2
cyberlindnera_jadinii,BN1211_6275,0.447940,0.984642,4
komagataella_pastoris,PAS_chr4_0607,-0.000000,0.234375,5
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_7809,0.597253,0.937583,3
ogataea_parapolymorpha_dl_1,HPODL_05198,-0.000000,0.375000,3
candida_orthopsilosis_co_90_125,CORT_0A05200,0.231049,0.937583,3
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_172218,-0.000000,0.750000,2
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0H01679g,0.138629,0.585989,5
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_38298,0.231049,0.937583,3
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0G01678g,0.138629,0.585989,5
scheffersomyces_stipitis_cbs_6054,PICST_56118,0.231049,0.937583,3
_candida_auris,QG37_06926,-0.000000,0.750000,2
debaryomyces_fabryi,AC631_02313,0.231049,0.937583,3
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_75897,0.255966,0.923086,7
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_52036,0.566866,0.999130,6
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_61356,0.231049,0.937583,3
candida_parapsilosis_cdc317,CPAR2_805190,0.231049,0.937583,3
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_152916,0.447940,0.984642,4
_candida_tenuis_atcc_10573,CANTEDRAFT_99722,0.231049,0.937583,3
debaryomyces_hansenii_cbs767,DEHA2B10736g,0.231049,0.937583,3
geotrichum_candidum,BN980_GECA04s03299g,0.496981,0.996226,5
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_47571,0.447940,0.984642,4
lipomyces_starkeyi_nrrl_y_11557,LIPSTDRAFT_51333,0.231049,0.937583,3
pseudogymnoascus_sp_vkm_f_4517_fw_2822_,V498_10726,0.173287,0.656445,4
pyronema_omphalodes_cbs_100304,PCON_09233,0.138629,0.585989,5
sphaerulina_musiva_so2202,SEPMUDRAFT_142065,0.447940,0.984642,4
fusarium_solani,NechaG102369,0.358352,0.937608,5
ustilaginoidea_virens,UV8b_4794,0.717685,0.999984,14
metarhizium_album_arsef_1941,MAM_01894,0.447940,0.984642,4
fusarium_langsethiae,FLAG1_00346,0.173287,0.656445,4
aureobasidium_melanogenum_cbs_110374,M437DRAFT_81305,0.346574,0.750000,2
blastomyces_dermatitidis_er_3,BDCG_16531,0.173287,0.656445,4
pseudogymnoascus_sp_05ny08,VF21_05297,-0.000000,0.750000,2
acidomyces_richmondensis_bfw,M433DRAFT_149400,0.346574,0.750000,2
sclerotinia_sclerotiorum,SS1G_02846,0.045052,0.346177,9
pseudogymnoascus_sp_03vt05,VE02_07760,-0.000000,0.750000,2
fusarium_oxysporum,FOXG_00473,0.447940,0.984642,4
aschersonia_aleyrodis_rcef_2490,AAL_04342,0.173287,0.656445,4
bipolaris_oryzae_atcc_44560,COCMIDRAFT_85613,0.231049,0.937583,3
colletotrichum_incanum,CI238_05520,0.115525,0.468817,6
fusarium_poae,FPOA_00581,0.173287,0.656445,4
penicillium_expansum,PEX1_014310,0.346574,0.750000,2
magnaporthe_oryzae,MGG_05657,-0.000000,1.000000,1
aspergillus_luchuensis,RIB2604_03501470,-0.000000,0.750000,2
trichophyton_soudanense_cbs_452_61,H105_04294,0.346574,0.797112,4
cladophialophora_carrionii_cbs_160_54,G647_00066,-0.000000,1.000000,1
gaeumannomyces_graminis,GGTG_01346,-0.000000,0.750000,2
stachybotrys_chartarum_ibt_40293,S40293_05839,0.138629,0.585989,5
beauveria_bassiana_arsef_2860,BBA_06545,0.173287,0.656445,4
ophiostoma_piceae_uamh_11346,F503_06319,0.563479,0.999754,10
pseudogymnoascus_destructans_20631_21,GMDG_00442,-0.000000,0.750000,2
verticillium_dahliae,VDAG_03189,-0.000000,0.750000,2
trichoderma_gamsii,TGAM01_02772,0.138629,0.585989,5
exophiala_mesophila,PV10_09055,-0.000000,1.000000,1
capronia_epimyces_cbs_606_96,A1O3_07495,0.346574,0.750000,2
bipolaris_victoriae_fi3,COCVIDRAFT_106912,0.231049,0.937583,3
colletotrichum_gloeosporioides,CGGC5_6431,0.346574,0.750000,2
aspergillus_udagawae,AUD_1205,0.346574,0.750000,2
pseudogymnoascus_sp_vkm_f_3557,V490_04275,-0.000000,1.000000,1
pyrenophora_teres,PTT_17969,-0.000000,0.750000,2
colletotrichum_higginsianum,CH063_12202,-0.000000,0.750000,2
metarhizium_acridum_cqma_102,MAC_03041,0.346574,0.797112,4
cercospora_fijiensis_cirad86,MYCFIDRAFT_78951,0.447940,0.984642,4
aspergillus_calidoustus,ASPCAL13096,-0.000000,0.750000,2
sclerotinia_borealis_f_4157,SBOR_3759,-0.000000,0.750000,2
blumeria_graminis,BGHDH14_bgh02809,-0.000000,0.750000,2
trichophyton_rubrum_cbs_118892,TERG_04054,0.346574,0.797112,4
coniosporium_apollinis_cbs_100218,W97_05200,-0.000000,0.375000,3
marssonina_brunnea_f_sp_multigermtubi_mb_m1,MBM_08332,0.346574,0.797112,4
podospora_anserina_s_mat_,PODANS_1_10710,-0.000000,0.750000,2
penicillium_chrysogenum,EN45_090910,0.447940,0.984642,4
neurospora_crassa,NCU08602,0.231049,0.937583,3
endocarpon_pusillum_z07020,EPUS_01084,-0.000000,0.375000,3
aspergillus_rambellii,ARAM_002850,-0.000000,0.750000,2
ophiocordyceps_unilateralis,XA68_6623,0.346574,0.797112,4
aspergillus_clavatus,CADACLAG00000928,-0.000000,0.750000,2
drechmeria_coniospora,DCS_05585,0.231049,0.937583,3
neofusicoccum_parvum_ucrnp2,UCRNP2_6583,0.231049,0.937583,3
pseudogymnoascus_verrucosus,VE01_03364,-0.000000,0.750000,2
metarhizium_anisopliae,MANI_025352,0.173287,0.656445,4
pseudogymnoascus_sp_vkm_f_4518_fw_2643_,V500_06672,-0.000000,1.000000,1
myceliophthora_thermophila_atcc_42464,MYCTH_2313617,-0.000000,0.750000,2
isaria_fumosorosea_arsef_2679,ISF_01475,0.219722,0.820391,5
capronia_semi_immersa,PV04_02044,-0.000000,1.000000,1
metarhizium_guizhouense_arsef_977,MGU_02789,0.231049,0.937583,3
fusarium_verticillioides,FVEG_01030,0.173287,0.656445,4
neurospora_tetrasperma_fgsc_2509,NEUTE2DRAFT_76339,0.231049,0.937583,3
stemphylium_lycopersici,TW65_02171,0.346574,0.750000,2
aureobasidium_subglaciale_exf_2481,AUEXF2481DRAFT_3710,0.231049,0.937583,3
fusarium_fujikuroi,FFUJ_01089,0.447940,0.984642,4
