species,gene,entropyValue,entropyLocation,length
saccharomyces_eubayanus,DI49_5615,-0.000000,0.555556,3
torulaspora_delbrueckii,TDEL_0H00450,0.354987,0.909494,7
_candida_glabrata,CAGL0I06457g,0.000000,0.090021,8
zygosaccharomyces_rouxii,ZYRO0D01298g,0.255966,0.819419,7
vanderwaltozyma_polyspora_dsm_70294,Kpol_1013p45,0.277259,0.787173,5
tetrapisispora_blattae_cbs_6284,TBLA_0J00190,0.425150,0.964045,8
tetrapisispora_phaffii_cbs_4417,TPHA_0I03170,0.255966,0.819419,7
kazachstania_naganishii_cbs_8797,KNAG_0F03810,0.122068,0.526843,9
kazachstania_africana_cbs_2517,KAFR_0B00440,0.425150,0.964045,8
naumovozyma_dairenensis_cbs_421,NDAI_0D00160,0.255966,0.819419,7
naumovozyma_castellii_cbs_4309,NCAS_0H00200,0.231049,0.594272,6
lachancea_lanzarotensis,LALA0_S13e00650g,0.447940,0.984056,8
lachancea_thermotolerans_cbs_6340,KLTH0A01078g,0.255966,0.819419,7
ashbya_gossypii,AGOS_AEL262CA,0.137327,0.534252,8
eremothecium_sinecaudum,AW171_hschr42295,0.255966,0.819419,7
kluyveromyces_lactis,KLLA0_B10769g,0.361296,0.937027,8
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_51527,0.277259,0.787173,5
hanseniaspora_osmophila,AWRI3579_g3518,0.361296,0.937027,8
komagataella_phaffii_cbs_7435,PP7435_CHR4-0363,0.173287,0.833526,4
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_60219,0.398169,0.978964,9
cyberlindnera_jadinii,BN1211_6275,0.529676,0.980181,6
komagataella_pastoris,PAS_chr4_0607,0.173287,0.833526,4
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_7809,0.231049,0.594272,6
ogataea_parapolymorpha_dl_1,HPODL_05198,0.198042,0.549233,7
candida_orthopsilosis_co_90_125,CORT_0A05200,0.797915,0.996258,6
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_172218,0.231049,0.594272,6
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0H01679g,0.529676,0.980181,6
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_38298,0.414151,0.941583,6
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0G01678g,0.529676,0.980181,6
scheffersomyces_stipitis_cbs_6054,PICST_56118,0.414151,0.941583,6
_candida_auris,QG37_06926,-0.000000,1.000000,1
debaryomyces_fabryi,AC631_02313,0.496981,0.980130,5
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_75897,0.414151,0.941583,6
