species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5167,0.015881,0.714517,22
saccharomyces_sp_boulardii_,KO01_05278,0.015881,0.714517,22
saccharomyces_arboricola_h_6,SU7_3719,0.005853,0.519638,18
saccharomyces_eubayanus,DI49_5611,0.026193,0.811614,21
_candida_glabrata,CAGL0I08503g,0.078082,0.959465,20
tetrapisispora_phaffii_cbs_4417,TPHA_0G00330,0.136693,0.987646,17
lachancea_thermotolerans_cbs_6340,KLTH0F18656g,0.010562,0.641054,19
naumovozyma_dairenensis_cbs_421,NDAI_0J00250,0.153646,0.993281,18
lachancea_lanzarotensis,LALA0_S05e04676g,0.053489,0.904494,18
kluyveromyces_marxianus_dmku3_1042,KLMA_70271,0.003955,0.476907,22
zygosaccharomyces_bailii_isa1307,ZBAI_04687,-0.000000,0.176197,20
kluyveromyces_lactis,KLLA0_B10692g,0.160583,0.998296,23
zygosaccharomyces_bailii_isa1307,ZBAI_06290,0.008682,0.617173,21
naumovozyma_castellii_cbs_4309,NCAS_0A15090,0.043425,0.885414,20
zygosaccharomyces_rouxii,ZYRO0D01408g,-0.000000,0.370941,17
torulaspora_delbrueckii,TDEL_0H00480,0.010562,0.641054,19
kazachstania_naganishii_cbs_8797,KNAG_0F03790,0.446800,0.999877,19
kazachstania_africana_cbs_2517,KAFR_0B00460,-0.000000,0.322361,23
vanderwaltozyma_polyspora_dsm_70294,Kpol_1008p18,0.080487,0.951273,17
eremothecium_cymbalariae_dbvpg_7215,Ecym_2602,0.109078,0.981362,19
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAEL259W,0.064483,0.936940,19
ashbya_gossypii,AGOS_AEL259W,0.005853,0.519638,18
tetrapisispora_blattae_cbs_6284,TBLA_0F02980,0.109078,0.981362,19
eremothecium_sinecaudum,AW171_hschr42303,0.003955,0.476907,22
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_54124,0.008682,0.617173,21
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_81227,0.278501,0.996758,22
hanseniaspora_uvarum_dsm_2768,D499_0AE00460,-0.000000,0.196381,16
hanseniaspora_opuntiae,AWRI3578_g97,-0.000000,0.352394,19
hanseniaspora_osmophila,AWRI3579_g3521,0.123897,0.989094,20
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_72083,0.463281,0.999521,21
ogataea_polymorpha,OGAPODRAFT_16168,0.007361,0.545845,16
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_29357,0.030278,0.849422,24
tortispora_caseinolytica_nrrl_y_17796,CANCADRAFT_179,0.005300,0.558632,27
