species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5064,0.042596,0.944181,34
saccharomyces_sp_boulardii_,KO01_05176,0.042596,0.944181,34
saccharomyces_eubayanus,DI49_5499,0.106125,0.998896,37
saccharomyces_kudriavzevii_ifo_1802,SKUD_165402,0.015197,0.772023,34
_candida_glabrata,CAGL0H08778g,0.029266,0.928569,45
kazachstania_naganishii_cbs_8797,KNAG_0F03490,0.012144,0.719511,31
kazachstania_africana_cbs_2517,KAFR_0B00740,0.127600,0.999869,44
naumovozyma_castellii_cbs_4309,NCAS_0A14790,0.162050,0.999757,41
naumovozyma_dairenensis_cbs_421,NDAI_0J00690,0.066070,0.991559,44
hanseniaspora_osmophila,AWRI3579_g3073,0.055461,0.994278,57
hanseniaspora_uvarum_dsm_2768,D499_0AF00380,0.128087,0.998475,52
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_35025,0.371911,0.999960,33
hanseniaspora_opuntiae,AWRI3578_g1220,0.028910,0.955384,58
candida_tropicalis_mya_3404,CTRG_06020,0.152863,0.997802,31
scheffersomyces_stipitis_cbs_6054,PICST_77995,0.021290,0.874889,43
debaryomyces_fabryi,AC631_01805,0.133451,0.998641,45
debaryomyces_hansenii_cbs767,DEHA2G24464g,0.139677,0.999656,46
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_178470,0.210905,0.999960,33
candida_orthopsilosis_co_90_125,CORT_0F00790,0.318043,0.998633,42
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_36760,0.019167,0.825850,35
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_62944,0.210385,0.998037,17
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0H04099g,0.001502,0.382298,36
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_140156,0.060962,0.984932,40
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_149120,0.558880,0.999869,44
candida_maltosa_xu316,G210_1587,0.442680,0.999960,33
clavispora_lusitaniae_atcc_42720,CLUG_01904,0.009998,0.721080,42
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_76305,-0.000000,0.229133,47
candida_albicans_wo_1,CAWG_04632,NaN,NaN,NaN
_candida_auris,QG37_04521,0.004435,0.559577,42
ogataea_parapolymorpha_dl_1,HPODL_02653,0.337762,0.998896,37
candida_dubliniensis_cd36,CD36_52280,0.219378,0.998938,34
kuraishia_capsulata_cbs_1993,KUCA_T00002326001,0.014001,0.789846,41
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0G04098g,0.001502,0.382298,36
candida_parapsilosis_cdc317,CPAR2_100670,0.120153,0.998057,39
pichia_kudriavzevii,JL09_g4489,0.110307,0.998641,45
