species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5150,0.386227,0.993479,11
saccharomyces_sp_boulardii_,KO01_05247,0.386227,0.993479,11
saccharomyces_eubayanus,DI49_5592,0.264428,0.950363,13
_candida_glabrata,CAGL0L08492g,0.178826,0.729534,9
torulaspora_delbrueckii,TDEL_0D05590,0.122068,0.634664,9
lachancea_thermotolerans_cbs_6340,KLTH0F14806g,0.050683,0.346274,8
eremothecium_cymbalariae_dbvpg_7215,Ecym_1238,0.120397,0.655494,10
ashbya_gossypii,AGOS_AFR309C,0.122068,0.634664,9
eremothecium_sinecaudum,AW171_hschr31695,0.172465,0.795674,11
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAFR309C,0.045052,0.346177,9
lachancea_lanzarotensis,LALA0_S01e07844g,0.063013,0.418703,11
zygosaccharomyces_bailii_isa1307,ZBAI_04358,0.061424,0.458471,13
zygosaccharomyces_bailii_isa1307,ZBAI_07648,0.109452,0.716309,11
kluyveromyces_marxianus_dmku3_1042,KLMA_20510,0.338506,0.966830,8
kluyveromyces_lactis,KLLA0_E04621g,0.273618,0.963580,12
zygosaccharomyces_rouxii,ZYRO0D10010g,0.124171,0.778851,16
naumovozyma_castellii_cbs_4309,NCAS_0F03540,0.100331,0.592402,12
naumovozyma_dairenensis_cbs_421,NDAI_0B05850,0.475833,0.993754,8
tetrapisispora_phaffii_cbs_4417,TPHA_0D03270,0.069315,0.568893,10
tetrapisispora_blattae_cbs_6284,TBLA_0D02980,0.265531,0.977903,16
kazachstania_naganishii_cbs_8797,KNAG_0A07930,0.100331,0.592402,12
kazachstania_africana_cbs_2517,KAFR_0G03680,0.216416,0.912749,13
vanderwaltozyma_polyspora_dsm_70294,Kpol_1017p7,0.485885,0.994888,7
hanseniaspora_uvarum_dsm_2768,D499_0AT00110,0.562476,0.998884,8
hanseniaspora_opuntiae,AWRI3578_g1524,0.276101,0.908437,9
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_54218,0.594123,0.999951,9
hanseniaspora_osmophila,AWRI3579_g4577,0.366102,0.993648,13
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_47457,0.230259,0.919992,10
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_180341,0.340120,0.982512,10
meyerozyma_guilliermondii_atcc_6260,PGUG_02329,0.114465,0.778502,17
candida_maltosa_xu316,G210_5417,0.538423,0.999979,16
scheffersomyces_stipitis_cbs_6054,PICST_51108,0.179176,0.797359,10
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0C00794g,0.199084,0.844978,9
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_45485,0.199084,0.844978,9
_candida_tenuis_atcc_10573,CANTEDRAFT_109736,0.189040,0.828733,11
clavispora_lusitaniae_atcc_42720,CLUG_03843,0.045052,0.346177,9
candida_albicans_wo_1,CAWG_00322,0.595917,0.999984,14
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0D00883g,0.199084,0.844978,9
candida_tropicalis_mya_3404,CTRG_04096,0.546407,0.999984,14
candida_parapsilosis_cdc317,CPAR2_209170,0.303464,0.986912,14
debaryomyces_hansenii_cbs767,DEHA2B15378g,0.300894,0.962316,9
candida_orthopsilosis_co_90_125,CORT_0A08460,0.496896,0.999984,14
lodderomyces_elongisporus_nrrl_yb_4239,LELG_00786,0.794626,0.999918,15
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_243239,0.338506,0.966830,8
_candida_auris,QG37_02445,0.069315,0.568893,10
debaryomyces_fabryi,AC631_02756,0.122068,0.634664,9
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_9613,0.138629,0.691554,10
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_58470,0.507907,0.999984,14
candida_dubliniensis_cd36,CD36_10430,0.324013,0.990940,14
