species,gene,entropyValue,entropyLocation,length
saccharomyces_eubayanus,DI49_5615,-0.000000,1.000000,1
torulaspora_delbrueckii,TDEL_0H00450,-0.000000,0.500000,2
_candida_glabrata,CAGL0I06457g,0.346574,0.500000,2
zygosaccharomyces_rouxii,ZYRO0D01298g,-0.000000,0.500000,2
vanderwaltozyma_polyspora_dsm_70294,Kpol_1013p45,0.346574,0.500000,2
tetrapisispora_blattae_cbs_6284,TBLA_0J00190,-0.000000,0.500000,2
tetrapisispora_phaffii_cbs_4417,TPHA_0I03170,0.346574,0.500000,2
kazachstania_naganishii_cbs_8797,KNAG_0F03810,0.346574,0.500000,2
kazachstania_africana_cbs_2517,KAFR_0B00440,0.346574,0.500000,2
naumovozyma_dairenensis_cbs_421,NDAI_0D00160,-0.000000,0.500000,2
naumovozyma_castellii_cbs_4309,NCAS_0H00200,-0.000000,0.750000,3
lachancea_lanzarotensis,LALA0_S13e00650g,-0.000000,0.500000,2
lachancea_thermotolerans_cbs_6340,KLTH0A01078g,-0.000000,0.500000,2
ashbya_gossypii,AGOS_AEL262CA,-0.000000,0.500000,2
eremothecium_sinecaudum,AW171_hschr42295,-0.000000,0.500000,2
kluyveromyces_lactis,KLLA0_B10769g,0.346574,0.500000,2
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_51527,0.447940,0.875133,4
hanseniaspora_osmophila,AWRI3579_g3518,0.346574,0.500000,2
komagataella_phaffii_cbs_7435,PP7435_CHR4-0363,-0.000000,0.500000,2
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_60219,0.346574,0.500000,2
cyberlindnera_jadinii,BN1211_6275,-0.000000,0.500000,2
komagataella_pastoris,PAS_chr4_0607,-0.000000,0.500000,2
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_7809,0.346574,0.500000,2
ogataea_parapolymorpha_dl_1,HPODL_05198,0.366204,0.750000,3
candida_orthopsilosis_co_90_125,CORT_0A05200,-0.000000,0.750000,3
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_172218,-0.000000,0.500000,2
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0H01679g,-0.000000,0.500000,2
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_38298,-0.000000,0.750000,3
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0G01678g,-0.000000,0.500000,2
scheffersomyces_stipitis_cbs_6054,PICST_56118,-0.000000,0.750000,3
_candida_auris,QG37_06926,-0.000000,0.500000,2
debaryomyces_fabryi,AC631_02313,0.346574,0.500000,2
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_75897,0.346574,0.500000,2
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_52036,0.366204,0.750000,3
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_61356,0.366204,0.750000,3
candida_parapsilosis_cdc317,CPAR2_805190,0.366204,0.750000,3
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_152916,-0.000000,0.500000,2
_candida_tenuis_atcc_10573,CANTEDRAFT_99722,-0.000000,0.500000,2
debaryomyces_hansenii_cbs767,DEHA2B10736g,0.346574,0.500000,2
geotrichum_candidum,BN980_GECA04s03299g,-0.000000,0.750000,3
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_47571,0.346574,0.500000,2
lipomyces_starkeyi_nrrl_y_11557,LIPSTDRAFT_51333,0.138629,0.937546,5
pseudogymnoascus_sp_vkm_f_4517_fw_2822_,V498_10726,-0.000000,0.750000,3
pyronema_omphalodes_cbs_100304,PCON_09233,-0.000000,0.750000,3
sphaerulina_musiva_so2202,SEPMUDRAFT_142065,-0.000000,0.750000,3
fusarium_solani,NechaG102369,0.346574,0.500000,2
ustilaginoidea_virens,UV8b_4794,-0.000000,0.500000,2
metarhizium_album_arsef_1941,MAM_01894,0.346574,0.500000,2
fusarium_langsethiae,FLAG1_00346,-0.000000,0.500000,2
aureobasidium_melanogenum_cbs_110374,M437DRAFT_81305,-0.000000,0.500000,2
blastomyces_dermatitidis_er_3,BDCG_16531,0.346574,0.500000,2
pseudogymnoascus_sp_05ny08,VF21_05297,0.346574,0.500000,2
acidomyces_richmondensis_bfw,M433DRAFT_149400,0.346574,0.500000,2
sclerotinia_sclerotiorum,SS1G_02846,0.101366,0.875133,4
pseudogymnoascus_sp_03vt05,VE02_07760,0.346574,0.500000,2
fusarium_oxysporum,FOXG_00473,-0.000000,0.500000,2
aschersonia_aleyrodis_rcef_2490,AAL_04342,0.346574,0.500000,2
bipolaris_oryzae_atcc_44560,COCMIDRAFT_85613,0.346574,0.500000,2
colletotrichum_incanum,CI238_05520,0.346574,0.500000,2
fusarium_poae,FPOA_00581,0.346574,0.500000,2
penicillium_expansum,PEX1_014310,-0.000000,0.500000,2
magnaporthe_oryzae,MGG_05657,-0.000000,0.750000,3
aspergillus_luchuensis,RIB2604_03501470,-0.000000,1.000000,1
trichophyton_soudanense_cbs_452_61,H105_04294,0.447940,0.875133,4
cladophialophora_carrionii_cbs_160_54,G647_00066,-0.000000,1.000000,1
gaeumannomyces_graminis,GGTG_01346,0.346574,0.500000,2
stachybotrys_chartarum_ibt_40293,S40293_05839,0.346574,0.500000,2
beauveria_bassiana_arsef_2860,BBA_06545,0.366204,0.750000,3
ophiostoma_piceae_uamh_11346,F503_06319,-0.000000,0.500000,2
pseudogymnoascus_destructans_20631_21,GMDG_00442,-0.000000,0.500000,2
verticillium_dahliae,VDAG_03189,0.346574,0.500000,2
trichoderma_gamsii,TGAM01_02772,-0.000000,1.000000,1
exophiala_mesophila,PV10_09055,-0.000000,0.500000,2
capronia_epimyces_cbs_606_96,A1O3_07495,-0.000000,0.750000,3
bipolaris_victoriae_fi3,COCVIDRAFT_106912,0.346574,0.500000,2
colletotrichum_gloeosporioides,CGGC5_6431,0.346574,0.500000,2
