species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00410,0.111523,0.998984,75
saccharomyces_eubayanus,DI49_0119,0.189985,0.998427,80
saccharomyces_arboricola_h_6,SU7_0081,0.100793,0.999736,72
naumovozyma_castellii_cbs_4309,NCAS_0E02640,0.149766,0.998840,82
naumovozyma_dairenensis_cbs_421,NDAI_0E04300,0.298921,0.998875,91
tetrapisispora_phaffii_cbs_4417,TPHA_0E00890,0.205845,0.999456,90
tetrapisispora_blattae_cbs_6284,TBLA_0D00640,0.339958,0.998968,55
kazachstania_africana_cbs_2517,KAFR_0L01710,0.118791,0.999782,100
zygosaccharomyces_rouxii,ZYRO0B03234g,0.023323,0.977691,97
torulaspora_delbrueckii,TDEL_0C01600,0.010135,0.873019,98
zygosaccharomyces_bailii_isa1307,ZBAI_04683,0.034607,0.996473,95
zygosaccharomyces_bailii_isa1307,ZBAI_06728,0.027346,0.986797,94
eremothecium_sinecaudum,AW171_hschr84688,0.023323,0.977691,97
eremothecium_cymbalariae_dbvpg_7215,Ecym_4688,0.032522,0.998180,102
ashbya_gossypii,AGOS_ACR228C,0.006361,0.796996,106
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriACR228C,0.010520,0.899161,110
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_176586,0.007361,0.545845,16
kuraishia_capsulata_cbs_1993,KUCA_T00001889001,0.020827,0.962536,88
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_25952,0.162776,0.999877,68
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_163431,0.051263,0.998944,94
wickerhamomyces_ciferrii,BN7_4779,0.306740,0.996357,117
cyberlindnera_jadinii,BN1211_0555,0.019867,0.964116,95
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_16592,0.102252,0.996254,76
ogataea_polymorpha,OGAPODRAFT_87610,0.427378,0.998037,17
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_29015,0.047048,0.996185,75
ogataea_parapolymorpha_dl_1,HPODL_05235,0.290611,0.997524,88
yarrowia_lipolytica,YALI0_F14179g,0.047729,0.998459,81
geotrichum_candidum,BN980_GECA03s05125g,0.010135,0.873019,98
sugiyamaella_lignohabitans,AWJ20_148,0.000896,0.395436,94
schizosaccharomyces_japonicus,SJAG_04745,0.100793,0.999736,72
schizosaccharomyces_octosporus,SOCG_04153,0.038336,0.998944,94
schizosaccharomyces_japonicus,SJAG_00773,0.064400,0.997650,84
schizosaccharomyces_cryophilus,SPOG_00389,0.066447,0.998875,91
schizosaccharomyces_pombe,SPAC25G10.07c,0.164405,0.998875,91
penicillium_italicum,PITC_043070,-0.000000,0.149130,113
trichoderma_reesei,TRIREDRAFT_64298,0.118791,0.999782,100
penicillium_oxalicum_114_2,PDE_05989,0.005908,0.788368,110
ascochyta_rabiei,ST47_g9066,0.058469,0.998944,94
metarhizium_majus_arsef_297,MAJ_02661,0.017498,0.951845,96
glarea_lozoyensis_74030,M7I_2064,0.002349,0.524911,71
fusarium_graminearum,FGRAMPH1_01T01755,0.018251,0.954383,94
pseudogymnoascus_sp_vkm_f_4518_fw_2643_,V500_04347,0.001001,0.434855,109
metarhizium_brunneum_arsef_3297,MBR_05700,0.005379,0.741241,96
trichophyton_equinum_cbs_127_97,TEQG_07772,0.032964,0.998662,113
paracoccidioides_sp_lutzii_pb01,PAAG_09051,-0.000000,0.151805,109
aspergillus_luchuensis,RIB2604_01805680,0.000610,0.361275,114
thielavia_terrestris_nrrl_8126,THITE_2120711,0.150523,0.999870,108
fonsecaea_erecta,AYL99_04345,0.010912,0.902796,108
penicillium_griseofulvum,PGRI_091830,0.001475,0.498295,110
lipomyces_starkeyi_nrrl_y_11557,LIPSTDRAFT_959,-0.000000,0.112275,50
saitoella_complicata_nrrl_y_17804,G7K_3453-t1,0.305238,0.999985,101
neurospora_crassa,NCU00927,0.051940,0.998812,109
verticillium_longisporum,BN1708_006235,0.257273,0.998812,109
aschersonia_aleyrodis_rcef_2490,AAL_07921,0.035249,0.996991,98
trichoderma_gamsii,TGAM01_04442,0.005201,0.757193,107
colletotrichum_orbiculare,Cob_07285,0.175229,0.996540,104
tolypocladium_ophioglossoides_cbs_100239,TOPH_03961,0.274690,0.998468,103
fonsecaea_pedrosoi_cbs_271_37,Z517_07099,0.007763,0.848065,112
fonsecaea_monophora,AYO21_03592,0.006608,0.801651,104
exophiala_xenobiotica,PV05_09664,-0.000000,0.156102,103
tortispora_caseinolytica_nrrl_y_17796,CANCADRAFT_19537,0.120000,0.998682,62
pseudogymnoascus_sp_05ny08,VF21_03051,0.009370,0.876759,109
exophiala_spinifera,PV08_01326,-0.000000,0.078809,102
colletotrichum_salicis,CSAL01_10908,0.056066,0.999447,111
phialocephala_scopiformis,LY89DRAFT_633487,0.004586,0.723072,104
pyrenophora_teres,PTT_16433,0.009734,0.872761,100
pneumocystis_jirovecii_ru7,T551_00706,0.337323,0.999912,98
phaeoacremonium_minimum_ucrpa7,UCRPA7_1242,0.003598,0.674788,105
cladophialophora_carrionii_cbs_160_54,G647_01392,0.023212,0.983013,102
pseudogymnoascus_sp_vkm_f_3775,V491_04523,0.011220,0.912825,113
xylona_heveae_tc161,L228DRAFT_208822,0.003172,0.636643,100
metarhizium_anisopliae,MANI_012076,0.010561,0.878091,96
penicillium_expansum,PEX1_025000,-0.000000,0.074565,114
verticillium_longisporum,BN1708_014144,0.307704,0.998180,102
blumeria_graminis,BGHDH14_bgh02147,0.053895,0.996540,104
exophiala_mesophila,PV10_02442,0.001213,0.453525,99
pestalotiopsis_fici_w106_1,PFICI_06931,0.016469,0.959303,110
aspergillus_ochraceoroseus,AOCH_000856,0.003956,0.704200,112
scedosporium_apiospermum,SAPIO_CDS1340,0.219119,0.996561,122
