species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00031,0.006869,0.806540,102
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5389,0.008176,0.841192,101
saccharomyces_eubayanus,DI49_0042,0.004392,0.697262,95
saccharomyces_arboricola_h_6,SU7_0027,-0.000000,0.164154,93
tetrapisispora_blattae_cbs_6284,TBLA_0A04680,0.045497,0.998468,103
tetrapisispora_phaffii_cbs_4417,TPHA_0H02660,0.142269,0.998812,109
naumovozyma_dairenensis_cbs_421,NDAI_0H02500,0.001475,0.498295,110
naumovozyma_castellii_cbs_4309,NCAS_0F01620,0.025152,0.983301,98
torulaspora_delbrueckii,TDEL_0H03710,0.037230,0.997524,88
zygosaccharomyces_rouxii,ZYRO0D05346g,0.000825,0.386721,98
_candida_glabrata,CAGL0H06193g,0.010135,0.873019,98
vanderwaltozyma_polyspora_dsm_70294,Kpol_1040p17,0.098440,0.998840,82
zygosaccharomyces_bailii_isa1307,ZBAI_06841,-0.000000,0.171577,85
zygosaccharomyces_bailii_isa1307,ZBAI_02440,0.001642,0.485774,85
kazachstania_naganishii_cbs_8797,KNAG_0D04770,0.018251,0.954383,94
kazachstania_africana_cbs_2517,KAFR_0K00730,0.006073,0.774053,99
eremothecium_cymbalariae_dbvpg_7215,Ecym_2645,0.007145,0.812419,100
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriACR286C,0.234000,0.999761,65
ashbya_gossypii,AGOS_ACR286C,0.370237,0.998379,63
kluyveromyces_lactis,KLLA0_F07513g,0.056060,0.998180,102
eremothecium_sinecaudum,AW171_hschr2372,0.001434,0.471979,91
kluyveromyces_marxianus_dmku3_1042,KLMA_20372,0.015873,0.939353,95
lachancea_thermotolerans_cbs_6340,KLTH0D02354g,0.003172,0.636643,100
lachancea_lanzarotensis,LALA0_S09e07294g,0.007752,0.818808,96
hanseniaspora_osmophila,AWRI3579_g2240,0.089022,0.998749,127
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_52773,0.148596,0.998468,103
hanseniaspora_opuntiae,AWRI3578_g1915,0.097665,0.998468,103
hanseniaspora_uvarum_dsm_2768,D499_0I01180,0.030203,0.998080,114
candida_tropicalis_mya_3404,CTRG_02669,0.081496,0.998860,110
_candida_tenuis_atcc_10573,CANTEDRAFT_126988,0.022181,0.981475,109
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_202705,0.436580,0.997524,88
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_22201,0.024850,0.986351,103
clavispora_lusitaniae_atcc_42720,CLUG_01069,0.004958,0.734160,100
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_88493,0.043763,0.999839,105
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_30366,0.090196,0.996254,76
debaryomyces_fabryi,AC631_01032,0.018461,0.967826,109
meyerozyma_guilliermondii_atcc_6260,PGUG_00999,NaN,NaN,NaN
candida_albicans_wo_1,CAWG_02056,0.081417,0.999782,100
candida_parapsilosis_cdc317,CPAR2_701950,0.005201,0.757193,107
candida_maltosa_xu316,G210_4888,0.087400,0.997888,99
wickerhamomyces_ciferrii,BN7_55,0.125816,0.997476,28
lodderomyces_elongisporus_nrrl_yb_4239,LELG_03063,0.004885,0.571299,40
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_101123,0.090826,0.997817,121
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_163150,NaN,NaN,NaN
kuraishia_capsulata_cbs_1993,KUCA_T00005620001,0.053334,0.997864,86
_candida_auris,QG37_02834,0.003138,0.610436,87
pichia_kudriavzevii,JL09_g2596,0.011348,0.942642,139
ogataea_polymorpha,OGAPODRAFT_87403,0.042247,0.972327,48
candida_orthopsilosis_co_90_125,CORT_0G02240,0.000680,0.371737,108
debaryomyces_hansenii_cbs767,DEHA2C15774g,0.003221,0.659431,111
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0L21131g,0.012994,0.926868,105
candida_dubliniensis_cd36,CD36_33230,0.049292,0.997888,99
ogataea_parapolymorpha_dl_1,HPODL_03953,0.034281,0.992012,84
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_40318,0.173414,0.998427,80
scheffersomyces_stipitis_cbs_6054,PICST_57110,0.047836,0.997800,107
cyberlindnera_jadinii,BN1211_2473,0.088697,0.999613,79
komagataella_pastoris,PAS_chr1-1_0238,0.008176,0.841192,101
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0K21130g,0.012994,0.926868,105
komagataella_phaffii_cbs_7435,PP7435_CHR1-0551,0.008176,0.841192,101
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_73458,0.045563,0.995558,143
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_54135,0.035446,0.998812,109
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_12025,-0.000000,0.198694,63
yarrowia_lipolytica,YALI0_F28831g,0.186106,0.996349,74
sugiyamaella_lignohabitans,AWJ20_4472,-0.000000,0.239208,43
lipomyces_starkeyi_nrrl_y_11557,LIPSTDRAFT_79320,0.049084,0.996024,67
geotrichum_candidum,BN980_GECA22s01484g,0.096929,0.998509,78
tortispora_caseinolytica_nrrl_y_17796,CANCADRAFT_16476,0.000925,0.341522,46
tuber_melanosporum,GSTUM_00008747001,0.077208,0.998840,82
pyronema_omphalodes_cbs_100304,PCON_03071,0.019910,0.958880,90
schizosaccharomyces_japonicus,SJAG_02698,0.016927,0.868931,54
schizosaccharomyces_octosporus,SOCG_04655,0.004615,0.626679,62
schizosaccharomyces_japonicus,SJAG_01938,0.000783,0.365736,71
schizosaccharomyces_octosporus,SOCG_03709,0.039102,0.990812,75
schizosaccharomyces_pombe,SPCC1235.05c,0.061757,0.998427,80
pneumocystis_murina_b123,PNEG_00443,0.329996,0.999971,95
schizosaccharomyces_octosporus,SOCG_02305,0.052874,0.997743,77
schizosaccharomyces_cryophilus,SPOG_03526,0.024550,0.958181,72
schizosaccharomyces_cryophilus,SPOG_00134,0.008214,0.748082,62
pneumocystis_jirovecii_ru7,T551_03377,0.217799,0.999839,105
saitoella_complicata_nrrl_y_17804,G7K_3731-t1,0.177971,0.996502,124
pneumocystis_carinii_b80,T552_00412,0.279425,0.999912,98
schizosaccharomyces_japonicus,SJAG_01878,0.040788,0.990672,70
schizosaccharomyces_pombe,SPAC20G8.08c,0.164622,0.997847,73
schizosaccharomyces_cryophilus,SPOG_00521,0.025209,0.970186,80
schizosaccharomyces_pombe,SPAC25A8.01c,0.052095,0.994671,62
thielavia_terrestris_nrrl_8126,THITE_122851,0.073200,0.998968,55
valsa_mali_var_pyri,VP1G_01414,0.428061,0.997650,84
trichoderma_reesei,TRIREDRAFT_2826,0.225603,0.998379,63
colletotrichum_gloeosporioides,CGGC5_155,0.195920,0.996505,16
trichoderma_virens,TRIVIDRAFT_112980,0.083561,0.998759,64
pochonia_chlamydosporia_170,VFPPC_05568,0.146080,0.998759,64
fusarium_fujikuroi,FFUJ_01471,0.026336,0.955879,65
cordyceps_militaris_cm01,CCM_06978,0.117511,0.996366,50
madurella_mycetomatis,MMYC01_200567,0.051731,0.994105,59
sporothrix_schenckii_atcc_58251,HMPREF1624_03214,0.189240,0.999761,65
metarhizium_majus_arsef_297,MAJ_08633,0.270574,0.999877,68
gaeumannomyces_graminis,GGTG_12229,0.384146,0.998509,78
ophiostoma_piceae_uamh_11346,F503_03218,0.225118,0.998875,91
magnaporthe_oryzae,MGG_09930,0.027939,0.975444,76
colletotrichum_sublineola,CSUB01_03662,0.112373,0.998759,64
podospora_anserina_s_mat_,PODANS_1_9610,0.109134,0.998509,78
neurospora_tetrasperma_fgsc_2509,NEUTE2DRAFT_78637,0.116409,0.999761,65
beauveria_bassiana_arsef_2860,BBA_08048,0.109893,0.999754,56
fusarium_poae,FPOA_01316,0.173381,0.998524,66
purpureocillium_lilacinum,VFPBJ_04107,0.209382,0.999049,54
myceliophthora_thermophila_atcc_42464,MYCTH_44797,0.090876,0.998976,59
phaeoacremonium_minimum_ucrpa7,UCRPA7_6507,0.148049,0.997847,73
