species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0237,0.109893,0.999754,56
saccharomyces_sp_boulardii_,KO01_00287,0.109893,0.999754,56
saccharomyces_eubayanus,DI49_1105,0.104957,0.998968,55
zygosaccharomyces_bailii_isa1307,ZBAI_02838,0.015744,0.860523,56
zygosaccharomyces_bailii_isa1307,ZBAI_09096,0.047496,0.987154,55
zygosaccharomyces_rouxii,ZYRO0G12474g,0.093090,0.999754,56
torulaspora_delbrueckii,TDEL_0D03340,0.027522,0.943447,55
naumovozyma_dairenensis_cbs_421,NDAI_0A07510,0.089606,0.998641,45
naumovozyma_castellii_cbs_4309,NCAS_0I01510,0.189078,0.996700,60
kazachstania_naganishii_cbs_8797,KNAG_0J02230,0.051625,0.991138,56
kazachstania_africana_cbs_2517,KAFR_0C00390,0.042835,0.977530,51
tetrapisispora_phaffii_cbs_4417,TPHA_0M01230,0.386723,0.999613,79
tetrapisispora_blattae_cbs_6284,TBLA_0G03190,0.237762,0.996700,60
lachancea_lanzarotensis,LALA0_S06e04654g,0.014041,0.833265,53
ashbya_gossypii,AGOS_AGL212W,0.005605,0.680411,65
lachancea_thermotolerans_cbs_6340,KLTH0C05038g,0.100295,0.999049,54
eremothecium_sinecaudum,AW171_hschr74425,0.302262,0.998682,62
eremothecium_cymbalariae_dbvpg_7215,Ecym_2678,0.111211,0.996700,60
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAGL212W,0.007253,0.734137,66
_candida_glabrata,CAGL0M01958g,0.070890,0.998759,64
kluyveromyces_lactis,KLLA0_F11814g,0.132939,0.998604,57
kluyveromyces_marxianus_dmku3_1042,KLMA_20179,0.111211,0.996700,60
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_52248,0.357599,0.999578,69
hanseniaspora_uvarum_dsm_2768,D499_0D00460,0.071635,0.997743,77
hanseniaspora_osmophila,AWRI3579_g4251,0.001509,0.424245,51
hanseniaspora_opuntiae,AWRI3578_g3053,0.008805,0.780535,67
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_27671,0.080848,0.996700,60
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_8953,0.233134,0.998976,59
brettanomyces_bruxellensis_awri1499,AWRI1499_3795,0.015197,0.772023,34
ogataea_parapolymorpha_dl_1,HPODL_01003,0.219241,0.999754,56
scheffersomyces_stipitis_cbs_6054,PICST_15102,0.038924,0.970082,50
candida_dubliniensis_cd36,CD36_24530,0.055424,0.988367,48
pichia_kudriavzevii,JL09_g475,0.026193,0.811614,21
meyerozyma_guilliermondii_atcc_6260,PGUG_01392,0.002339,0.489565,58
candida_parapsilosis_cdc317,CPAR2_407700,0.137835,0.998147,58
candida_maltosa_xu316,G210_5820,0.186125,0.999916,35
candida_tropicalis_mya_3404,CTRG_02020,0.280431,0.999566,43
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_26326,0.114463,0.998604,57
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_70719,0.160074,0.999049,54
candida_albicans_wo_1,CAWG_06143,0.001934,0.448840,45
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0I14462g,0.216577,0.996366,50
cyberlindnera_jadinii,BN1211_3077,0.160074,0.999049,54
lodderomyces_elongisporus_nrrl_yb_4239,LELG_02337,0.088199,0.999736,72
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_159629,0.021111,0.903912,53
debaryomyces_hansenii_cbs767,DEHA2F06446g,0.171732,0.998192,61
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0J16267g,0.117511,0.996366,50
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_47617,0.070506,0.996137,48
ogataea_polymorpha,OGAPODRAFT_16665,0.232073,0.997038,53
clavispora_lusitaniae_atcc_42720,CLUG_04866,0.017045,0.885024,59
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_34758,0.389733,0.998147,58
