species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0314,0.072975,0.875173,7
saccharomyces_sp_boulardii_,KO01_00206,0.072975,0.875173,7
saccharomyces_kudriavzevii_ifo_1802,SKUD_185203,0.072975,0.875173,7
saccharomyces_eubayanus,DI49_1187,0.027893,0.711263,8
kazachstania_africana_cbs_2517,KAFR_0E03030,0.072975,0.875173,7
naumovozyma_castellii_cbs_4309,NCAS_0B02350,0.072975,0.875173,7
naumovozyma_dairenensis_cbs_421,NDAI_0C05340,0.507907,0.984563,7
kazachstania_naganishii_cbs_8797,KNAG_0A03900,-0.000000,0.492187,9
tetrapisispora_phaffii_cbs_4417,TPHA_0L01470,0.139196,0.961212,9
tetrapisispora_blattae_cbs_6284,TBLA_0H03440,0.293229,0.996377,9
vanderwaltozyma_polyspora_dsm_70294,Kpol_513p7,0.293229,0.996377,9
_candida_glabrata,CAGL0H07535g,0.139196,0.961212,9
zygosaccharomyces_bailii_isa1307,ZBAI_05925,0.045052,0.820465,9
zygosaccharomyces_bailii_isa1307,ZBAI_00623,-0.000000,0.492187,9
zygosaccharomyces_rouxii,ZYRO0F08778g,-0.000000,0.492187,9
torulaspora_delbrueckii,TDEL_0B01250,0.045052,0.820465,9
eremothecium_cymbalariae_dbvpg_7215,Ecym_2566,0.045052,0.820465,9
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADR058C,0.322684,0.998482,10
ashbya_gossypii,AGOS_ADR058C,0.322684,0.998482,10
eremothecium_sinecaudum,AW171_hschr42697,0.018232,0.656382,10
lachancea_thermotolerans_cbs_6340,KLTH0E11924g,0.322684,0.998482,10
lachancea_lanzarotensis,LALA0_S04e04148g,-0.000000,0.451172,11
kluyveromyces_marxianus_dmku3_1042,KLMA_30358,-0.000000,0.492187,9
kluyveromyces_lactis,KLLA0_B09790g,-0.000000,0.492187,9
hanseniaspora_opuntiae,AWRI3578_g3731,0.219921,0.994028,12
hanseniaspora_osmophila,AWRI3579_g3265,-0.000000,0.546875,7
hanseniaspora_uvarum_dsm_2768,D499_0A01000,0.030588,0.773751,11
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_23676,0.119590,0.961793,12
komagataella_phaffii_cbs_7435,PP7435_CHR4-0625,0.018232,0.656382,10
candida_dubliniensis_cd36,CD36_31500,0.219921,0.994028,12
lodderomyces_elongisporus_nrrl_yb_4239,LELG_03195,0.114536,0.930077,8
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_59489,0.074194,0.890977,10
candida_parapsilosis_cdc317,CPAR2_205060,0.093602,0.934887,11
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0F09223g,0.018232,0.656382,10
cyberlindnera_jadinii,BN1211_5098,-0.000000,0.273438,8
ogataea_parapolymorpha_dl_1,HPODL_02864,0.139196,0.961212,9
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_16991,0.537365,0.996377,9
_candida_tenuis_atcc_10573,CANTEDRAFT_112302,0.045052,0.820465,9
komagataella_pastoris,PAS_chr4_0950,0.018232,0.656382,10
candida_tropicalis_mya_3404,CTRG_00650,0.537365,0.996377,9
scheffersomyces_stipitis_cbs_6054,PICST_90135,0.139196,0.961212,9
wickerhamomyces_ciferrii,BN7_1258,0.537365,0.996377,9
candida_maltosa_xu316,G210_0516,0.139196,0.961212,9
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_28794,0.139196,0.961212,9
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_83446,0.114536,0.930077,8
pichia_kudriavzevii,JL09_g742,0.172277,0.978935,10
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_159479,-0.000000,0.546875,7
candida_orthopsilosis_co_90_125,CORT_0D05170,0.172277,0.978935,10
ogataea_polymorpha,OGAPODRAFT_15213,0.045052,0.820465,9
_candida_auris,QG37_06144,0.193476,0.988643,11
