species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0141,0.003684,0.370676,113
saccharomyces_sp_boulardii_,KO01_00384,0.002016,0.222378,102
saccharomyces_eubayanus,DI49_0145,0.006859,0.546470,107
kazachstania_africana_cbs_2517,KAFR_0H01130,0.085538,0.999908,154
naumovozyma_castellii_cbs_4309,NCAS_0A10920,0.094252,0.999823,153
naumovozyma_dairenensis_cbs_421,NDAI_0A05380,0.016318,0.926400,152
_candida_glabrata,CAGL0F04301g,0.106217,0.999577,126
kazachstania_naganishii_cbs_8797,KNAG_0H00890,0.009047,0.605905,91
zygosaccharomyces_rouxii,ZYRO0G13178g,0.066062,0.999811,106
zygosaccharomyces_bailii_isa1307,ZBAI_02864,0.032543,0.962630,96
torulaspora_delbrueckii,TDEL_0F01520,0.031573,0.959654,95
zygosaccharomyces_bailii_isa1307,ZBAI_09123,0.073259,0.999808,100
vanderwaltozyma_polyspora_dsm_70294,Kpol_292p1,0.317058,0.999922,62
tetrapisispora_blattae_cbs_6284,TBLA_0B02650,0.124149,0.999977,146
tetrapisispora_phaffii_cbs_4417,TPHA_0M01390,0.128647,0.999916,141
lachancea_lanzarotensis,LALA0_S09e03422g,0.023279,0.826285,73
lachancea_thermotolerans_cbs_6340,KLTH0E14586g,0.022290,0.826493,75
ashbya_gossypii,AGOS_ADL298C,0.081762,0.999926,79
kluyveromyces_marxianus_dmku3_1042,KLMA_70347,0.014980,0.775642,94
kluyveromyces_lactis,KLLA0_B12331g,0.012117,0.723477,102
eremothecium_sinecaudum,AW171_hschr2243,0.035968,0.982689,104
eremothecium_cymbalariae_dbvpg_7215,Ecym_7447,0.017758,0.854513,106
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADL298C,0.074984,0.999926,79
hanseniaspora_osmophila,AWRI3579_g2141,0.078646,0.999985,90
brettanomyces_bruxellensis_awri1499,AWRI1499_3539,0.170418,0.999960,68
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_13773,0.024995,0.959010,122
pichia_kudriavzevii,JL09_g5597,0.023382,0.571811,30
pichia_kudriavzevii,JL09_g3179,0.028126,0.972887,119
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_9807,0.016437,0.964796,188
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_52553,0.160762,0.999896,129
sugiyamaella_lignohabitans,AWJ20_949,0.117361,0.999866,89
geotrichum_candidum,BN980_GECA26s00901g,0.120211,0.999852,91
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_154193,0.051735,0.999811,106
scheffersomyces_stipitis_cbs_6054,PICST_78610,0.021972,0.904008,100
wickerhamomyces_ciferrii,BN7_5733,0.045470,0.999899,113
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0M06722g,0.052560,0.999445,111
clavispora_lusitaniae_atcc_42720,CLUG_02577,0.058299,0.995283,80
debaryomyces_fabryi,AC631_00569,0.094008,0.999985,123
komagataella_pastoris,PAS_chr3_0913,0.023202,0.877530,85
_candida_tenuis_atcc_10573,CANTEDRAFT_95858,0.010008,0.723208,121
ogataea_parapolymorpha_dl_1,HPODL_04709,0.019865,0.816372,83
candida_maltosa_xu316,G210_4249,0.077096,0.999774,96
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_163013,0.137172,0.999950,75
yarrowia_lipolytica,YALI0_D21912g,0.143415,0.999838,59
candida_parapsilosis_cdc317,CPAR2_208610,0.114427,0.999934,73
lodderomyces_elongisporus_nrrl_yb_4239,LELG_00840,0.037288,0.945318,75
candida_dubliniensis_cd36,CD36_06870,0.073239,0.999762,93
candida_albicans_wo_1,CAWG_00683,0.109285,0.999921,95
debaryomyces_hansenii_cbs767,DEHA2F25872g,0.066185,0.999915,140
candida_tropicalis_mya_3404,CTRG_04158,0.240997,0.999960,119
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_69932,0.081234,0.999852,77
meyerozyma_guilliermondii_atcc_6260,PGUG_03107,0.014288,0.728862,86
kuraishia_capsulata_cbs_1993,KUCA_T00003287001,0.007870,0.474923,77
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_55826,0.025329,0.938537,105
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_29488,0.015855,0.767962,89
komagataella_phaffii_cbs_7435,PP7435_CHR3-0260,0.023202,0.877530,85
ogataea_polymorpha,OGAPODRAFT_77781,0.010395,0.595903,78
_candida_auris,QG37_02171,0.010553,0.647264,98
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_132669,0.045700,0.996393,101
candida_orthopsilosis_co_90_125,CORT_0A07890,0.192655,0.999967,86
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0N06855g,0.046226,0.999819,110
cyberlindnera_jadinii,BN1211_4200,0.041292,0.992236,103
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_76839,0.047189,0.999928,124
tortispora_caseinolytica_nrrl_y_17796,CANCADRAFT_30179,0.010724,0.584538,79
lipomyces_starkeyi_nrrl_y_11557,LIPSTDRAFT_345,0.065323,0.920350,37
cladophialophora_psammophila_cbs_110553,A1O5_07214,0.253865,0.999847,49
exophiala_dermatitidis_nih_ut8656,HMPREF1120_08234,0.285192,0.999941,54
fonsecaea_monophora,AYO21_11040,0.305917,0.999765,46
capronia_coronata_cbs_617_96,A1O1_07648,0.396936,0.999910,56
capronia_epimyces_cbs_606_96,A1O3_06251,0.374822,0.999824,43
fonsecaea_nubica,AYO20_04021,0.305917,0.999765,46
cladophialophora_carrionii_cbs_160_54,G647_08377,0.279727,0.999701,31
exophiala_mesophila,PV10_01329,0.305477,0.999796,57
cyphellophora_europaea_cbs_101466,HMPREF1541_02797,0.287001,0.999867,40
exophiala_oligosperma,PV06_06731,0.137984,0.999823,48
cladophialophora_immunda,PV07_08488,0.419104,0.999842,45
phialophora_attae,AB675_7133,0.404975,0.999701,31
cladophialophora_bantiana_cbs_173_52,Z519_05792,0.348927,0.999823,48
exophiala_sideris,PV11_05727,0.372387,0.999838,59
cladophialophora_yegresii_cbs_114405,A1O7_09904,0.354640,0.999641,35
capronia_semi_immersa,PV04_10675,0.362384,0.999717,36
rhinocladiella_mackenziei_cbs_650_93,Z518_07751,0.177596,0.999836,50
exophiala_aquamarina_cbs_119918,A1O9_08719,0.163623,0.999867,40
exophiala_spinifera,PV08_07595,0.104969,0.998742,51
fonsecaea_multimorphosa_cbs_102226,Z520_07843,0.341925,0.999959,51
fonsecaea_erecta,AYL99_11141,0.324444,0.999765,46
exophiala_xenobiotica,PV05_02982,0.377203,0.999585,55
fonsecaea_pedrosoi_cbs_271_37,Z517_09047,0.298747,0.999842,45
schizosaccharomyces_japonicus,SJAG_04841,0.104372,0.999818,70
schizosaccharomyces_pombe,SPAC3G9.12,0.048964,0.983364,79
schizosaccharomyces_cryophilus,SPOG_03911,0.107747,0.999866,89
schizosaccharomyces_octosporus,SOCG_01621,0.045733,0.989644,92
pyronema_omphalodes_cbs_100304,PCON_03495,0.291915,0.999934,73
dactylellina_haptotyla_cbs_200_50,H072_9833,0.046984,0.967113,69
pneumocystis_murina_b123,PNEG_00530,0.248397,0.999900,116
arthrobotrys_oligospora_atcc_24927,AOL_s00210g52,0.055889,0.982719,67
tuber_melanosporum,GSTUM_00005899001,0.093118,0.999718,69
pneumocystis_carinii_b80,T552_00326,0.301106,0.999873,108
pneumocystis_jirovecii_ru7,T551_00691,0.061121,0.999852,91
saitoella_complicata_nrrl_y_17804,G7K_0293-t1,0.145400,0.999796,57
rhizopus_delemar_ra_99_880,RO3G_09317,0.033895,0.917323,70
lichtheimia_ramosa,LRAMOSA09992,0.068697,0.997197,70
parasitella_parasitica,CEP12161,0.001174,0.130241,71
lichtheimia_corymbifera_jmrc_fsu_9682,LCOR_08454.1,0.040847,0.948680,69
lichtheimia_ramosa,LRAMOSA11230,0.063349,0.981621,59
rhizophagus_irregularis_daom_181602,GLOINDRAFT_11200,0.134816,0.999866,115
choanephora_cucurbitarum,A0J61_08533,0.016788,0.739486,76
choanephora_cucurbitarum,A0J61_11610,0.065765,0.758074,18
batrachochytrium_dendrobatidis_jam81,BATDEDRAFT_92406,0.105046,0.999781,74
rhizopus_delemar_ra_99_880,RO3G_04345,0.010769,0.479647,53
mucor_circinelloides_f_circinelloides_1006phl,HMPREF1544_00432,0.072041,0.997940,71
lichtheimia_corymbifera_jmrc_fsu_9682,LCOR_04293.1,0.067578,0.617514,6
absidia_glauca,SAM00908,0.159263,0.999823,48
