species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00277,0.397866,0.999986,83
saccharomyces_arboricola_h_6,SU7_0180,0.213033,0.999986,85
saccharomyces_eubayanus,DI49_1117,0.196963,0.999986,83
naumovozyma_castellii_cbs_4309,NCAS_0I01350,0.379524,0.999986,86
naumovozyma_dairenensis_cbs_421,NDAI_0A07650,0.426052,0.999986,83
tetrapisispora_blattae_cbs_6284,TBLA_0I02160,0.307688,0.999978,99
_candida_glabrata,CAGL0M01694g,0.131984,0.999986,85
tetrapisispora_phaffii_cbs_4417,TPHA_0A03820,0.445371,0.999963,91
zygosaccharomyces_bailii_isa1307,ZBAI_09115,0.078807,0.984903,83
torulaspora_delbrueckii,TDEL_0F02070,0.313414,0.999986,85
zygosaccharomyces_rouxii,ZYRO0G12936g,0.259223,0.999986,83
vanderwaltozyma_polyspora_dsm_70294,Kpol_243p3,0.432848,0.999986,85
zygosaccharomyces_bailii_isa1307,ZBAI_02856,0.066915,0.959024,82
kazachstania_africana_cbs_2517,KAFR_0C00240,0.143524,0.999998,95
kluyveromyces_marxianus_dmku3_1042,KLMA_70359,0.281660,0.999979,82
eremothecium_sinecaudum,AW171_hschr2232,0.186889,0.999986,85
kluyveromyces_lactis,KLLA0_E12475g,0.314027,0.999990,80
eremothecium_cymbalariae_dbvpg_7215,Ecym_7435,0.364866,0.999974,88
hanseniaspora_osmophila,AWRI3579_g2132,0.815348,0.999979,82
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_53988,0.899795,1.000000,64
hanseniaspora_opuntiae,AWRI3578_g3437,0.470683,0.999997,79
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_57040,0.689706,0.999948,18
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_92609,0.570563,0.999986,97
cyberlindnera_jadinii,BN1211_4720,0.226120,0.999998,95
wickerhamomyces_ciferrii,BN7_5916,1.148531,0.999986,97
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_7692,0.948816,0.999963,87
candida_maltosa_xu316,G210_3807,0.647209,0.999979,82
komagataella_pastoris,PAS_chr1-4_0632,0.134285,0.999988,89
_candida_tenuis_atcc_10573,CANTEDRAFT_99240,0.533093,0.999988,89
