species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0091,0.016754,0.698491,15
saccharomyces_sp_boulardii_,KO01_00440,0.016754,0.698491,15
saccharomyces_arboricola_h_6,SU7_0057,0.016754,0.698491,15
saccharomyces_eubayanus,DI49_0090,0.016754,0.698491,15
tetrapisispora_phaffii_cbs_4417,TPHA_0K00590,0.103373,0.965210,15
kazachstania_africana_cbs_2517,KAFR_0G01130,0.013126,0.667826,17
kazachstania_naganishii_cbs_8797,KNAG_0C04360,0.292198,0.996505,16
naumovozyma_castellii_cbs_4309,NCAS_0E02390,0.039713,0.856712,17
naumovozyma_dairenensis_cbs_421,NDAI_0E03950,0.029654,0.790440,16
vanderwaltozyma_polyspora_dsm_70294,Kpol_1018p115,0.292198,0.996505,16
vanderwaltozyma_polyspora_dsm_70294,Kpol_1045p9,0.292198,0.996505,16
_candida_glabrata,CAGL0M09581g,0.274370,0.999402,15
torulaspora_delbrueckii,TDEL_0C02950,0.195920,0.996505,16
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAGL272C,0.404097,0.999402,15
lachancea_lanzarotensis,LALA0_S01e05754g,0.305058,0.998037,17
ashbya_gossypii,AGOS_AGL272C,0.418129,0.996505,16
eremothecium_cymbalariae_dbvpg_7215,Ecym_7121,0.039713,0.856712,17
eremothecium_sinecaudum,AW171_hschr42370,0.195920,0.996505,16
lachancea_thermotolerans_cbs_6340,KLTH0C05698g,0.584634,0.999402,15
kluyveromyces_lactis,KLLA0_E06667g,0.195920,0.996505,16
kluyveromyces_marxianus_dmku3_1042,KLMA_70140,0.292198,0.996505,16
hanseniaspora_opuntiae,AWRI3578_g1325,0.331157,0.999877,19
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_50973,0.103373,0.965210,15
hanseniaspora_uvarum_dsm_2768,D499_0F01020,0.438968,0.999515,18
hanseniaspora_osmophila,AWRI3579_g3021,0.096444,0.969915,18
tetrapisispora_blattae_cbs_6284,TBLA_0I00990,0.176614,0.992987,15
