species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0091,1.032904,0.999994,47
saccharomyces_sp_boulardii_,KO01_00440,1.032904,0.999994,47
saccharomyces_arboricola_h_6,SU7_0057,0.903045,0.999960,46
saccharomyces_eubayanus,DI49_0090,0.860457,0.999994,47
tetrapisispora_phaffii_cbs_4417,TPHA_0K00590,1.109378,0.999960,46
kazachstania_africana_cbs_2517,KAFR_0G01130,0.718162,0.999960,43
kazachstania_naganishii_cbs_8797,KNAG_0C04360,0.423305,0.999984,44
naumovozyma_castellii_cbs_4309,NCAS_0E02390,0.637959,0.999984,44
naumovozyma_dairenensis_cbs_421,NDAI_0E03950,0.579007,0.999940,45
vanderwaltozyma_polyspora_dsm_70294,Kpol_1018p115,1.262527,0.999994,47
vanderwaltozyma_polyspora_dsm_70294,Kpol_1045p9,1.262527,0.999994,47
_candida_glabrata,CAGL0M09581g,0.801978,0.999994,47
torulaspora_delbrueckii,TDEL_0C02950,1.027113,0.999960,46
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAGL272C,0.586760,0.999994,47
lachancea_lanzarotensis,LALA0_S01e05754g,0.807247,0.999960,46
ashbya_gossypii,AGOS_AGL272C,0.492290,0.999994,47
eremothecium_cymbalariae_dbvpg_7215,Ecym_7121,0.657370,0.999940,45
eremothecium_sinecaudum,AW171_hschr42370,1.089754,0.999940,45
lachancea_thermotolerans_cbs_6340,KLTH0C05698g,0.815023,0.999994,47
kluyveromyces_lactis,KLLA0_E06667g,1.262527,0.999994,47
kluyveromyces_marxianus_dmku3_1042,KLMA_70140,1.262527,0.999994,47
hanseniaspora_opuntiae,AWRI3578_g1325,1.266366,0.999966,49
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_50973,1.189740,0.999933,50
hanseniaspora_uvarum_dsm_2768,D499_0F01020,1.267980,0.999933,50
hanseniaspora_osmophila,AWRI3579_g3021,0.702146,0.999940,45
tetrapisispora_blattae_cbs_6284,TBLA_0I00990,1.166524,0.999960,43
zygosaccharomyces_bailii_isa1307,ZBAI_08335,0.988107,0.999901,52
zygosaccharomyces_bailii_isa1307,ZBAI_03329,0.883115,0.999901,52
zygosaccharomyces_rouxii,ZYRO0F13068g,1.048342,0.999933,50
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_28380,1.041290,0.999984,44
kuraishia_capsulata_cbs_1993,KUCA_T00001079001,0.657246,0.999944,41
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_49613,1.262527,0.999994,47
cyberlindnera_jadinii,BN1211_6171,1.089754,0.999940,45
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_17928,0.962930,0.999940,45
ogataea_parapolymorpha_dl_1,HPODL_02577,0.666350,0.999960,46
brettanomyces_bruxellensis_awri1499,AWRI1499_3314,0.678849,0.999984,44
