species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0141,0.044613,0.998518,131
saccharomyces_sp_boulardii_,KO01_00384,0.056124,0.999422,123
saccharomyces_eubayanus,DI49_0145,0.043568,0.998368,136
kazachstania_africana_cbs_2517,KAFR_0H01130,0.116660,0.996561,122
naumovozyma_castellii_cbs_4309,NCAS_0A10920,0.065957,0.996561,122
naumovozyma_dairenensis_cbs_421,NDAI_0A05380,0.191075,0.999694,135
_candida_glabrata,CAGL0F04301g,0.008554,0.880851,122
kazachstania_naganishii_cbs_8797,KNAG_0H00890,0.019159,0.971283,107
zygosaccharomyces_rouxii,ZYRO0G13178g,0.064400,0.997650,84
zygosaccharomyces_bailii_isa1307,ZBAI_02864,0.042229,0.998135,93
torulaspora_delbrueckii,TDEL_0F01520,0.030401,0.987337,85
zygosaccharomyces_bailii_isa1307,ZBAI_09123,0.071720,0.998135,93
vanderwaltozyma_polyspora_dsm_70294,Kpol_292p1,0.291848,0.998641,45
tetrapisispora_blattae_cbs_6284,TBLA_0B02650,0.193207,0.998957,116
tetrapisispora_phaffii_cbs_4417,TPHA_0M01390,0.129385,0.999782,100
lachancea_lanzarotensis,LALA0_S09e03422g,0.019778,0.937266,75
lachancea_thermotolerans_cbs_6340,KLTH0E14586g,0.000547,0.336014,85
ashbya_gossypii,AGOS_ADL298C,0.031140,0.978149,72
kluyveromyces_marxianus_dmku3_1042,KLMA_70347,0.008176,0.841192,101
kluyveromyces_lactis,KLLA0_B12331g,0.096617,0.998692,92
eremothecium_sinecaudum,AW171_hschr2243,0.000702,0.355561,75
eremothecium_cymbalariae_dbvpg_7215,Ecym_7447,0.014467,0.906817,82
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADL298C,0.026895,0.967856,73
hanseniaspora_osmophila,AWRI3579_g2141,0.367558,0.994866,142
brettanomyces_bruxellensis_awri1499,AWRI1499_3539,0.027347,0.976257,81
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_13773,0.028788,0.994362,100
pichia_kudriavzevii,JL09_g5597,0.052841,0.922603,21
pichia_kudriavzevii,JL09_g3179,0.031870,0.993505,91
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_9807,0.243915,0.998903,182
