species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00410,0.111045,0.997864,86
saccharomyces_eubayanus,DI49_0119,0.055984,0.999456,90
saccharomyces_arboricola_h_6,SU7_0081,0.058596,0.999373,85
naumovozyma_castellii_cbs_4309,NCAS_0E02640,0.002869,0.600578,91
naumovozyma_dairenensis_cbs_421,NDAI_0E04300,0.060882,0.999971,95
tetrapisispora_phaffii_cbs_4417,TPHA_0E00890,0.216844,0.997817,121
tetrapisispora_blattae_cbs_6284,TBLA_0D00640,0.270527,0.999870,108
kazachstania_africana_cbs_2517,KAFR_0L01710,0.026906,0.987051,99
zygosaccharomyces_rouxii,ZYRO0B03234g,0.053545,0.998692,92
torulaspora_delbrueckii,TDEL_0C01600,0.007019,0.772866,84
zygosaccharomyces_bailii_isa1307,ZBAI_04683,0.068344,0.999912,98
zygosaccharomyces_bailii_isa1307,ZBAI_06728,0.049124,0.998322,96
eremothecium_sinecaudum,AW171_hschr84688,0.005748,0.729958,83
eremothecium_cymbalariae_dbvpg_7215,Ecym_4688,0.000404,0.312177,99
ashbya_gossypii,AGOS_ACR228C,0.004216,0.644568,75
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriACR228C,0.004216,0.644568,75
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_176586,0.019150,0.737483,20
kuraishia_capsulata_cbs_1993,KUCA_T00001889001,0.002408,0.551456,86
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_25952,0.202722,0.999165,89
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_163431,0.106605,0.998976,59
wickerhamomyces_ciferrii,BN7_4779,0.211663,0.999870,108
cyberlindnera_jadinii,BN1211_0555,0.006325,0.778987,97
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_16592,0.116409,0.999761,65
ogataea_polymorpha,OGAPODRAFT_87610,0.096444,0.969915,18
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_29015,0.023240,0.955832,74
ogataea_parapolymorpha_dl_1,HPODL_05235,0.054830,0.977670,39
yarrowia_lipolytica,YALI0_F14179g,0.051177,0.989843,53
geotrichum_candidum,BN980_GECA03s05125g,0.001900,0.501758,79
sugiyamaella_lignohabitans,AWJ20_148,0.011148,0.842021,73
schizosaccharomyces_japonicus,SJAG_04745,0.029225,0.967087,66
schizosaccharomyces_octosporus,SOCG_04153,0.011783,0.848528,71
schizosaccharomyces_japonicus,SJAG_00773,0.003428,0.592055,72
schizosaccharomyces_cryophilus,SPOG_00389,0.003247,0.585840,74
schizosaccharomyces_pombe,SPAC25G10.07c,0.030273,0.981506,77
penicillium_italicum,PITC_043070,0.008136,0.789461,78
trichoderma_reesei,TRIREDRAFT_64298,0.262853,0.998524,66
penicillium_oxalicum_114_2,PDE_05989,0.029474,0.976823,74
ascochyta_rabiei,ST47_g9066,0.066961,0.998379,63
metarhizium_majus_arsef_297,MAJ_02661,0.040284,0.994771,81
glarea_lozoyensis_74030,M7I_2064,0.005328,0.619280,47
fusarium_graminearum,FGRAMPH1_01T01755,0.288540,0.997847,73
pseudogymnoascus_sp_vkm_f_4518_fw_2643_,V500_04347,0.084536,0.998814,71
metarhizium_brunneum_arsef_3297,MBR_05700,0.037085,0.991935,77
trichophyton_equinum_cbs_127_97,TEQG_07772,-0.000000,0.087843,82
paracoccidioides_sp_lutzii_pb01,PAAG_09051,0.006675,0.748389,77
aspergillus_luchuensis,RIB2604_01805680,0.075583,0.998984,75
thielavia_terrestris_nrrl_8126,THITE_2120711,0.340705,0.998759,64
fonsecaea_erecta,AYL99_04345,0.022032,0.953553,76
penicillium_griseofulvum,PGRI_091830,0.008136,0.789461,78
lipomyces_starkeyi_nrrl_y_11557,LIPSTDRAFT_959,0.032078,0.879175,27
saitoella_complicata_nrrl_y_17804,G7K_3453-t1,0.329857,0.998509,78
neurospora_crassa,NCU00927,0.037737,0.987636,69
verticillium_longisporum,BN1708_006235,0.269419,0.998459,81
aschersonia_aleyrodis_rcef_2490,AAL_07921,0.091653,0.997847,73
trichoderma_gamsii,TGAM01_04442,0.114328,0.999736,72
colletotrichum_orbiculare,Cob_07285,0.331406,0.999693,70
tolypocladium_ophioglossoides_cbs_100239,TOPH_03961,0.261478,0.999373,85
fonsecaea_pedrosoi_cbs_271_37,Z517_07099,0.029474,0.976823,74
fonsecaea_monophora,AYO21_03592,0.033696,0.983765,73
exophiala_xenobiotica,PV05_09664,0.077972,0.999613,79
tortispora_caseinolytica_nrrl_y_17796,CANCADRAFT_19537,0.019607,0.896666,55
pseudogymnoascus_sp_05ny08,VF21_03051,0.149072,0.999578,69
exophiala_spinifera,PV08_01326,0.016150,0.924723,83
colletotrichum_salicis,CSAL01_10908,0.507541,0.999736,72
phialocephala_scopiformis,LY89DRAFT_633487,0.032952,0.979668,70
pyrenophora_teres,PTT_16433,0.231016,0.999693,70
pneumocystis_jirovecii_ru7,T551_00706,0.332238,0.998662,113
phaeoacremonium_minimum_ucrpa7,UCRPA7_1242,0.074973,0.998875,91
cladophialophora_carrionii_cbs_160_54,G647_01392,0.052874,0.997743,77
pseudogymnoascus_sp_vkm_f_3775,V491_04523,0.128721,0.999877,68
xylona_heveae_tc161,L228DRAFT_208822,0.023741,0.942262,64
metarhizium_anisopliae,MANI_012076,0.047729,0.998459,81
penicillium_expansum,PEX1_025000,0.025209,0.970186,80
verticillium_longisporum,BN1708_014144,0.400902,0.997847,73
blumeria_graminis,BGHDH14_bgh02147,0.062179,0.996349,74
exophiala_mesophila,PV10_02442,0.041933,0.996254,76
pestalotiopsis_fici_w106_1,PFICI_06931,0.186106,0.996349,74
aspergillus_ochraceoroseus,AOCH_000856,0.013350,0.887780,79
scedosporium_apiospermum,SAPIO_CDS1340,0.300188,0.999578,69
