species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0141,0.106106,0.999993,91
saccharomyces_sp_boulardii_,KO01_00384,0.107530,0.999960,78
saccharomyces_eubayanus,DI49_0145,0.061547,0.994960,92
kazachstania_africana_cbs_2517,KAFR_0H01130,0.121361,0.999980,89
naumovozyma_castellii_cbs_4309,NCAS_0A10920,0.176096,0.999986,95
naumovozyma_dairenensis_cbs_421,NDAI_0A05380,0.129688,0.999917,111
_candida_glabrata,CAGL0F04301g,0.223608,0.999974,88
kazachstania_naganishii_cbs_8797,KNAG_0H00890,0.057265,0.996011,99
zygosaccharomyces_rouxii,ZYRO0G13178g,0.139403,0.999970,70
zygosaccharomyces_bailii_isa1307,ZBAI_02864,0.075437,0.996344,78
torulaspora_delbrueckii,TDEL_0F01520,0.090078,0.995996,65
zygosaccharomyces_bailii_isa1307,ZBAI_09123,0.044095,0.930967,77
vanderwaltozyma_polyspora_dsm_70294,Kpol_292p1,0.245471,0.999991,34
tetrapisispora_blattae_cbs_6284,TBLA_0B02650,0.168197,0.999955,99
tetrapisispora_phaffii_cbs_4417,TPHA_0M01390,0.115184,0.999959,98
lachancea_lanzarotensis,LALA0_S09e03422g,0.091461,0.999942,84
lachancea_thermotolerans_cbs_6340,KLTH0E14586g,0.076903,0.990196,69
ashbya_gossypii,AGOS_ADL298C,0.015232,0.558739,84
kluyveromyces_marxianus_dmku3_1042,KLMA_70347,0.045930,0.962727,88
kluyveromyces_lactis,KLLA0_B12331g,0.043280,0.923741,77
eremothecium_sinecaudum,AW171_hschr2243,0.034473,0.878164,81
eremothecium_cymbalariae_dbvpg_7215,Ecym_7447,0.054927,0.957804,72
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADL298C,0.003450,0.114394,83
hanseniaspora_osmophila,AWRI3579_g2141,0.130553,0.999955,99
brettanomyces_bruxellensis_awri1499,AWRI1499_3539,0.242414,0.999966,54
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_13773,0.025407,0.613933,56
pichia_kudriavzevii,JL09_g5597,0.168365,0.922945,17
pichia_kudriavzevii,JL09_g3179,0.149324,0.999958,55
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_9807,0.206416,0.999990,116
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_52553,0.126895,0.999904,83
sugiyamaella_lignohabitans,AWJ20_949,0.106192,0.999938,108
geotrichum_candidum,BN980_GECA26s00901g,0.065974,0.994147,84
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_154193,0.128311,0.999992,81
scheffersomyces_stipitis_cbs_6054,PICST_78610,0.215905,0.999987,69
wickerhamomyces_ciferrii,BN7_5733,0.209785,0.999940,73
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0M06722g,0.061764,0.958388,64
clavispora_lusitaniae_atcc_42720,CLUG_02577,0.044487,0.937436,79
debaryomyces_fabryi,AC631_00569,0.107123,0.999974,88
komagataella_pastoris,PAS_chr3_0913,0.089850,0.999992,81
_candida_tenuis_atcc_10573,CANTEDRAFT_95858,0.152704,0.999964,61
ogataea_parapolymorpha_dl_1,HPODL_04709,0.042970,0.887941,67
candida_maltosa_xu316,G210_4249,0.079850,0.997005,74
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_163013,0.064236,0.973590,68
yarrowia_lipolytica,YALI0_D21912g,0.065026,0.999937,123
candida_parapsilosis_cdc317,CPAR2_208610,0.006979,0.220505,70
lodderomyces_elongisporus_nrrl_yb_4239,LELG_00840,0.046495,0.934331,74
candida_dubliniensis_cd36,CD36_06870,0.119226,0.999976,64
candida_albicans_wo_1,CAWG_00683,0.123887,0.999963,57
debaryomyces_hansenii_cbs767,DEHA2F25872g,0.066085,0.990777,80
candida_tropicalis_mya_3404,CTRG_04158,0.286545,0.999984,74
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_69932,0.006565,0.245476,78
meyerozyma_guilliermondii_atcc_6260,PGUG_03107,0.029121,0.864011,91
kuraishia_capsulata_cbs_1993,KUCA_T00003287001,0.025055,0.768790,83
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_55826,0.048536,0.917704,66
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_29488,0.103831,0.999960,78
