species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00054,-0.000000,0.546875,7
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0020,-0.000000,0.546875,7
saccharomyces_arboricola_h_6,SU7_0012,0.072975,0.875173,7
saccharomyces_eubayanus,DI49_0020,-0.000000,0.546875,7
torulaspora_delbrueckii,TDEL_0H04190,-0.000000,0.546875,7
tetrapisispora_phaffii_cbs_4417,TPHA_0H02920,0.293229,0.996377,9
zygosaccharomyces_rouxii,ZYRO0D04950g,0.271132,0.992592,8
tetrapisispora_blattae_cbs_6284,TBLA_0A04470,0.114536,0.930077,8
vanderwaltozyma_polyspora_dsm_70294,Kpol_367p2,0.531062,0.992592,8
zygosaccharomyces_bailii_isa1307,ZBAI_06792,0.027893,0.711263,8
kazachstania_naganishii_cbs_8797,KNAG_0D05020,0.072975,0.875173,7
naumovozyma_castellii_cbs_4309,NCAS_0A07560,0.229920,0.984563,7
zygosaccharomyces_bailii_isa1307,ZBAI_04947,0.114536,0.930077,8
naumovozyma_dairenensis_cbs_421,NDAI_0H01120,0.139196,0.961212,9
_candida_glabrata,CAGL0M11968g,-0.000000,0.492187,9
kazachstania_africana_cbs_2517,KAFR_0K00480,0.271132,0.992592,8
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADR388C,0.139196,0.961212,9
lachancea_thermotolerans_cbs_6340,KLTH0D01166g,0.229920,0.984563,7
ashbya_gossypii,AGOS_ADR388C,0.045052,0.820465,9
lachancea_lanzarotensis,LALA0_S14e01068g,0.072975,0.875173,7
kluyveromyces_lactis,KLLA0_C12969g,0.229920,0.984563,7
kluyveromyces_marxianus_dmku3_1042,KLMA_80244,0.072975,0.875173,7
eremothecium_cymbalariae_dbvpg_7215,Ecym_5031,0.018232,0.656382,10
eremothecium_sinecaudum,AW171_hschr42442,0.018232,0.656382,10
hanseniaspora_uvarum_dsm_2768,D499_0O00120,0.499289,0.968952,6
hanseniaspora_osmophila,AWRI3579_g217,0.200662,0.968952,6
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_53979,NaN,NaN,NaN
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_53995,0.499289,0.968952,6
hanseniaspora_opuntiae,AWRI3578_g1098,-0.000000,0.625000,5
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_84905,0.537365,0.996377,9
cyberlindnera_jadinii,BN1211_3776,0.045052,0.820465,9
wickerhamomyces_ciferrii,BN7_1767,0.293229,0.996377,9
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_160720,0.029654,0.790440,16
scheffersomyces_stipitis_cbs_6054,PICST_91075,-0.000000,0.546875,7
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0N16799g,-0.000000,0.492187,9
debaryomyces_fabryi,AC631_02470,-0.000000,0.312500,6
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_138194,0.200662,0.968952,6
brettanomyces_bruxellensis_awri1499,AWRI1499_3911,0.114536,0.930077,8
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_115945,0.072975,0.875173,7
candida_parapsilosis_cdc317,CPAR2_303780,-0.000000,0.546875,7
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0M16402g,-0.000000,0.246094,10
meyerozyma_guilliermondii_atcc_6260,PGUG_03379,-0.000000,0.312500,6
kuraishia_capsulata_cbs_1993,KUCA_T00002832001,-0.000000,0.246094,10
_candida_tenuis_atcc_10573,CANTEDRAFT_98656,0.229920,0.984563,7
_candida_auris,QG37_08068,-0.000000,0.451172,11
ogataea_polymorpha,OGAPODRAFT_16793,0.293229,0.996377,9
lodderomyces_elongisporus_nrrl_yb_4239,LELG_03712,-0.000000,0.625000,5
clavispora_lusitaniae_atcc_42720,CLUG_00866,-0.000000,0.492187,9
debaryomyces_hansenii_cbs767,DEHA2E11836g,0.200662,0.968952,6
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_178028,0.254400,0.998345,20
candida_dubliniensis_cd36,CD36_51820,0.229920,0.984563,7
candida_maltosa_xu316,G210_3378,0.293229,0.996377,9
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_19239,0.072975,0.875173,7
komagataella_phaffii_cbs_7435,PP7435_CHR1-1334,-0.000000,0.273438,8
ogataea_parapolymorpha_dl_1,HPODL_00372,0.293229,0.996377,9
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_32583,0.200662,0.968952,6
candida_albicans_wo_1,CAWG_04582,0.229920,0.984563,7
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_21994,-0.000000,0.451172,11
candida_orthopsilosis_co_90_125,CORT_0E05940,0.200662,0.968952,6
pichia_kudriavzevii,JL09_g3998,0.096444,0.969915,18
candida_tropicalis_mya_3404,CTRG_05313,0.531062,0.992592,8
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_115098,0.499289,0.968952,6
komagataella_pastoris,PAS_chr1-4_0533,-0.000000,0.273438,8
sugiyamaella_lignohabitans,AWJ20_3245,-0.000000,0.492187,9
yarrowia_lipolytica,YALI0_C14828g,0.172277,0.978935,10
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_84393,0.172277,0.978935,10
geotrichum_candidum,BN980_GECA13s01352g,-0.000000,0.492187,9
geotrichum_candidum,BN980_GECA24s00758g,0.322684,0.998482,10
lipomyces_starkeyi_nrrl_y_11557,LIPSTDRAFT_108927,0.293229,0.996377,9
tortispora_caseinolytica_nrrl_y_17796,CANCADRAFT_14730,-0.000000,0.546875,7
tuber_melanosporum,GSTUM_00007328001,0.027893,0.711263,8
drechslerella_stenobrocha_248,DRE_06013,0.047947,0.781382,6
dactylellina_haptotyla_cbs_200_50,H072_4086,-0.000000,0.546875,7
arthrobotrys_oligospora_atcc_24927,AOL_s00078g46,-0.000000,0.546875,7
pyronema_omphalodes_cbs_100304,PCON_08710,-0.000000,0.492187,9
schizosaccharomyces_octosporus,SOCG_00434,-0.000000,0.418945,13
pneumocystis_carinii_b80,T552_03331,-0.000000,0.196381,16
saitoella_complicata_nrrl_y_17804,G7K_5131-t1,-0.000000,0.418945,13
pneumocystis_jirovecii_ru7,T551_02407,0.195920,0.996505,16
schizosaccharomyces_japonicus,SJAG_00514,-0.000000,0.196381,16
schizosaccharomyces_pombe,SPAC16E8.09,0.103373,0.965210,15
pneumocystis_murina_b123,PNEG_03360,0.009538,0.576245,14
schizosaccharomyces_cryophilus,SPOG_02069,-0.000000,0.451172,11
ustilago_maydis,UMAG_02422,0.119590,0.961793,12
laccaria_bicolor_s238n_h82,LACBIDRAFT_293181,0.172277,0.978935,10
moesziomyces_antarcticus,PAN0_007d3289,0.572904,0.996844,13
kwoniella_bestiolae_cbs_10118,I302_07483,0.039713,0.856712,17
kwoniella_pini_cbs_10737,I206_04749,0.039713,0.856712,17
phlebiopsis_gigantea_11061_1_cr5_6,PHLGIDRAFT_13771,0.030588,0.773751,11
gelatoporia_subvermispora_b,CERSUDRAFT_114133,0.219921,0.994028,12
botryobasidium_botryosum_fd_172_ss1,BOTBODRAFT_50042,0.074194,0.890977,10
melampsora_laricipopulina,MELLADRAFT_88045,0.572904,0.996844,13
peniophora_sp_cont,PENSPDRAFT_670249,0.114536,0.930077,8
rhodotorula_graminis_wp1,RHOBADRAFT_39770,0.569059,0.999893,12
moniliophthora_perniciosa_fa553,MPER_05071,NaN,NaN,NaN
rhodotorula_toruloides_np11,RHTO_03343,0.219921,0.994028,12
tilletia_walkeri,A4X09_g3878,-0.000000,0.225586,12
kwoniella_dejecticola_cbs_10117,I303_06649,-0.000000,0.370941,17
paxillus_rubicundulus_ve08_2h10,PAXRUDRAFT_12878,0.030588,0.773751,11
puccinia_sorghi,VP01_1844g4,0.012846,0.612518,12
puccinia_graminis,PGTG_04844,0.012846,0.612518,12
