species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0141,0.337908,0.999980,43
saccharomyces_sp_boulardii_,KO01_00384,0.361143,0.999974,39
saccharomyces_eubayanus,DI49_0145,0.427436,0.999983,44
kazachstania_africana_cbs_2517,KAFR_0H01130,0.868183,0.999993,33
naumovozyma_castellii_cbs_4309,NCAS_0A10920,0.714904,0.999927,40
naumovozyma_dairenensis_cbs_421,NDAI_0A05380,0.598425,0.999975,50
_candida_glabrata,CAGL0F04301g,0.512027,0.999987,52
kazachstania_naganishii_cbs_8797,KNAG_0H00890,0.390068,0.999994,42
zygosaccharomyces_rouxii,ZYRO0G13178g,0.234011,0.999996,72
zygosaccharomyces_bailii_isa1307,ZBAI_02864,0.037376,0.540995,58
torulaspora_delbrueckii,TDEL_0F01520,0.235899,0.999995,55
zygosaccharomyces_bailii_isa1307,ZBAI_09123,0.067277,0.831521,55
vanderwaltozyma_polyspora_dsm_70294,Kpol_292p1,0.864234,0.999837,17
tetrapisispora_blattae_cbs_6284,TBLA_0B02650,0.538663,0.999971,47
tetrapisispora_phaffii_cbs_4417,TPHA_0M01390,0.611102,0.999980,43
lachancea_lanzarotensis,LALA0_S09e03422g,0.171068,0.999965,71
lachancea_thermotolerans_cbs_6340,KLTH0E14586g,0.117713,0.996547,66
ashbya_gossypii,AGOS_ADL298C,0.105454,0.997264,74
kluyveromyces_marxianus_dmku3_1042,KLMA_70347,0.326318,0.999959,62
kluyveromyces_lactis,KLLA0_B12331g,0.259180,0.999984,53
eremothecium_sinecaudum,AW171_hschr2243,0.072688,0.947280,72
eremothecium_cymbalariae_dbvpg_7215,Ecym_7447,0.142160,1.000000,64
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADL298C,0.095394,0.991514,74
hanseniaspora_osmophila,AWRI3579_g2141,0.393921,0.999927,40
brettanomyces_bruxellensis_awri1499,AWRI1499_3539,0.314561,0.999991,48
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_13773,0.134216,0.983265,48
pichia_kudriavzevii,JL09_g5597,0.277259,0.787173,5
pichia_kudriavzevii,JL09_g3179,0.364707,0.999954,46
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_9807,0.890911,0.999965,71
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_52553,0.105465,0.997264,74
sugiyamaella_lignohabitans,AWJ20_949,0.267763,1.000000,64
geotrichum_candidum,BN980_GECA26s00901g,0.170078,0.999979,58
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_154193,0.477778,0.999991,70
scheffersomyces_stipitis_cbs_6054,PICST_78610,0.432502,0.999959,62
wickerhamomyces_ciferrii,BN7_5733,0.765883,0.999992,61
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0M06722g,0.212934,0.999974,69
clavispora_lusitaniae_atcc_42720,CLUG_02577,0.121145,0.984239,54
debaryomyces_fabryi,AC631_00569,0.647766,0.999981,56
komagataella_pastoris,PAS_chr3_0913,0.286965,0.999991,48
_candida_tenuis_atcc_10573,CANTEDRAFT_95858,0.263560,0.999991,70
ogataea_parapolymorpha_dl_1,HPODL_04709,0.135816,0.998251,60
candida_maltosa_xu316,G210_4249,0.387178,0.999971,63
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_163013,0.081693,0.996176,104
yarrowia_lipolytica,YALI0_D21912g,0.155441,0.999979,92
candida_parapsilosis_cdc317,CPAR2_208610,0.227015,0.999984,53
lodderomyces_elongisporus_nrrl_yb_4239,LELG_00840,0.164951,0.999979,60
candida_dubliniensis_cd36,CD36_06870,0.248492,0.999981,56
candida_albicans_wo_1,CAWG_00683,0.449047,0.999985,49
debaryomyces_hansenii_cbs767,DEHA2F25872g,0.433745,0.999992,61
candida_tropicalis_mya_3404,CTRG_04158,0.537289,1.000000,64
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_69932,0.026115,0.440620,70
meyerozyma_guilliermondii_atcc_6260,PGUG_03107,0.194133,0.999974,69
kuraishia_capsulata_cbs_1993,KUCA_T00003287001,0.127607,0.999844,67
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_55826,0.204369,0.999987,52
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_29488,1.090810,0.999987,52
komagataella_phaffii_cbs_7435,PP7435_CHR3-0260,0.286965,0.999991,48
ogataea_polymorpha,OGAPODRAFT_77781,0.170437,0.999979,60
_candida_auris,QG37_02171,0.270909,0.999997,75
