species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00031,0.148305,0.999999,66
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5389,0.019154,0.621898,77
saccharomyces_eubayanus,DI49_0042,0.024296,0.668321,66
saccharomyces_arboricola_h_6,SU7_0027,0.055552,0.973664,79
tetrapisispora_blattae_cbs_6284,TBLA_0A04680,0.219570,0.999963,57
tetrapisispora_phaffii_cbs_4417,TPHA_0H02660,0.273206,0.999989,59
naumovozyma_dairenensis_cbs_421,NDAI_0H02500,0.186440,0.999966,54
naumovozyma_castellii_cbs_4309,NCAS_0F01620,0.155193,0.999992,56
torulaspora_delbrueckii,TDEL_0H03710,0.038150,0.782864,55
zygosaccharomyces_rouxii,ZYRO0D05346g,0.064075,0.941344,56
_candida_glabrata,CAGL0H06193g,0.122024,0.999999,66
vanderwaltozyma_polyspora_dsm_70294,Kpol_1040p17,0.302699,0.999960,36
zygosaccharomyces_bailii_isa1307,ZBAI_06841,0.045791,0.872395,60
zygosaccharomyces_bailii_isa1307,ZBAI_02440,0.020379,0.530036,58
kazachstania_naganishii_cbs_8797,KNAG_0D04770,0.034136,0.838803,72
kazachstania_africana_cbs_2517,KAFR_0K00730,0.146982,0.990054,36
eremothecium_cymbalariae_dbvpg_7215,Ecym_2645,0.035191,0.772330,60
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriACR286C,0.177781,0.999928,97
ashbya_gossypii,AGOS_ACR286C,0.160184,0.999976,94
kluyveromyces_lactis,KLLA0_F07513g,0.092540,0.964760,44
eremothecium_sinecaudum,AW171_hschr2372,0.196583,0.999966,54
kluyveromyces_marxianus_dmku3_1042,KLMA_20372,0.464954,0.999984,44
lachancea_thermotolerans_cbs_6340,KLTH0D02354g,0.017976,0.409928,49
lachancea_lanzarotensis,LALA0_S09e07294g,0.019952,0.549408,59
hanseniaspora_osmophila,AWRI3579_g2240,0.243848,0.999992,68
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_52773,0.287950,0.999959,48
hanseniaspora_opuntiae,AWRI3578_g1915,0.111005,0.983227,43
hanseniaspora_uvarum_dsm_2768,D499_0I01180,0.239352,0.999960,43
candida_tropicalis_mya_3404,CTRG_02669,0.356672,0.999991,51
_candida_tenuis_atcc_10573,CANTEDRAFT_126988,0.042173,0.783408,52
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_202705,0.586785,0.999850,30
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_22201,0.193707,0.999997,40
clavispora_lusitaniae_atcc_42720,CLUG_01069,0.108784,0.998242,58
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_88493,0.068582,0.972138,63
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_30366,0.248924,0.999953,35
debaryomyces_fabryi,AC631_01032,0.027432,0.606217,53
meyerozyma_guilliermondii_atcc_6260,PGUG_00999,NaN,NaN,NaN
candida_albicans_wo_1,CAWG_02056,0.143166,0.999906,49
candida_parapsilosis_cdc317,CPAR2_701950,0.088345,0.984964,55
candida_maltosa_xu316,G210_4888,0.143786,0.997703,44
wickerhamomyces_ciferrii,BN7_55,0.302411,0.997262,20
lodderomyces_elongisporus_nrrl_yb_4239,LELG_03063,0.190562,0.989719,27
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_101123,0.073321,0.950527,51
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_163150,NaN,NaN,NaN
kuraishia_capsulata_cbs_1993,KUCA_T00005620001,0.126842,0.999982,60
_candida_auris,QG37_02834,0.076609,0.986177,65
pichia_kudriavzevii,JL09_g2596,0.215453,0.999987,69
ogataea_polymorpha,OGAPODRAFT_87403,0.026745,0.432416,36
candida_orthopsilosis_co_90_125,CORT_0G02240,0.116866,0.991924,47
debaryomyces_hansenii_cbs767,DEHA2C15774g,0.116801,0.994276,49
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0L21131g,0.133483,0.998688,49
candida_dubliniensis_cd36,CD36_33230,0.099822,0.993371,56
ogataea_parapolymorpha_dl_1,HPODL_03953,0.007230,0.201021,61
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_40318,0.264197,0.999974,88
scheffersomyces_stipitis_cbs_6054,PICST_57110,0.194608,0.999992,56
cyberlindnera_jadinii,BN1211_2473,0.039007,0.808948,57
komagataella_pastoris,PAS_chr1-1_0238,0.081988,0.943074,44
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0K21130g,0.133483,0.998688,49
komagataella_phaffii_cbs_7435,PP7435_CHR1-0551,0.081988,0.943074,44
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_73458,0.266797,0.999953,35
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_54135,0.129341,0.999721,53
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_12025,0.112301,0.990928,48
yarrowia_lipolytica,YALI0_F28831g,0.099702,0.999593,66
sugiyamaella_lignohabitans,AWJ20_4472,0.211473,0.999953,35
lipomyces_starkeyi_nrrl_y_11557,LIPSTDRAFT_79320,0.010069,0.358611,78
geotrichum_candidum,BN980_GECA22s01484g,0.044649,0.922820,73
tortispora_caseinolytica_nrrl_y_17796,CANCADRAFT_16476,0.033270,0.597370,42
tuber_melanosporum,GSTUM_00008747001,0.010225,0.482258,107
pyronema_omphalodes_cbs_100304,PCON_03071,0.040656,0.928185,83
schizosaccharomyces_japonicus,SJAG_02698,0.176969,0.999359,39
schizosaccharomyces_octosporus,SOCG_04655,0.052599,0.935296,66
schizosaccharomyces_japonicus,SJAG_01938,0.069096,0.999959,98
schizosaccharomyces_octosporus,SOCG_03709,0.282590,0.999991,87
schizosaccharomyces_pombe,SPCC1235.05c,0.116432,0.999991,79
pneumocystis_murina_b123,PNEG_00443,0.246255,0.999937,38
schizosaccharomyces_octosporus,SOCG_02305,0.142676,0.975968,31
