species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0141,0.084525,0.983773,58
saccharomyces_sp_boulardii_,KO01_00384,0.081117,0.976072,55
saccharomyces_eubayanus,DI49_0145,0.031623,0.669093,52
kazachstania_africana_cbs_2517,KAFR_0H01130,0.185188,0.973342,22
naumovozyma_castellii_cbs_4309,NCAS_0A10920,0.045635,0.583185,27
naumovozyma_dairenensis_cbs_421,NDAI_0A05380,0.130678,0.969587,31
_candida_glabrata,CAGL0F04301g,0.143070,0.999914,71
kazachstania_naganishii_cbs_8797,KNAG_0H00890,0.193760,0.999966,63
zygosaccharomyces_rouxii,ZYRO0G13178g,0.069569,0.973952,63
zygosaccharomyces_bailii_isa1307,ZBAI_02864,0.071930,0.979641,64
torulaspora_delbrueckii,TDEL_0F01520,0.070240,0.989166,73
zygosaccharomyces_bailii_isa1307,ZBAI_09123,0.062431,0.967396,66
vanderwaltozyma_polyspora_dsm_70294,Kpol_292p1,0.696870,0.999918,15
tetrapisispora_blattae_cbs_6284,TBLA_0B02650,0.237785,0.999984,44
tetrapisispora_phaffii_cbs_4417,TPHA_0M01390,0.268076,0.999984,44
lachancea_lanzarotensis,LALA0_S09e03422g,0.170723,0.999981,85
lachancea_thermotolerans_cbs_6340,KLTH0E14586g,0.019030,0.709409,94
ashbya_gossypii,AGOS_ADL298C,0.004636,0.176547,92
kluyveromyces_marxianus_dmku3_1042,KLMA_70347,0.039268,0.878442,71
kluyveromyces_lactis,KLLA0_B12331g,0.078492,0.980564,59
eremothecium_sinecaudum,AW171_hschr2243,0.168962,0.999989,67
eremothecium_cymbalariae_dbvpg_7215,Ecym_7447,0.009037,0.317579,80
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADL298C,0.017016,0.647022,91
hanseniaspora_osmophila,AWRI3579_g2141,0.159605,0.999940,73
brettanomyces_bruxellensis_awri1499,AWRI1499_3539,0.307754,0.999964,61
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_13773,0.087158,0.981956,54
pichia_kudriavzevii,JL09_g5597,0.040547,0.280459,10
pichia_kudriavzevii,JL09_g3179,0.102248,0.961763,38
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_9807,0.205051,0.999959,48
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_52553,0.125373,0.999995,93
sugiyamaella_lignohabitans,AWJ20_949,0.159596,0.999979,104
geotrichum_candidum,BN980_GECA26s00901g,0.044046,0.948186,84
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_154193,0.115252,0.999965,76
