species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00031,0.107003,0.995622,55
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5389,0.123588,0.998841,53
saccharomyces_eubayanus,DI49_0042,0.126752,0.999342,53
saccharomyces_arboricola_h_6,SU7_0027,0.067472,0.946831,54
tetrapisispora_blattae_cbs_6284,TBLA_0A04680,0.115242,0.993030,49
tetrapisispora_phaffii_cbs_4417,TPHA_0H02660,0.178564,0.999984,44
naumovozyma_dairenensis_cbs_421,NDAI_0H02500,0.058212,0.916708,55
naumovozyma_castellii_cbs_4309,NCAS_0F01620,0.102867,0.989257,50
torulaspora_delbrueckii,TDEL_0H03710,0.059650,0.857363,43
zygosaccharomyces_rouxii,ZYRO0D05346g,0.029385,0.648264,52
_candida_glabrata,CAGL0H06193g,0.003110,0.079853,61
vanderwaltozyma_polyspora_dsm_70294,Kpol_1040p17,0.135719,0.984783,36
zygosaccharomyces_bailii_isa1307,ZBAI_06841,0.242773,0.999991,51
zygosaccharomyces_bailii_isa1307,ZBAI_02440,0.138573,0.999991,51
kazachstania_naganishii_cbs_8797,KNAG_0D04770,0.049499,0.903574,61
kazachstania_africana_cbs_2517,KAFR_0K00730,0.082128,0.957784,48
eremothecium_cymbalariae_dbvpg_7215,Ecym_2645,0.013918,0.374505,58
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriACR286C,0.280313,0.999933,50
ashbya_gossypii,AGOS_ACR286C,0.302409,0.999933,50
kluyveromyces_lactis,KLLA0_F07513g,0.204997,0.999991,51
eremothecium_sinecaudum,AW171_hschr2372,0.126172,0.999993,58
kluyveromyces_marxianus_dmku3_1042,KLMA_20372,0.135738,0.999958,55
lachancea_thermotolerans_cbs_6340,KLTH0D02354g,0.110684,0.994039,51
lachancea_lanzarotensis,LALA0_S09e07294g,0.036264,0.812283,63
hanseniaspora_osmophila,AWRI3579_g2240,0.217197,0.999992,56
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_52773,0.173101,0.999994,47
hanseniaspora_opuntiae,AWRI3578_g1915,0.081988,0.943074,44
hanseniaspora_uvarum_dsm_2768,D499_0I01180,0.279349,0.999959,48
candida_tropicalis_mya_3404,CTRG_02669,0.216126,0.999963,57
_candida_tenuis_atcc_10573,CANTEDRAFT_126988,0.151374,0.999966,63
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_202705,0.598099,0.999940,45
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_22201,0.118637,0.997942,53
clavispora_lusitaniae_atcc_42720,CLUG_01069,0.183738,0.999976,64
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_88493,0.121553,0.999913,57
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_30366,0.558662,0.999993,58
debaryomyces_fabryi,AC631_01032,0.073305,0.940421,48
meyerozyma_guilliermondii_atcc_6260,PGUG_00999,NaN,NaN,NaN
candida_albicans_wo_1,CAWG_02056,0.076533,0.978066,60
candida_parapsilosis_cdc317,CPAR2_701950,0.097660,0.999115,66
candida_maltosa_xu316,G210_4888,0.114667,0.999999,66
wickerhamomyces_ciferrii,BN7_55,0.449641,0.999879,21
lodderomyces_elongisporus_nrrl_yb_4239,LELG_03063,0.148608,0.953780,25
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_101123,0.245855,0.999933,50
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_163150,NaN,NaN,NaN
kuraishia_capsulata_cbs_1993,KUCA_T00005620001,0.256640,0.999904,83
_candida_auris,QG37_02834,0.096722,0.997231,63
pichia_kudriavzevii,JL09_g2596,0.145913,0.999995,93
ogataea_polymorpha,OGAPODRAFT_87403,0.385078,0.999960,36
candida_orthopsilosis_co_90_125,CORT_0G02240,0.071855,0.970717,60
debaryomyces_hansenii_cbs767,DEHA2C15774g,0.059798,0.924565,56
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0L21131g,0.013484,0.391385,62
candida_dubliniensis_cd36,CD36_33230,0.053084,0.933978,65
ogataea_parapolymorpha_dl_1,HPODL_03953,0.265231,0.999966,63
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_40318,0.424447,0.999987,62
scheffersomyces_stipitis_cbs_6054,PICST_57110,0.054803,0.920963,60
cyberlindnera_jadinii,BN1211_2473,0.253233,0.999966,63
komagataella_pastoris,PAS_chr1-1_0238,0.089185,0.993733,63
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0K21130g,0.013484,0.391385,62
komagataella_phaffii_cbs_7435,PP7435_CHR1-0551,0.089185,0.993733,63
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_73458,0.415335,0.999944,41
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_54135,0.099339,0.998178,63
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_12025,0.027180,0.478171,40
yarrowia_lipolytica,YALI0_F28831g,0.271732,0.999963,57
sugiyamaella_lignohabitans,AWJ20_4472,0.055196,0.657919,26
lipomyces_starkeyi_nrrl_y_11557,LIPSTDRAFT_79320,0.076533,0.978066,60
geotrichum_candidum,BN980_GECA22s01484g,0.132741,0.999965,76
tortispora_caseinolytica_nrrl_y_17796,CANCADRAFT_16476,0.067476,0.846912,36
tuber_melanosporum,GSTUM_00008747001,0.270495,0.999970,70
pyronema_omphalodes_cbs_100304,PCON_03071,0.185270,0.999966,54
schizosaccharomyces_japonicus,SJAG_02698,0.167349,0.997207,37
schizosaccharomyces_octosporus,SOCG_04655,0.122608,0.997007,50
schizosaccharomyces_japonicus,SJAG_01938,0.066138,0.974427,67
schizosaccharomyces_octosporus,SOCG_03709,0.167660,0.999999,66
schizosaccharomyces_pombe,SPCC1235.05c,0.093090,0.999974,72
pneumocystis_murina_b123,PNEG_00443,0.176817,0.999977,42
schizosaccharomyces_octosporus,SOCG_02305,0.201950,0.999901,52
schizosaccharomyces_cryophilus,SPOG_03526,0.164883,0.999987,62
schizosaccharomyces_cryophilus,SPOG_00134,0.186829,0.999959,48
pneumocystis_jirovecii_ru7,T551_03377,0.237824,0.999966,49
saitoella_complicata_nrrl_y_17804,G7K_3731-t1,0.078880,0.999931,117
pneumocystis_carinii_b80,T552_00412,0.170589,0.999966,49
