species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00392,0.114536,0.930077,8
saccharomyces_kudriavzevii_ifo_1802,SKUD_185105,-0.000000,0.375000,4
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5490,-0.000000,0.375000,4
saccharomyces_eubayanus,DI49_0138,0.138629,0.937546,5
vanderwaltozyma_polyspora_dsm_70294,Kpol_1028p93,0.366204,0.750000,3
tetrapisispora_blattae_cbs_6284,TBLA_0F02670,0.101366,0.875133,4
tetrapisispora_phaffii_cbs_4417,TPHA_0E00430,-0.000000,0.375000,4
zygosaccharomyces_rouxii,ZYRO0G17820g,-0.000000,0.546875,7
kazachstania_naganishii_cbs_8797,KNAG_0F03580,0.072975,0.875173,7
kazachstania_africana_cbs_2517,KAFR_0B00660,-0.000000,0.312500,6
zygosaccharomyces_bailii_isa1307,ZBAI_08290,-0.000000,1.000000,1
zygosaccharomyces_bailii_isa1307,ZBAI_03283,-0.000000,1.000000,1
naumovozyma_castellii_cbs_4309,NCAS_0A14870,-0.000000,0.500000,2
naumovozyma_dairenensis_cbs_421,NDAI_0J00610,-0.000000,0.750000,3
torulaspora_delbrueckii,TDEL_0C03430,0.101366,0.875133,4
_candida_glabrata,CAGL0F04455g,0.101366,0.875133,4
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAGL323C,0.366204,0.750000,3
eremothecium_sinecaudum,AW171_hschr42321,0.101366,0.875133,4
eremothecium_cymbalariae_dbvpg_7215,Ecym_7170,-0.000000,0.750000,3
ashbya_gossypii,AGOS_AGL323C,0.366204,0.750000,3
lachancea_thermotolerans_cbs_6340,KLTH0E01848g,0.460517,0.937546,5
lachancea_lanzarotensis,LALA0_S02e10726g,-0.000000,0.750000,3
kluyveromyces_lactis,KLLA0_E05611g,0.346574,0.500000,2
kluyveromyces_marxianus_dmku3_1042,KLMA_70091,0.346574,0.500000,2
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_116850,0.460517,0.937546,5
hanseniaspora_opuntiae,AWRI3578_g3028,0.366204,0.750000,3
hanseniaspora_osmophila,AWRI3579_g4203,0.447940,0.875133,4
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_131422,0.101366,0.875133,4
yarrowia_lipolytica,YALI0_D06545g,0.447940,0.875133,4
meyerozyma_guilliermondii_atcc_6260,PGUG_04585,-0.000000,0.375000,4
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_4637,0.229920,0.984563,7
candida_orthopsilosis_co_90_125,CORT_0E03300,0.138629,0.937546,5
debaryomyces_hansenii_cbs767,DEHA2G17974g,-0.000000,0.625000,5
debaryomyces_fabryi,AC631_00665,0.346574,0.500000,2
cyberlindnera_jadinii,BN1211_3877,-0.000000,1.000000,1
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_92071,-0.000000,1.000000,1
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0G04890g,-0.000000,0.750000,3
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_156149,0.138629,0.937546,5
pichia_kudriavzevii,JL09_g5504,-0.000000,0.625000,5
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_74068,-0.000000,0.750000,3
komagataella_phaffii_cbs_7435,PP7435_CHR4-0182,0.366204,0.750000,3
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_31172,0.447940,0.875133,4
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0H04891g,-0.000000,0.750000,3
_candida_tenuis_atcc_10573,CANTEDRAFT_114954,-0.000000,0.750000,3
wickerhamomyces_ciferrii,BN7_1618,0.366204,0.750000,3
komagataella_pastoris,PAS_chr4_0775,0.366204,0.750000,3
candida_tropicalis_mya_3404,CTRG_00146,0.447940,0.875133,4
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_81519,-0.000000,0.375000,4
candida_dubliniensis_cd36,CD36_42340,0.447940,0.875133,4
lodderomyces_elongisporus_nrrl_yb_4239,LELG_04474,-0.000000,0.312500,6
kuraishia_capsulata_cbs_1993,KUCA_T00003037001,-0.000000,0.750000,3
_candida_auris,QG37_06354,-0.000000,0.750000,3
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_166263,0.101366,0.875133,4
