species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00031,0.149452,0.996758,22
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5389,0.043425,0.885414,20
saccharomyces_eubayanus,DI49_0042,0.005300,0.558632,27
saccharomyces_arboricola_h_6,SU7_0027,0.062812,0.957746,25
tetrapisispora_blattae_cbs_6284,TBLA_0A04680,0.581493,0.998436,14
tetrapisispora_phaffii_cbs_4417,TPHA_0H02660,0.292198,0.996505,16
naumovozyma_dairenensis_cbs_421,NDAI_0H02500,0.320075,0.999515,18
naumovozyma_castellii_cbs_4309,NCAS_0F01620,0.029654,0.790440,16
torulaspora_delbrueckii,TDEL_0H03710,-0.000000,0.352394,19
zygosaccharomyces_rouxii,ZYRO0D05346g,-0.000000,0.161180,24
_candida_glabrata,CAGL0H06193g,-0.000000,0.196381,16
vanderwaltozyma_polyspora_dsm_70294,Kpol_1040p17,0.029654,0.790440,16
zygosaccharomyces_bailii_isa1307,ZBAI_06841,0.013384,0.693264,24
zygosaccharomyces_bailii_isa1307,ZBAI_02440,0.008682,0.617173,21
kazachstania_naganishii_cbs_8797,KNAG_0D04770,0.227076,0.999515,18
kazachstania_africana_cbs_2517,KAFR_0K00730,0.182054,0.998345,20
eremothecium_cymbalariae_dbvpg_7215,Ecym_2645,0.043425,0.885414,20
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriACR286C,0.251727,0.998455,26
ashbya_gossypii,AGOS_ACR286C,0.489814,0.997013,25
kluyveromyces_lactis,KLLA0_F07513g,0.037372,0.893259,25
eremothecium_sinecaudum,AW171_hschr2372,0.251727,0.998455,26
kluyveromyces_marxianus_dmku3_1042,KLMA_20372,0.046253,0.925363,26
lachancea_thermotolerans_cbs_6340,KLTH0D02354g,-0.000000,0.161180,24
lachancea_lanzarotensis,LALA0_S09e07294g,0.016754,0.698491,15
hanseniaspora_osmophila,AWRI3579_g2240,0.103373,0.965210,15
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_52773,0.274370,0.999402,15
hanseniaspora_opuntiae,AWRI3578_g1915,0.013126,0.667826,17
hanseniaspora_uvarum_dsm_2768,D499_0I01180,0.427378,0.998037,17
candida_tropicalis_mya_3404,CTRG_02669,0.292198,0.996505,16
_candida_tenuis_atcc_10573,CANTEDRAFT_126988,0.013126,0.667826,17
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_202705,0.557779,0.999395,11
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_22201,0.016754,0.698491,15
clavispora_lusitaniae_atcc_42720,CLUG_01069,0.050809,0.881805,15
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_88493,-0.000000,0.352394,19
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_30366,0.322684,0.998482,10
debaryomyces_fabryi,AC631_01032,0.404097,0.999402,15
meyerozyma_guilliermondii_atcc_6260,PGUG_00999,NaN,NaN,NaN
candida_albicans_wo_1,CAWG_02056,0.259288,0.998436,14
candida_parapsilosis_cdc317,CPAR2_701950,0.112817,0.990258,23
candida_maltosa_xu316,G210_4888,0.195920,0.996505,16
wickerhamomyces_ciferrii,BN7_55,0.322684,0.998482,10
lodderomyces_elongisporus_nrrl_yb_4239,LELG_03063,-0.000000,0.312500,6
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_101123,0.160267,0.987314,14
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_163150,NaN,NaN,NaN
kuraishia_capsulata_cbs_1993,KUCA_T00005620001,0.016754,0.698491,15
_candida_auris,QG37_02834,0.019150,0.737483,20
pichia_kudriavzevii,JL09_g2596,0.364734,0.996758,22
ogataea_polymorpha,OGAPODRAFT_87403,-0.000000,0.392761,15
candida_orthopsilosis_co_90_125,CORT_0G02240,-0.000000,0.185471,18
debaryomyces_hansenii_cbs767,DEHA2C15774g,0.195920,0.996505,16
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0L21131g,0.013126,0.667826,17
candida_dubliniensis_cd36,CD36_33230,0.136693,0.987646,17
ogataea_parapolymorpha_dl_1,HPODL_03953,0.043425,0.885414,20
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_40318,0.106181,0.991583,26
scheffersomyces_stipitis_cbs_6054,PICST_57110,-0.000000,0.392761,15
cyberlindnera_jadinii,BN1211_2473,0.160267,0.987314,14
komagataella_pastoris,PAS_chr1-1_0238,0.039713,0.856712,17
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0K21130g,0.013126,0.667826,17
komagataella_phaffii_cbs_7435,PP7435_CHR1-0551,0.039713,0.856712,17
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_73458,0.259288,0.998436,14
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_54135,0.029654,0.790440,16
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_12025,0.375600,0.996844,13
yarrowia_lipolytica,YALI0_F28831g,0.067344,0.907934,13
sugiyamaella_lignohabitans,AWJ20_4472,-0.000000,0.418945,13
lipomyces_starkeyi_nrrl_y_11557,LIPSTDRAFT_79320,0.210385,0.998037,17
geotrichum_candidum,BN980_GECA22s01484g,0.080487,0.951273,17
tortispora_caseinolytica_nrrl_y_17796,CANCADRAFT_16476,0.030588,0.773751,11
tuber_melanosporum,GSTUM_00008747001,0.016754,0.698491,15
pyronema_omphalodes_cbs_100304,PCON_03071,0.096444,0.969915,18
schizosaccharomyces_japonicus,SJAG_02698,0.030588,0.773751,11
schizosaccharomyces_octosporus,SOCG_04655,0.052013,0.854254,12
schizosaccharomyces_japonicus,SJAG_01938,0.052841,0.922603,21
schizosaccharomyces_octosporus,SOCG_03709,0.106181,0.991583,26
schizosaccharomyces_pombe,SPCC1235.05c,0.089133,0.974389,21
pneumocystis_murina_b123,PNEG_00443,0.594038,0.998037,17
schizosaccharomyces_octosporus,SOCG_02305,0.089133,0.974389,21
schizosaccharomyces_cryophilus,SPOG_03526,0.112817,0.990258,23
schizosaccharomyces_cryophilus,SPOG_00134,0.093602,0.934887,11
pneumocystis_jirovecii_ru7,T551_03377,0.477463,0.998296,23
saitoella_complicata_nrrl_y_17804,G7K_3731-t1,0.003178,0.501085,35
pneumocystis_carinii_b80,T552_00412,0.353634,0.999521,21
schizosaccharomyces_japonicus,SJAG_01878,0.004766,0.496975,20
schizosaccharomyces_pombe,SPAC20G8.08c,0.013126,0.667826,17
schizosaccharomyces_cryophilus,SPOG_00521,0.021892,0.790772,23
schizosaccharomyces_pombe,SPAC25A8.01c,0.237772,0.996844,13
thielavia_terrestris_nrrl_8126,THITE_122851,0.009538,0.576245,14
valsa_mali_var_pyri,VP1G_01414,0.023545,0.762634,18
trichoderma_reesei,TRIREDRAFT_2826,0.137828,0.977784,13
colletotrichum_gloeosporioides,CGGC5_155,0.047947,0.781382,6
trichoderma_virens,TRIVIDRAFT_112980,0.016754,0.698491,15
pochonia_chlamydosporia_170,VFPPC_05568,-0.000000,0.370941,17
fusarium_fujikuroi,FFUJ_01471,0.010562,0.641054,19
cordyceps_militaris_cm01,CCM_06978,0.109078,0.981362,19
madurella_mycetomatis,MMYC01_200567,0.093602,0.934887,11
sporothrix_schenckii_atcc_58251,HMPREF1624_03214,0.227076,0.999515,18
metarhizium_majus_arsef_297,MAJ_08633,0.007361,0.545845,16
gaeumannomyces_graminis,GGTG_12229,0.089133,0.974389,21
ophiostoma_piceae_uamh_11346,F503_03218,0.160267,0.987314,14
magnaporthe_oryzae,MGG_09930,0.023545,0.762634,18
colletotrichum_sublineola,CSUB01_03662,0.003955,0.476907,22
podospora_anserina_s_mat_,PODANS_1_9610,0.038500,0.820629,14
neurospora_tetrasperma_fgsc_2509,NEUTE2DRAFT_78637,-0.000000,0.418945,13
beauveria_bassiana_arsef_2860,BBA_08048,0.067537,0.923820,16
fusarium_poae,FPOA_01316,0.004766,0.496975,20
purpureocillium_lilacinum,VFPBJ_04107,0.067537,0.923820,16
myceliophthora_thermophila_atcc_42464,MYCTH_44797,0.119590,0.961793,12
phaeoacremonium_minimum_ucrpa7,UCRPA7_6507,0.016754,0.698491,15
pestalotiopsis_fici_w106_1,PFICI_00031,0.026193,0.811614,21
colletotrichum_fioriniae_pj7,CFIO01_04940,0.004766,0.496975,20
sporothrix_brasiliensis_5110,SPBR_01220,0.227076,0.999515,18
microdochium_bolleyi,Micbo1qcDRAFT_163226,0.050809,0.881805,15
chaetomium_globosum_cbs_148_51,CHGG_01598,0.103373,0.965210,15
colletotrichum_salicis,CSAL01_02925,0.053489,0.904494,18
thielaviopsis_punctulata,TD95_005386,0.004766,0.496975,20
claviceps_purpurea_20_1,CPUR_06989,-0.000000,0.176197,20
fusarium_graminearum,FGRAMPH1_01T03159,-0.000000,0.196381,16
chaetomium_thermophilum_var_thermophilum_dsm_1495,CTHT_0057620,0.035964,0.867210,22
neonectria_ditissima,AK830_g2919,0.010562,0.641054,19
trichoderma_harzianum,THAR02_04671,0.016754,0.698491,15
verticillium_dahliae,VDAG_04494,0.446800,0.999877,19
diaporthe_ampelina,UCDDA912_g03934,0.274370,0.999402,15
verticillium_longisporum,BN1708_012103,0.591416,0.996505,16
metarhizium_acridum_cqma_102,MAC_07516,-0.000000,0.370941,17
fusarium_verticillioides,FVEG_01406,0.005853,0.519638,18
trichoderma_atroviride_imi_206040,TRIATDRAFT_31030,0.039713,0.856712,17
dactylellina_haptotyla_cbs_200_50,H072_5156,0.010562,0.641054,19
verticillium_alfalfae_vams_102,VDBG_04952,0.446800,0.999877,19
scedosporium_apiospermum,SAPIO_CDS3699,0.007361,0.545845,16
metarhizium_anisopliae_arsef_23,MAA_00140,0.013126,0.667826,17
fusarium_oxysporum,FOXG_00110,0.013126,0.667826,17
fusarium_culmorum,FCUL_01376.1,-0.000000,0.370941,17
cordyceps_brongniartii_rcef_3172,BBO_04917,0.067537,0.923820,16
ophiocordyceps_sinensis_co18,OCS_03768,0.096444,0.969915,18
neurospora_crassa,NCU09106,0.022129,0.733274,13
magnaporthe_poae,MAPG_09647,0.160583,0.998296,23
fusarium_pseudograminearum,FPSE_00416,-0.000000,0.185471,18
aschersonia_aleyrodis_rcef_2490,AAL_04878,0.080487,0.951273,17
fusarium_langsethiae,FLAG1_04229,0.023545,0.762634,18
ceratocystis_platani,CFO_g3120,0.030278,0.849422,24
diaporthe_helianthi,DHEL01_08242,0.195920,0.996505,16
stachybotrys_chlorohalonata_ibt_40285,S40285_08178,0.016754,0.698491,15
arthrobotrys_oligospora_atcc_24927,AOL_s00078g157,0.044102,0.907678,23
cordyceps_confragosa_rcef_1005,LEL_03494,0.166899,0.996176,19
stachybotrys_chartarum_ibt_40293,S40293_08109,0.038500,0.820629,14
drechmeria_coniospora,DCS_07973,0.029654,0.790440,16
colletotrichum_incanum,CI238_00476,0.019150,0.737483,20
torrubiella_hemipterigena,VHEMI02281,0.038500,0.820629,14
colletotrichum_nymphaeae_sa_01,CNYM01_02206,0.052841,0.922603,21
metarhizium_album_arsef_1941,MAM_03617,-0.000000,0.336376,21
colletotrichum_higginsianum,CH063_08701,0.003955,0.476907,22
grosmannia_clavigera_kw1407,CMQ_7926,0.353634,0.999521,21
sordaria_macrospora,SMAC_04602,-0.000000,0.225586,12
colletotrichum_orbiculare,Cob_03453,0.153646,0.993281,18
ophiocordyceps_unilateralis,XA68_4305,0.331157,0.999877,19
metarhizium_brunneum_arsef_3297,MBR_06082,0.007361,0.545845,16
colletotrichum_graminicola,GLRG_01687,0.004766,0.496975,20
sporothrix_insectorum_rcef_264,SPI_05029,0.230802,0.999643,24
escovopsis_weberi,ESCO_004238,0.195920,0.996505,16
tolypocladium_ophioglossoides_cbs_100239,TOPH_06662,0.064483,0.936940,19
acremonium_chrysogenum_atcc_11550,ACRE_033990,0.095249,0.986433,25
colletotrichum_simmondsii,CSIM01_01676,0.010562,0.641054,19
fusarium_solani,NechaG65429,0.053489,0.904494,18
eutypa_lata_ucrel1,UCREL1_6731,0.016754,0.698491,15
trichoderma_gamsii,TGAM01_09239,0.007361,0.545845,16
drechslerella_stenobrocha_248,DRE_06056,0.029654,0.790440,16
colletotrichum_tofieldiae,CT0861_06167,0.015881,0.714517,22
metarhizium_guizhouense_arsef_977,MGU_10821,0.007361,0.545845,16
metarhizium_anisopliae,MANI_013506,-0.000000,0.392761,15
isaria_fumosorosea_arsef_2679,ISF_04662,0.096444,0.969915,18
ustilaginoidea_virens,UV8b_2275,0.052841,0.922603,21
metarhizium_rileyi_rcef_4871,NOR_06152,-0.000000,0.370941,17
serendipita_vermifera_maff_305830,M408DRAFT_66044,-0.000000,0.209473,14
malassezia_pachydermatis,Malapachy_2385,-0.000000,0.451172,11
phlebiopsis_gigantea_11061_1_cr5_6,PHLGIDRAFT_69414,-0.000000,0.418945,13
hypsizygus_marmoreus,Hypma_02057,0.013384,0.693264,24
tulasnella_calospora_mut_4182,M407DRAFT_210695,0.050809,0.881805,15
heterobasidion_irregulare_tc_32_1,HETIRDRAFT_476447,0.137828,0.977784,13
