species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0314,0.575696,0.999905,20
saccharomyces_sp_boulardii_,KO01_00206,0.575696,0.999905,20
saccharomyces_kudriavzevii_ifo_1802,SKUD_185203,0.341938,0.996433,20
saccharomyces_eubayanus,DI49_1187,0.755187,0.999948,18
kazachstania_africana_cbs_2517,KAFR_0E03030,0.736781,0.999996,19
naumovozyma_castellii_cbs_4309,NCAS_0B02350,0.571694,0.999905,20
naumovozyma_dairenensis_cbs_421,NDAI_0C05340,0.628669,0.999996,19
kazachstania_naganishii_cbs_8797,KNAG_0A03900,0.217406,0.914180,19
tetrapisispora_phaffii_cbs_4417,TPHA_0L01470,0.840767,0.999948,18
tetrapisispora_blattae_cbs_6284,TBLA_0H03440,0.779119,0.999948,18
vanderwaltozyma_polyspora_dsm_70294,Kpol_513p7,0.923904,0.999996,19
_candida_glabrata,CAGL0H07535g,0.221037,0.929594,19
zygosaccharomyces_bailii_isa1307,ZBAI_05925,0.400047,0.998858,19
zygosaccharomyces_bailii_isa1307,ZBAI_00623,0.257519,0.963731,19
zygosaccharomyces_rouxii,ZYRO0F08778g,0.543962,0.999996,19
torulaspora_delbrueckii,TDEL_0B01250,0.044362,0.136803,18
eremothecium_cymbalariae_dbvpg_7215,Ecym_2566,0.172283,0.796043,18
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADR058C,0.477341,0.999905,20
ashbya_gossypii,AGOS_ADR058C,0.923904,0.999996,19
eremothecium_sinecaudum,AW171_hschr42697,0.245466,0.932391,18
lachancea_thermotolerans_cbs_6340,KLTH0E11924g,0.651198,0.999948,18
lachancea_lanzarotensis,LALA0_S04e04148g,0.152369,0.744701,17
kluyveromyces_marxianus_dmku3_1042,KLMA_30358,0.327554,0.995124,20
kluyveromyces_lactis,KLLA0_B09790g,0.307281,0.991187,20
hanseniaspora_opuntiae,AWRI3578_g3731,0.801261,0.999996,16
hanseniaspora_osmophila,AWRI3579_g3265,0.607957,0.999837,17
hanseniaspora_uvarum_dsm_2768,D499_0A01000,0.918249,0.999996,16
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_23676,1.182433,0.999873,15
komagataella_phaffii_cbs_7435,PP7435_CHR4-0625,0.272623,0.981902,20
candida_dubliniensis_cd36,CD36_31500,0.352907,0.995337,19
lodderomyces_elongisporus_nrrl_yb_4239,LELG_03195,0.359935,0.997057,19
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_59489,0.327554,0.995124,20
candida_parapsilosis_cdc317,CPAR2_205060,0.211181,0.945132,22
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0F09223g,0.241881,0.929456,18
cyberlindnera_jadinii,BN1211_5098,0.280389,0.969508,18
ogataea_parapolymorpha_dl_1,HPODL_02864,0.213981,0.851729,14
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_16991,0.271904,0.924478,14
_candida_tenuis_atcc_10573,CANTEDRAFT_112302,0.267992,0.958550,18
komagataella_pastoris,PAS_chr4_0950,0.272623,0.981902,20
candida_tropicalis_mya_3404,CTRG_00650,0.675640,0.999873,15
scheffersomyces_stipitis_cbs_6054,PICST_90135,0.689706,0.999948,18
wickerhamomyces_ciferrii,BN7_1258,0.901801,0.999948,18
candida_maltosa_xu316,G210_0516,0.507678,0.999837,17
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_28794,0.588391,0.999822,14
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_83446,0.894451,0.999996,19
pichia_kudriavzevii,JL09_g742,0.442506,0.994642,13
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_159479,0.359935,0.997057,19
candida_orthopsilosis_co_90_125,CORT_0D05170,0.319297,0.994852,21
ogataea_polymorpha,OGAPODRAFT_15213,0.279430,0.933848,14
_candida_auris,QG37_06144,0.094856,0.567314,20
debaryomyces_hansenii_cbs767,DEHA2G10714g,0.567184,0.999837,17
debaryomyces_fabryi,AC631_03945,0.607395,0.999948,18
kuraishia_capsulata_cbs_1993,KUCA_T00001637001,0.477341,0.999905,20
