species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00054,0.019634,0.847268,40
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0020,0.019634,0.847268,40
saccharomyces_arboricola_h_6,SU7_0012,0.011638,0.767937,45
saccharomyces_eubayanus,DI49_0020,0.002325,0.467516,41
torulaspora_delbrueckii,TDEL_0H04190,0.023408,0.883623,41
tetrapisispora_phaffii_cbs_4417,TPHA_0H02920,0.173239,0.999754,38
zygosaccharomyces_rouxii,ZYRO0D04950g,0.027935,0.912812,42
tetrapisispora_blattae_cbs_6284,TBLA_0A04470,0.117424,0.997802,31
vanderwaltozyma_polyspora_dsm_70294,Kpol_367p2,0.213226,0.999869,44
zygosaccharomyces_bailii_isa1307,ZBAI_06792,-0.000000,0.119604,44
kazachstania_naganishii_cbs_8797,KNAG_0D05020,0.009998,0.721080,42
naumovozyma_castellii_cbs_4309,NCAS_0A07560,0.308942,0.997013,25
zygosaccharomyces_bailii_isa1307,ZBAI_04947,0.001010,0.348516,44
naumovozyma_dairenensis_cbs_421,NDAI_0H01120,0.526698,0.999960,33
_candida_glabrata,CAGL0M11968g,0.019634,0.847268,40
kazachstania_africana_cbs_2517,KAFR_0K00480,0.005406,0.582822,38
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADR388C,0.017165,0.813404,37
lachancea_thermotolerans_cbs_6340,KLTH0D01166g,-0.000000,0.239208,43
ashbya_gossypii,AGOS_ADR388C,-0.000000,0.132061,36
lachancea_lanzarotensis,LALA0_S14e01068g,0.034110,0.928330,38
kluyveromyces_lactis,KLLA0_C12969g,0.023408,0.883623,41
kluyveromyces_marxianus_dmku3_1042,KLMA_80244,0.016245,0.826679,44
eremothecium_cymbalariae_dbvpg_7215,Ecym_5031,-0.000000,0.239208,43
eremothecium_sinecaudum,AW171_hschr42442,0.050483,0.983183,47
hanseniaspora_uvarum_dsm_2768,D499_0O00120,0.158429,0.999683,36
hanseniaspora_osmophila,AWRI3579_g217,-0.000000,0.312500,6
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_53979,NaN,NaN,NaN
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_53995,0.496126,0.998455,26
hanseniaspora_opuntiae,AWRI3578_g1098,0.371911,0.999960,33
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_84905,0.272720,0.999916,35
cyberlindnera_jadinii,BN1211_3776,0.001502,0.382298,36
wickerhamomyces_ciferrii,BN7_1767,0.643762,0.999566,43
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_160720,0.106125,0.998896,37
scheffersomyces_stipitis_cbs_6054,PICST_91075,0.007592,0.624360,32
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0N16799g,0.004605,0.541775,29
debaryomyces_fabryi,AC631_02470,0.003569,0.513702,33
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_138194,0.431582,0.997802,31
brettanomyces_bruxellensis_awri1499,AWRI1499_3911,0.531062,0.992592,8
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_115945,-0.000000,0.244771,41
candida_parapsilosis_cdc317,CPAR2_303780,0.235740,0.998633,42
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0M16402g,-0.000000,0.288929,29
meyerozyma_guilliermondii_atcc_6260,PGUG_03379,0.011433,0.673633,26
kuraishia_capsulata_cbs_1993,KUCA_T00002832001,0.002151,0.415752,30
_candida_tenuis_atcc_10573,CANTEDRAFT_98656,0.111626,0.998938,34
_candida_auris,QG37_08068,0.061730,0.977522,34
ogataea_polymorpha,OGAPODRAFT_16793,0.318416,0.998938,34
lodderomyces_elongisporus_nrrl_yb_4239,LELG_03712,0.139677,0.999656,46
clavispora_lusitaniae_atcc_42720,CLUG_00866,0.099802,0.992621,29
debaryomyces_hansenii_cbs767,DEHA2E11836g,0.006736,0.609442,34
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_178028,0.137835,0.998147,58
candida_dubliniensis_cd36,CD36_51820,0.155570,0.999318,40
candida_maltosa_xu316,G210_3378,0.262221,0.999318,40
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_19239,0.010732,0.704550,33
