species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00031,0.043303,0.999373,85
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5389,0.015710,0.930902,90
saccharomyces_eubayanus,DI49_0042,0.003446,0.621797,83
saccharomyces_arboricola_h_6,SU7_0027,0.007509,0.800836,89
tetrapisispora_blattae_cbs_6284,TBLA_0A04680,0.245598,0.998427,80
tetrapisispora_phaffii_cbs_4417,TPHA_0H02660,0.216088,0.997524,88
naumovozyma_dairenensis_cbs_421,NDAI_0H02500,0.038791,0.998576,97
naumovozyma_castellii_cbs_4309,NCAS_0F01620,0.096692,0.999373,85
torulaspora_delbrueckii,TDEL_0H03710,0.010067,0.862501,91
zygosaccharomyces_rouxii,ZYRO0D05346g,0.095130,0.999971,95
_candida_glabrata,CAGL0H06193g,0.019910,0.958880,90
vanderwaltozyma_polyspora_dsm_70294,Kpol_1040p17,0.169052,0.999761,65
zygosaccharomyces_bailii_isa1307,ZBAI_06841,0.023697,0.971281,87
zygosaccharomyces_bailii_isa1307,ZBAI_02440,0.037230,0.997524,88
kazachstania_naganishii_cbs_8797,KNAG_0D04770,0.077748,0.998692,92
kazachstania_africana_cbs_2517,KAFR_0K00730,0.083155,0.998944,94
eremothecium_cymbalariae_dbvpg_7215,Ecym_2645,0.000244,0.248621,90
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriACR286C,0.190077,0.999373,85
ashbya_gossypii,AGOS_ACR286C,0.196480,0.997771,87
kluyveromyces_lactis,KLLA0_F07513g,0.162770,0.997743,77
eremothecium_sinecaudum,AW171_hschr2372,0.012513,0.922575,107
kluyveromyces_marxianus_dmku3_1042,KLMA_20372,0.145162,0.999877,68
lachancea_thermotolerans_cbs_6340,KLTH0D02354g,0.006342,0.741614,79
lachancea_lanzarotensis,LALA0_S09e07294g,0.023991,0.968866,82
hanseniaspora_osmophila,AWRI3579_g2240,0.046150,0.999165,89
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_52773,0.181561,0.998692,92
hanseniaspora_opuntiae,AWRI3578_g1915,0.002780,0.567446,80
hanseniaspora_uvarum_dsm_2768,D499_0I01180,0.172334,0.999165,89
candida_tropicalis_mya_3404,CTRG_02669,0.228129,0.998692,92
_candida_tenuis_atcc_10573,CANTEDRAFT_126988,0.007145,0.812419,100
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_202705,0.446062,0.998509,78
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_22201,0.024169,0.963902,77
clavispora_lusitaniae_atcc_42720,CLUG_01069,0.022641,0.971217,89
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_88493,0.011828,0.898649,97
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_30366,0.193328,0.998459,81
debaryomyces_fabryi,AC631_01032,0.152161,0.999782,100
meyerozyma_guilliermondii_atcc_6260,PGUG_00999,NaN,NaN,NaN
candida_albicans_wo_1,CAWG_02056,0.146588,0.999912,98
candida_parapsilosis_cdc317,CPAR2_701950,0.086902,0.998692,92
candida_maltosa_xu316,G210_4888,0.190289,0.999456,90
wickerhamomyces_ciferrii,BN7_55,0.074239,0.966181,23
lodderomyces_elongisporus_nrrl_yb_4239,LELG_03063,0.008623,0.638977,30
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_101123,0.227103,0.998468,103
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_163150,NaN,NaN,NaN
kuraishia_capsulata_cbs_1993,KUCA_T00005620001,0.040959,0.999912,98
_candida_auris,QG37_02834,0.001022,0.406819,88
pichia_kudriavzevii,JL09_g2596,0.079102,0.997820,132
ogataea_polymorpha,OGAPODRAFT_87403,0.181719,0.999869,44
