species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00031,0.013597,0.585112,63
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5389,0.025103,0.796895,61
saccharomyces_eubayanus,DI49_0042,0.083982,0.996909,59
saccharomyces_arboricola_h_6,SU7_0027,0.054035,0.961603,57
tetrapisispora_blattae_cbs_6284,TBLA_0A04680,0.222532,0.999781,74
tetrapisispora_phaffii_cbs_4417,TPHA_0H02660,0.165787,0.999950,75
naumovozyma_dairenensis_cbs_421,NDAI_0H02500,0.072543,0.999621,73
naumovozyma_castellii_cbs_4309,NCAS_0F01620,0.084478,0.999584,64
torulaspora_delbrueckii,TDEL_0H03710,0.039019,0.925296,63
zygosaccharomyces_rouxii,ZYRO0D05346g,0.085575,0.997478,58
_candida_glabrata,CAGL0H06193g,0.048045,0.943606,57
vanderwaltozyma_polyspora_dsm_70294,Kpol_1040p17,0.152447,0.999920,58
zygosaccharomyces_bailii_isa1307,ZBAI_06841,0.008882,0.415170,55
zygosaccharomyces_bailii_isa1307,ZBAI_02440,0.003938,0.235017,55
kazachstania_naganishii_cbs_8797,KNAG_0D04770,0.108379,0.999796,57
kazachstania_africana_cbs_2517,KAFR_0K00730,0.036836,0.907695,63
eremothecium_cymbalariae_dbvpg_7215,Ecym_2645,0.009238,0.502573,71
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriACR286C,0.283783,0.999984,41
ashbya_gossypii,AGOS_ACR286C,0.158505,0.999749,44
kluyveromyces_lactis,KLLA0_F07513g,0.040263,0.940029,69
eremothecium_sinecaudum,AW171_hschr2372,0.063312,0.986891,63
kluyveromyces_marxianus_dmku3_1042,KLMA_20372,0.124450,0.999770,66
lachancea_thermotolerans_cbs_6340,KLTH0D02354g,0.094593,0.999838,59
lachancea_lanzarotensis,LALA0_S09e07294g,0.083020,0.996224,58
hanseniaspora_osmophila,AWRI3579_g2240,0.111773,0.999720,61
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_52773,0.096206,0.999917,71
hanseniaspora_opuntiae,AWRI3578_g1915,0.010391,0.501206,64
hanseniaspora_uvarum_dsm_2768,D499_0I01180,0.066422,0.995442,72
candida_tropicalis_mya_3404,CTRG_02669,0.114077,0.999877,67
_candida_tenuis_atcc_10573,CANTEDRAFT_126988,0.119279,0.999838,59
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_202705,0.130045,0.999920,58
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_22201,0.015431,0.646623,62
clavispora_lusitaniae_atcc_42720,CLUG_01069,0.086198,0.993504,53
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_88493,0.249277,0.999718,69
