species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00437,0.175481,0.890456,14
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0094,0.175481,0.890456,14
saccharomyces_arboricola_h_6,SU7_0059,0.023974,0.220474,12
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5445,0.092613,0.678682,13
saccharomyces_eubayanus,DI49_0093,0.014876,0.199850,15
saccharomyces_kudriavzevii_ifo_1802,SKUD_149502,0.188980,0.870848,13
tetrapisispora_phaffii_cbs_4417,TPHA_0E00670,0.120397,0.655494,10
kazachstania_naganishii_cbs_8797,KNAG_0C04380,0.013126,0.169789,17
kazachstania_africana_cbs_2517,KAFR_0G01150,0.155239,0.896290,17
naumovozyma_castellii_cbs_4309,NCAS_0E02410,0.273618,0.963580,12
naumovozyma_dairenensis_cbs_421,NDAI_0E03980,0.071215,0.574335,16
vanderwaltozyma_polyspora_dsm_70294,Kpol_1018p112,0.242299,0.943457,13
torulaspora_delbrueckii,TDEL_0C02890,0.175481,0.890456,14
tetrapisispora_blattae_cbs_6284,TBLA_0F01450,0.023974,0.220474,12
_candida_glabrata,CAGL0M09537g,0.503929,0.999686,13
lachancea_lanzarotensis,LALA0_S01e05886g,0.092613,0.678682,13
lachancea_thermotolerans_cbs_6340,KLTH0C05830g,0.671092,0.999993,17
zygosaccharomyces_rouxii,ZYRO0E02222g,0.123803,0.721642,13
zygosaccharomyces_bailii_isa1307,ZBAI_08341,0.061086,0.562735,15
zygosaccharomyces_bailii_isa1307,ZBAI_03335,0.041907,0.336982,15
kluyveromyces_marxianus_dmku3_1042,KLMA_70146,0.127591,0.849907,17
kluyveromyces_lactis,KLLA0_E06777g,0.056769,0.550830,17
eremothecium_cymbalariae_dbvpg_7215,Ecym_7126,0.028768,0.216343,10
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAGL278C,0.224992,0.931309,14
ashbya_gossypii,AGOS_AGL278C,0.242299,0.943457,13
eremothecium_sinecaudum,AW171_hschr42365,0.047947,0.294867,12
hanseniaspora_osmophila,AWRI3579_g3025,0.089986,0.743263,20
hanseniaspora_opuntiae,AWRI3578_g1329,0.507907,0.999984,14
hanseniaspora_uvarum_dsm_2768,D499_0F01060,0.416804,0.999979,16
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_20603,0.512135,0.998944,12
candida_dubliniensis_cd36,CD36_19670,0.264428,0.950363,13
brettanomyces_bruxellensis_awri1499,AWRI1499_0545,0.992292,0.999951,9
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_26300,0.067578,0.380914,6
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_152389,0.215856,0.890287,12
kuraishia_capsulata_cbs_1993,KUCA_T00005278001,-0.000000,0.093971,14
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_37525,0.069315,0.568893,10
ogataea_parapolymorpha_dl_1,HPODL_01795,0.120397,0.655494,10
meyerozyma_guilliermondii_atcc_6260,PGUG_05331,0.036488,0.416942,14
candida_orthopsilosis_co_90_125,CORT_0A05940,0.299573,0.963282,10
candida_tropicalis_mya_3404,CTRG_01659,0.333268,0.996660,17
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_60651,0.228701,0.907282,12
scheffersomyces_stipitis_cbs_6054,PICST_34276,0.061424,0.458471,13
candida_maltosa_xu316,G210_1202,0.503929,0.999686,13
_candida_auris,QG37_01160,0.467934,0.999984,14
_candida_tenuis_atcc_10573,CANTEDRAFT_102698,0.092613,0.678682,13
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0L17831g,0.272339,0.947755,11
lodderomyces_elongisporus_nrrl_yb_4239,LELG_00632,0.039294,0.361785,13
komagataella_phaffii_cbs_7435,PP7435_CHR4-0123,0.156945,0.666619,7
candida_parapsilosis_cdc317,CPAR2_206580,0.235479,0.921308,11
komagataella_pastoris,PAS_chr4_0829,0.156945,0.666619,7
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_177942,0.368913,0.994879,14
wickerhamomyces_ciferrii,BN7_1056,0.675141,0.999999,11
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_73870,0.335353,0.980255,11
candida_albicans_wo_1,CAWG_04269,0.188980,0.870848,13
cyberlindnera_jadinii,BN1211_3617,0.178826,0.729534,9
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_54891,0.069315,0.568893,10
