species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00246,0.002325,0.467516,41
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0274,0.002325,0.467516,41
saccharomyces_arboricola_h_6,SU7_0203,0.009998,0.721080,42
saccharomyces_eubayanus,DI49_1148,0.001220,0.364361,40
kazachstania_africana_cbs_2517,KAFR_0D02620,0.012191,0.745202,38
kazachstania_naganishii_cbs_8797,KNAG_0B01420,0.049585,0.973595,41
naumovozyma_dairenensis_cbs_421,NDAI_0A07980,0.556292,0.999566,43
naumovozyma_castellii_cbs_4309,NCAS_0I01030,0.092504,0.998633,42
vanderwaltozyma_polyspora_dsm_70294,Kpol_1039p57,0.248880,0.999754,38
tetrapisispora_phaffii_cbs_4417,TPHA_0M01660,-0.000000,0.250741,39
zygosaccharomyces_bailii_isa1307,ZBAI_05562,0.060394,0.987751,43
zygosaccharomyces_rouxii,ZYRO0C16632g,-0.000000,0.132061,36
zygosaccharomyces_bailii_isa1307,ZBAI_00407,0.006356,0.640205,43
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADL366W,0.061730,0.977522,34
eremothecium_cymbalariae_dbvpg_7215,Ecym_3454,0.081856,0.993822,37
lachancea_lanzarotensis,LALA0_S03e06062g,0.142828,0.998938,34
ashbya_gossypii,AGOS_ADL366W,0.084676,0.992827,34
lachancea_thermotolerans_cbs_6340,KLTH0F11836g,0.437739,0.995195,32
kluyveromyces_marxianus_dmku3_1042,KLMA_80302,0.068186,0.985098,35
kluyveromyces_lactis,KLLA0_B09152g,0.021742,0.857948,38
eremothecium_sinecaudum,AW171_hschr2294,0.001895,0.404183,32
hanseniaspora_opuntiae,AWRI3578_g3901,-0.000000,0.271668,33
hanseniaspora_osmophila,AWRI3579_g2810,0.001681,0.393117,34
hanseniaspora_uvarum_dsm_2768,D499_0A02800,0.042596,0.944181,34
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_53198,-0.000000,0.264121,35
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0J19589g,0.080143,0.995112,40
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_142718,-0.000000,0.250741,39
wickerhamomyces_ciferrii,BN7_5454,0.639169,0.999754,38
_candida_tenuis_atcc_10573,CANTEDRAFT_96523,0.084676,0.992827,34
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_153367,0.121138,0.999566,43
scheffersomyces_stipitis_cbs_6054,PICST_67105,0.024209,0.868087,36
candida_orthopsilosis_co_90_125,CORT_0A04750,0.088949,0.996310,38
meyerozyma_guilliermondii_atcc_6260,PGUG_01282,-0.000000,0.250741,39
debaryomyces_fabryi,AC631_04671,-0.000000,0.239208,43
candida_tropicalis_mya_3404,CTRG_03172,0.066492,0.989680,41
_candida_auris,QG37_04824,0.380765,0.998641,45
clavispora_lusitaniae_atcc_42720,CLUG_00170,0.126902,0.999683,36
debaryomyces_hansenii_cbs767,DEHA2F03960g,0.027935,0.912812,42
_candida_tenuis_atcc_10573,CANTEDRAFT_131980,0.002325,0.467516,41
