species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0314,0.092244,0.672856,16
saccharomyces_sp_boulardii_,KO01_00206,0.056769,0.550830,17
saccharomyces_kudriavzevii_ifo_1802,SKUD_185203,0.190813,0.913428,15
saccharomyces_eubayanus,DI49_1187,0.178888,0.905488,16
kazachstania_africana_cbs_2517,KAFR_0E03030,0.317288,0.992512,15
naumovozyma_castellii_cbs_4309,NCAS_0B02350,0.356474,0.996320,15
naumovozyma_dairenensis_cbs_421,NDAI_0C05340,0.036488,0.416942,14
kazachstania_naganishii_cbs_8797,KNAG_0A03900,0.154932,0.858201,14
tetrapisispora_phaffii_cbs_4417,TPHA_0L01470,0.557248,0.999916,13
tetrapisispora_blattae_cbs_6284,TBLA_0H03440,0.151447,0.836712,14
vanderwaltozyma_polyspora_dsm_70294,Kpol_513p7,0.279477,0.985775,16
_candida_glabrata,CAGL0H07535g,0.023851,0.269719,17
zygosaccharomyces_bailii_isa1307,ZBAI_05925,0.356474,0.996320,15
zygosaccharomyces_bailii_isa1307,ZBAI_00623,0.463770,0.999918,15
zygosaccharomyces_rouxii,ZYRO0F08778g,0.117573,0.753219,15
torulaspora_delbrueckii,TDEL_0B01250,0.101937,0.684085,14
eremothecium_cymbalariae_dbvpg_7215,Ecym_2566,0.034055,0.305655,15
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADR058C,0.520256,0.999918,15
ashbya_gossypii,AGOS_ADR058C,0.520256,0.999918,15
eremothecium_sinecaudum,AW171_hschr42697,0.418424,0.998819,14
lachancea_thermotolerans_cbs_6340,KLTH0E11924g,0.401097,0.999287,16
lachancea_lanzarotensis,LALA0_S04e04148g,0.210814,0.940406,16
kluyveromyces_marxianus_dmku3_1042,KLMA_30358,0.274502,0.971330,14
kluyveromyces_lactis,KLLA0_B09790g,0.101937,0.684085,14
hanseniaspora_opuntiae,AWRI3578_g3731,0.163782,0.865059,15
hanseniaspora_osmophila,AWRI3579_g3265,0.188980,0.870848,13
hanseniaspora_uvarum_dsm_2768,D499_0A01000,0.235769,0.982082,19
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_23676,0.390529,0.998574,15
komagataella_phaffii_cbs_7435,PP7435_CHR4-0625,0.039294,0.361785,13
candida_dubliniensis_cd36,CD36_31500,0.114536,0.754660,16
lodderomyces_elongisporus_nrrl_yb_4239,LELG_03195,0.210814,0.940406,16
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_59489,0.298109,0.987808,15
candida_parapsilosis_cdc317,CPAR2_205060,0.079727,0.674363,18
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0F09223g,0.232989,0.974776,17
cyberlindnera_jadinii,BN1211_5098,0.135566,0.819167,16
ogataea_parapolymorpha_dl_1,HPODL_02864,0.192834,0.921606,16
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_16991,0.145932,0.824773,13
_candida_tenuis_atcc_10573,CANTEDRAFT_112302,0.214592,0.945487,15
komagataella_pastoris,PAS_chr4_0950,0.039294,0.361785,13
candida_tropicalis_mya_3404,CTRG_00650,0.390529,0.998574,15
scheffersomyces_stipitis_cbs_6054,PICST_90135,0.314453,0.990955,16
wickerhamomyces_ciferrii,BN7_1258,0.538423,0.999979,16
candida_maltosa_xu316,G210_0516,0.417228,0.999924,19
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_28794,0.151447,0.836712,14
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_83446,0.543218,0.999891,18
pichia_kudriavzevii,JL09_g742,0.131908,0.760308,13
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_159479,0.086818,0.702145,17
candida_orthopsilosis_co_90_125,CORT_0D05170,0.153546,0.885323,16
ogataea_polymorpha,OGAPODRAFT_15213,0.192834,0.921606,16
_candida_auris,QG37_06144,0.151442,0.885585,17
debaryomyces_hansenii_cbs767,DEHA2G10714g,0.390529,0.998574,15
debaryomyces_fabryi,AC631_03945,0.168382,0.879172,15
kuraishia_capsulata_cbs_1993,KUCA_T00001637001,0.039288,0.306315,16
meyerozyma_guilliermondii_atcc_6260,PGUG_04785,0.319587,0.997065,18
clavispora_lusitaniae_atcc_42720,CLUG_05341,0.039288,0.306315,16
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_4082,0.071215,0.574335,16
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_107808,0.560716,0.999979,16
candida_albicans_wo_1,CAWG_01920,0.390529,0.998574,15
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0E07880g,0.273762,0.988301,17
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_32494,0.209992,0.931372,15
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_75891,0.543218,0.999891,18
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_52026,0.317288,0.992512,15
tortispora_caseinolytica_nrrl_y_17796,CANCADRAFT_73709,0.150185,0.911523,20
yarrowia_lipolytica,YALI0_B10758g,0.310264,0.989488,15
geotrichum_candidum,BN980_GECA24s00846g,-0.000000,0.093971,14
sugiyamaella_lignohabitans,AWJ20_3072,0.354244,0.989966,13
geotrichum_candidum,BN980_GECA13s01429g,0.100331,0.592402,12
lipomyces_starkeyi_nrrl_y_11557,LIPSTDRAFT_147517,0.071215,0.574335,16
dactylellina_haptotyla_cbs_200_50,H072_2265,0.030618,0.387144,27
arthrobotrys_oligospora_atcc_24927,AOL_s00210g359,0.124637,0.998179,52
drechslerella_stenobrocha_248,DRE_04327,0.203047,0.989265,25
saitoella_complicata_nrrl_y_17804,G7K_1761-t1,0.066393,0.609419,21
pneumocystis_jirovecii_ru7,T551_01094,0.368913,0.994879,14
pneumocystis_murina_b123,PNEG_00359,0.213981,0.915179,14
pneumocystis_carinii_b80,T552_00498,0.431447,0.999715,14
schizosaccharomyces_octosporus,SOCG_00041,0.131908,0.760308,13
schizosaccharomyces_japonicus,SJAG_03048,0.158093,0.810595,12
schizosaccharomyces_pombe,SPBC11B10.09,0.158093,0.810595,12
schizosaccharomyces_cryophilus,SPOG_04436,0.366102,0.993648,13
dichomitus_squalens_lyad_421_ss1,DICSQDRAFT_89307,0.229920,0.950108,14
