aa,L,Pi,DegPi,Pmax,DegPmax,Freq,GeneId,Codon1
E,1,5.000000e-01,2,5.000000e-01,2,51,246,0
E,1,5.000000e-01,2,5.000000e-01,2,51,288,0
E,1,5.000000e-01,2,5.000000e-01,2,51,323,0
E,1,5.000000e-01,2,5.000000e-01,2,51,329,0
E,1,5.000000e-01,2,5.000000e-01,2,51,359,0
E,1,5.000000e-01,2,5.000000e-01,2,51,535,0
E,1,5.000000e-01,2,5.000000e-01,2,51,784,0
E,1,5.000000e-01,2,5.000000e-01,2,51,789,0
E,1,5.000000e-01,2,5.000000e-01,2,51,957,0
E,1,5.000000e-01,2,5.000000e-01,2,51,961,0
E,1,5.000000e-01,2,5.000000e-01,2,51,983,0
E,1,5.000000e-01,2,5.000000e-01,2,51,1023,0
E,1,5.000000e-01,2,5.000000e-01,2,51,1060,0
E,1,5.000000e-01,2,5.000000e-01,2,51,1061,0
E,1,5.000000e-01,2,5.000000e-01,2,51,1067,0
E,1,5.000000e-01,2,5.000000e-01,2,51,1134,0
E,1,5.000000e-01,2,5.000000e-01,2,51,1174,0
E,1,5.000000e-01,2,5.000000e-01,2,51,1203,0
E,1,5.000000e-01,2,5.000000e-01,2,51,1486,0
E,1,5.000000e-01,2,5.000000e-01,2,51,1648,0
E,1,5.000000e-01,2,5.000000e-01,2,51,1672,0
E,1,5.000000e-01,2,5.000000e-01,2,51,1675,0
E,1,5.000000e-01,2,5.000000e-01,2,51,1694,0
E,1,5.000000e-01,2,5.000000e-01,2,51,1708,0
E,1,5.000000e-01,2,5.000000e-01,2,51,1748,0
E,1,5.000000e-01,2,5.000000e-01,2,51,1749,0
E,1,5.000000e-01,2,5.000000e-01,2,51,1866,0
E,1,5.000000e-01,2,5.000000e-01,2,51,1931,0
E,1,5.000000e-01,2,5.000000e-01,2,51,2443,0
E,1,5.000000e-01,2,5.000000e-01,2,51,2469,0
E,1,5.000000e-01,2,5.000000e-01,2,51,2476,0
E,1,5.000000e-01,2,5.000000e-01,2,51,2530,0
E,1,5.000000e-01,2,5.000000e-01,2,51,2565,0
E,1,5.000000e-01,2,5.000000e-01,2,51,2838,0
E,1,5.000000e-01,2,5.000000e-01,2,51,2900,0
E,1,5.000000e-01,2,5.000000e-01,2,51,2928,0
E,1,5.000000e-01,2,5.000000e-01,2,51,2986,0
E,1,5.000000e-01,2,5.000000e-01,2,51,3021,0
E,1,5.000000e-01,2,5.000000e-01,2,51,3031,0
E,1,5.000000e-01,2,5.000000e-01,2,51,3062,0
E,1,5.000000e-01,2,5.000000e-01,2,51,3066,0
E,1,5.000000e-01,2,5.000000e-01,2,51,3192,0
E,1,5.000000e-01,2,5.000000e-01,2,51,3199,0
E,1,5.000000e-01,2,5.000000e-01,2,51,3213,0
E,1,5.000000e-01,2,5.000000e-01,2,51,3218,0
E,1,5.000000e-01,2,5.000000e-01,2,51,3238,0
E,1,5.000000e-01,2,5.000000e-01,2,51,3380,0
E,1,5.000000e-01,2,5.000000e-01,2,51,3383,0
E,1,5.000000e-01,2,5.000000e-01,2,51,3403,0
E,1,5.000000e-01,2,5.000000e-01,2,51,3446,0
E,1,5.000000e-01,2,5.000000e-01,2,51,3481,0
E,2,2.500000e-01,2,5.000000e-01,1,26,6,2
E,2,5.000000e-01,1,5.000000e-01,1,29,7,2
E,2,5.000000e-01,1,5.000000e-01,1,29,53,2
E,2,5.000000e-01,1,5.000000e-01,1,29,83,2
E,2,2.500000e-01,2,5.000000e-01,1,26,219,2
E,2,2.500000e-01,2,5.000000e-01,1,26,296,2
E,2,5.000000e-01,1,5.000000e-01,1,29,351,2
E,2,2.500000e-01,2,5.000000e-01,1,26,366,2
E,2,5.000000e-01,1,5.000000e-01,1,29,436,2
E,2,2.500000e-01,2,5.000000e-01,1,26,447,2
E,2,2.500000e-01,2,5.000000e-01,1,26,566,2
E,2,5.000000e-01,1,5.000000e-01,1,29,615,2
E,2,2.500000e-01,2,5.000000e-01,1,26,641,2
E,2,2.500000e-01,2,5.000000e-01,1,26,739,2
E,2,5.000000e-01,1,5.000000e-01,1,29,757,2
E,2,2.500000e-01,2,5.000000e-01,1,26,758,2
E,2,5.000000e-01,1,5.000000e-01,1,29,829,2
E,2,2.500000e-01,2,5.000000e-01,1,26,868,2
E,2,5.000000e-01,1,5.000000e-01,1,29,919,2
E,2,2.500000e-01,2,5.000000e-01,1,26,940,2
E,2,5.000000e-01,1,5.000000e-01,1,29,1013,2
E,2,2.500000e-01,2,5.000000e-01,1,26,1116,2
E,2,2.500000e-01,2,5.000000e-01,1,26,1461,2
E,2,5.000000e-01,1,5.000000e-01,1,29,1463,2
E,2,2.500000e-01,2,5.000000e-01,1,26,1527,2
E,2,2.500000e-01,2,5.000000e-01,1,26,1541,2
E,2,2.500000e-01,2,5.000000e-01,1,26,1734,2
E,2,5.000000e-01,1,5.000000e-01,1,29,1797,2
E,2,2.500000e-01,2,5.000000e-01,1,26,1868,2
E,2,5.000000e-01,1,5.000000e-01,1,29,2030,2
E,2,2.500000e-01,2,5.000000e-01,1,26,2122,2
E,2,5.000000e-01,1,5.000000e-01,1,29,2141,2
E,2,2.500000e-01,2,5.000000e-01,1,26,2289,2
E,2,2.500000e-01,2,5.000000e-01,1,26,2490,2
E,2,5.000000e-01,1,5.000000e-01,1,29,2542,2
E,2,2.500000e-01,2,5.000000e-01,1,26,2653,2
E,2,2.500000e-01,2,5.000000e-01,1,26,2731,2
E,2,5.000000e-01,1,5.000000e-01,1,29,2742,2
E,2,5.000000e-01,1,5.000000e-01,1,29,2834,2
E,2,5.000000e-01,1,5.000000e-01,1,29,2888,2
E,2,5.000000e-01,1,5.000000e-01,1,29,2906,2
E,2,5.000000e-01,1,5.000000e-01,1,29,2985,2
E,2,2.500000e-01,2,5.000000e-01,1,26,2996,2
E,2,5.000000e-01,1,5.000000e-01,1,29,3002,2
E,2,5.000000e-01,1,5.000000e-01,1,29,3012,2
E,2,5.000000e-01,1,5.000000e-01,1,29,3038,2
E,2,5.000000e-01,1,5.000000e-01,1,29,3095,2
E,2,5.000000e-01,1,5.000000e-01,1,29,3176,2
E,2,2.500000e-01,2,5.000000e-01,1,26,3215,2
E,2,2.500000e-01,2,5.000000e-01,1,26,3292,2
E,2,5.000000e-01,1,5.000000e-01,1,29,3345,2
E,2,2.500000e-01,2,5.000000e-01,1,26,3388,2
E,2,5.000000e-01,1,5.000000e-01,1,29,3442,2
