species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00357,0.127600,0.999869,44
saccharomyces_kudriavzevii_ifo_1802,SKUD_189302,0.029266,0.928569,45
saccharomyces_eubayanus,DI49_0176,0.139677,0.999656,46
naumovozyma_dairenensis_cbs_421,NDAI_0A03410,0.017165,0.813404,37
naumovozyma_castellii_cbs_4309,NCAS_0A03570,0.019634,0.847268,40
zygosaccharomyces_bailii_isa1307,ZBAI_01110,0.014871,0.817106,46
zygosaccharomyces_bailii_isa1307,ZBAI_07205,0.026831,0.922783,47
tetrapisispora_blattae_cbs_6284,TBLA_0C04050,0.371128,0.999566,43
tetrapisispora_phaffii_cbs_4417,TPHA_0F00830,-0.000000,0.271668,33
zygosaccharomyces_rouxii,ZYRO0G10252g,0.066070,0.991559,44
vanderwaltozyma_polyspora_dsm_70294,Kpol_1061p42,0.262221,0.999318,40
tetrapisispora_blattae_cbs_6284,TBLA_0A09040,0.199545,0.998736,47
torulaspora_delbrueckii,TDEL_0F02330,0.017165,0.813404,37
lachancea_thermotolerans_cbs_6340,KLTH0E07854g,0.001350,0.373360,38
kluyveromyces_marxianus_dmku3_1042,KLMA_10460,0.002349,0.524911,71
eremothecium_cymbalariae_dbvpg_7215,Ecym_7235,0.003569,0.513702,33
lachancea_lanzarotensis,LALA0_S01e11848g,0.042596,0.944181,34
kluyveromyces_lactis,KLLA0_A09119g,0.081856,0.993822,37
hanseniaspora_osmophila,AWRI3579_g1681,0.172092,0.998984,75
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_3728,0.452774,0.999916,35
hanseniaspora_uvarum_dsm_2768,D499_0C00290,0.166714,0.997476,28
hanseniaspora_opuntiae,AWRI3578_g3516,0.021541,0.838181,33
