species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0091,0.026193,0.811614,21
saccharomyces_sp_boulardii_,KO01_00440,0.026193,0.811614,21
saccharomyces_arboricola_h_6,SU7_0057,0.160583,0.998296,23
saccharomyces_eubayanus,DI49_0090,0.035964,0.867210,22
tetrapisispora_phaffii_cbs_4417,TPHA_0K00590,0.160583,0.998296,23
kazachstania_africana_cbs_2517,KAFR_0G01130,0.390418,0.997013,25
kazachstania_naganishii_cbs_8797,KNAG_0C04360,-0.000000,0.309962,25
naumovozyma_castellii_cbs_4309,NCAS_0E02390,0.207677,0.996758,22
naumovozyma_dairenensis_cbs_421,NDAI_0E03950,0.265737,0.999521,21
vanderwaltozyma_polyspora_dsm_70294,Kpol_1018p115,0.207677,0.996758,22
vanderwaltozyma_polyspora_dsm_70294,Kpol_1045p9,0.149452,0.996758,22
_candida_glabrata,CAGL0M09581g,0.025844,0.832117,26
torulaspora_delbrueckii,TDEL_0C02950,0.102113,0.984187,22
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAGL272C,0.182054,0.998345,20
lachancea_lanzarotensis,LALA0_S01e05754g,0.008682,0.617173,21
ashbya_gossypii,AGOS_AGL272C,0.343988,0.998345,20
eremothecium_cymbalariae_dbvpg_7215,Ecym_7121,0.074239,0.966181,23
eremothecium_sinecaudum,AW171_hschr42370,-0.000000,0.336376,21
lachancea_thermotolerans_cbs_6340,KLTH0C05698g,0.052841,0.922603,21
kluyveromyces_lactis,KLLA0_E06667g,0.089133,0.974389,21
kluyveromyces_marxianus_dmku3_1042,KLMA_70140,-0.000000,0.168188,22
hanseniaspora_opuntiae,AWRI3578_g1325,0.089133,0.974389,21
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_50973,0.471615,0.996758,22
hanseniaspora_uvarum_dsm_2768,D499_0F01020,0.608258,0.999521,21
hanseniaspora_osmophila,AWRI3579_g3021,0.463281,0.999521,21
tetrapisispora_blattae_cbs_6284,TBLA_0I00990,0.390418,0.997013,25
zygosaccharomyces_bailii_isa1307,ZBAI_08335,0.003335,0.458995,24
zygosaccharomyces_bailii_isa1307,ZBAI_03329,0.037372,0.893259,25
zygosaccharomyces_rouxii,ZYRO0F13068g,0.015881,0.714517,22
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_28380,0.621437,0.998455,26
kuraishia_capsulata_cbs_1993,KUCA_T00001079001,0.044102,0.907678,23
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_49613,0.288602,0.998296,23
cyberlindnera_jadinii,BN1211_6171,0.018572,0.771268,25
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_17928,0.054251,0.937205,24
ogataea_parapolymorpha_dl_1,HPODL_02577,-0.000000,0.309962,25
brettanomyces_bruxellensis_awri1499,AWRI1499_3314,0.102113,0.984187,22
ogataea_polymorpha,OGAPODRAFT_15376,0.003955,0.476907,22
komagataella_phaffii_cbs_7435,PP7435_CHR3-0630,0.021892,0.790772,23
komagataella_pastoris,PAS_chr3_0576,0.021892,0.790772,23
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_8173,0.013384,0.693264,24
pichia_kudriavzevii,JL09_g2373,0.125011,0.994572,24
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_77523,0.230802,0.999643,24
wickerhamomyces_ciferrii,BN7_4133,0.373207,0.998296,23
_candida_auris,QG37_05721,0.067537,0.923820,16
_candida_tenuis_atcc_10573,CANTEDRAFT_124062,0.089133,0.974389,21
debaryomyces_fabryi,AC631_04945,0.089133,0.974389,21
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_166052,0.353634,0.999521,21
candida_orthopsilosis_co_90_125,CORT_0B06550,0.032078,0.879175,27
candida_maltosa_xu316,G210_2773,0.173039,0.999643,24
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_36046,0.194115,0.999521,21
candida_dubliniensis_cd36,CD36_04360,0.125011,0.994572,24
lodderomyces_elongisporus_nrrl_yb_4239,LELG_01813,0.026193,0.811614,21
meyerozyma_guilliermondii_atcc_6260,PGUG_01133,0.074239,0.966181,23
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_180314,0.044102,0.907678,23
scheffersomyces_stipitis_cbs_6054,PICST_86570,0.026193,0.811614,21
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0K01836g,0.007263,0.595524,23
clavispora_lusitaniae_atcc_42720,CLUG_01226,0.052841,0.922603,21
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_145832,0.112817,0.990258,23
debaryomyces_hansenii_cbs767,DEHA2D13398g,0.240753,0.997013,25
candida_tropicalis_mya_3404,CTRG_04698,0.089133,0.974389,21
candida_albicans_wo_1,CAWG_00934,0.085659,0.978522,24
candida_parapsilosis_cdc317,CPAR2_105340,0.011433,0.673633,26
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0L01837g,0.007263,0.595524,23
sugiyamaella_lignohabitans,AWJ20_5107,0.078082,0.959465,20
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_25413,0.446800,0.999877,19
geotrichum_candidum,BN980_GECA01s09107g,0.064537,0.948598,22
geotrichum_candidum,BN980_GECA04s00593g,0.064537,0.948598,22
yarrowia_lipolytica,YALI0_F03179g,0.052841,0.922603,21
lipomyces_starkeyi_nrrl_y_11557,LIPSTDRAFT_448,-0.000000,1.000000,1
tortispora_caseinolytica_nrrl_y_17796,CANCADRAFT_32002,0.005300,0.558632,27
neurospora_tetrasperma_fgsc_2509,NEUTE2DRAFT_80126,0.006166,0.576083,25
pseudogymnoascus_sp_wsf_3629,VE00_06109,0.006166,0.576083,25
dactylellina_haptotyla_cbs_200_50,H072_5189,0.034788,0.902446,30
bipolaris_oryzae_atcc_44560,COCMIDRAFT_89489,0.046253,0.925363,26
verticillium_alfalfae_vams_102,VDBG_05020,0.218627,0.998296,23
colletotrichum_higginsianum,CH063_09220,0.308942,0.997013,25
diaporthe_helianthi,DHEL01_13843,0.074194,0.890977,10
pseudogymnoascus_sp_vkm_f_4516_fw_969_,V497_03571,0.003335,0.458995,24
penicillium_rubens_wisconsin_54_1255,PCH_Pc12g03370,0.078082,0.959465,20
pseudocercospora_musae,AC579_5957,0.207677,0.996758,22
aspergillus_rambellii,ARAM_000482,0.013384,0.693264,24
cladophialophora_carrionii_cbs_160_54,G647_02704,0.018572,0.771268,25
pseudogymnoascus_sp_05ny08,VF21_07340,-0.000000,0.309962,25
metarhizium_anisopliae_arsef_23,MAA_03979,0.003335,0.458995,24
magnaporthe_poae,MAPG_03402,0.030278,0.849422,24
emmonsia_parva_uamh_139,EMPG_13625,0.025844,0.832117,26
ophiocordyceps_sinensis_co18,OCS_00009,0.093602,0.934887,11
aspergillus_calidoustus,ASPCAL11533,-0.000000,0.161180,24
microsporum_gypseum_cbs_118893,MGYG_05144,0.044102,0.907678,23
trichoderma_virens,TRIVIDRAFT_88676,0.156148,0.999876,27
acremonium_chrysogenum_atcc_11550,ACRE_069630,0.115459,0.995460,27
aureobasidium_namibiae_cbs_147_97,M436DRAFT_70570,0.021892,0.790772,23
leptosphaeria_maculans,LEMA_P027950.1,-0.000000,0.322361,23
sporothrix_brasiliensis_5110,SPBR_05655,0.135190,0.997013,25
