species,gene,entropyValue,entropyLocation,length
saccharomyces_eubayanus,DI49_2823,NaN,NaN,NaN
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_6837,-0.000000,0.625000,5
saccharomyces_eubayanus,DI49_1606,NaN,NaN,NaN
saccharomyces_sp_boulardii_,KO01_02929,0.115459,0.995460,27
kazachstania_naganishii_cbs_8797,KNAG_0E04280,0.339788,0.999395,11
kazachstania_naganishii_cbs_8797,KNAG_0I00100,0.274370,0.999402,15
vanderwaltozyma_polyspora_dsm_70294,Kpol_1058p4,0.093090,0.999754,56
kluyveromyces_lactis,KLLA0_B00308g,0.460517,0.937546,5
tetrapisispora_phaffii_cbs_4417,TPHA_0B00190,-0.000000,1.000000,1
kluyveromyces_marxianus_dmku3_1042,KLMA_70009,-0.000000,0.546875,7
lachancea_thermotolerans_cbs_6340,KLTH0D17050g,0.047947,0.781382,6
torulaspora_delbrueckii,TDEL_0F00190,0.271132,0.992592,8
kluyveromyces_marxianus_dmku3_1042,KLMA_80423,-0.000000,0.546875,7
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAFL095W,0.136693,0.987646,17
ashbya_gossypii,AGOS_AFL092C,-0.000000,0.312500,6
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAFL092C,0.200662,0.968952,6
eremothecium_sinecaudum,AW171_hschr53316,0.047947,0.781382,6
ashbya_gossypii,AGOS_AFL095W,0.035964,0.867210,22
hanseniaspora_opuntiae,AWRI3578_g112,0.346574,0.500000,2
hanseniaspora_osmophila,AWRI3579_g3136,-0.000000,0.500000,2
zygosaccharomyces_bailii_isa1307,ZBAI_08554,0.016754,0.698491,15
hanseniaspora_uvarum_dsm_2768,D499_0GX00100,NaN,NaN,NaN
hanseniaspora_uvarum_dsm_2768,D499_0BO00110,-0.000000,0.500000,2
zygosaccharomyces_bailii_isa1307,ZBAI_03576,0.047947,0.781382,6
hanseniaspora_uvarum_dsm_2768,D499_0B03070,-0.000000,0.625000,5
hanseniaspora_uvarum_dsm_2768,D499_0BC00110,NaN,NaN,NaN
hanseniaspora_uvarum_dsm_2768,D499_0DL00100,-0.000000,1.000000,1
hanseniaspora_uvarum_dsm_2768,D499_0GU00100,-0.000000,0.500000,2
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_27598,NaN,NaN,NaN
zygosaccharomyces_rouxii,ZYRO0F00176g,0.067537,0.923820,16
hanseniaspora_uvarum_dsm_2768,D499_0AY00100,0.271132,0.992592,8
hanseniaspora_uvarum_dsm_2768,D499_0DL00120,NaN,NaN,NaN
_candida_glabrata,CAGL0I07293g,0.138629,0.937546,5
hanseniaspora_uvarum_dsm_2768,D499_0BW00100,-0.000000,0.625000,5
hanseniaspora_uvarum_dsm_2768,D499_0DV00110,NaN,NaN,NaN
zygosaccharomyces_bailii_isa1307,ZBAI_03577,0.030588,0.773751,11
eremothecium_cymbalariae_dbvpg_7215,Ecym_2200,0.447940,0.875133,4
eremothecium_cymbalariae_dbvpg_7215,Ecym_2201,0.447940,0.875133,4
penicillium_roqueforti_fm164,PROQFM164_S08g000091,0.018232,0.656382,10
