species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00246,0.038468,0.763430,53
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0274,0.038468,0.763430,53
saccharomyces_arboricola_h_6,SU7_0203,0.058932,0.939596,60
saccharomyces_eubayanus,DI49_1148,0.065707,0.942896,54
kazachstania_africana_cbs_2517,KAFR_0D02620,0.247042,0.999958,55
kazachstania_naganishii_cbs_8797,KNAG_0B01420,0.030664,0.670547,55
naumovozyma_dairenensis_cbs_421,NDAI_0A07980,0.330401,0.999966,54
naumovozyma_castellii_cbs_4309,NCAS_0I01030,0.187587,0.999993,58
vanderwaltozyma_polyspora_dsm_70294,Kpol_1039p57,0.158095,0.999992,56
tetrapisispora_phaffii_cbs_4417,TPHA_0M01660,0.048144,0.839991,51
zygosaccharomyces_bailii_isa1307,ZBAI_05562,0.200042,0.999992,68
zygosaccharomyces_rouxii,ZYRO0C16632g,0.378315,0.999987,69
zygosaccharomyces_bailii_isa1307,ZBAI_00407,0.210544,0.999977,65
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADL366W,0.088989,0.996524,67
eremothecium_cymbalariae_dbvpg_7215,Ecym_3454,0.190314,0.999987,69
lachancea_lanzarotensis,LALA0_S03e06062g,0.434213,0.999982,60
ashbya_gossypii,AGOS_ADL366W,0.042714,0.873197,64
lachancea_thermotolerans_cbs_6340,KLTH0F11836g,0.334540,0.999977,65
kluyveromyces_marxianus_dmku3_1042,KLMA_80302,0.444290,0.999977,65
kluyveromyces_lactis,KLLA0_B09152g,0.456182,0.999976,64
eremothecium_sinecaudum,AW171_hschr2294,0.176912,0.999966,63
hanseniaspora_opuntiae,AWRI3578_g3901,0.649565,0.999961,77
hanseniaspora_osmophila,AWRI3579_g2810,0.541514,0.999977,65
hanseniaspora_uvarum_dsm_2768,D499_0A02800,0.694217,0.999934,75
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_53198,0.634449,0.999914,71
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0J19589g,0.219704,0.999989,59
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_142718,0.667185,0.999984,74
wickerhamomyces_ciferrii,BN7_5454,0.832437,0.999963,57
_candida_tenuis_atcc_10573,CANTEDRAFT_96523,0.452498,0.999989,67
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_153367,0.434373,0.999977,65
scheffersomyces_stipitis_cbs_6054,PICST_67105,0.545011,0.999991,79
candida_orthopsilosis_co_90_125,CORT_0A04750,0.514923,0.999987,69
meyerozyma_guilliermondii_atcc_6260,PGUG_01282,0.222233,0.999914,71
debaryomyces_fabryi,AC631_04671,0.607656,0.999976,64
candida_tropicalis_mya_3404,CTRG_03172,0.684810,0.999989,67
_candida_auris,QG37_04824,0.605612,0.999999,66
clavispora_lusitaniae_atcc_42720,CLUG_00170,0.423076,0.999977,65
debaryomyces_hansenii_cbs767,DEHA2F03960g,0.628462,0.999987,62
_candida_tenuis_atcc_10573,CANTEDRAFT_131980,0.089916,0.993670,62
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_84020,0.736804,0.999966,54
candida_maltosa_xu316,G210_5348,0.751239,0.999974,72
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_155456,0.492499,0.999999,66
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_46812,0.630720,0.999966,63
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_153575,0.711266,0.999977,65
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0I17828g,0.397770,0.999982,60
candida_albicans_wo_1,CAWG_00593,0.632259,0.999976,64
lodderomyces_elongisporus_nrrl_yb_4239,LELG_00374,0.582236,0.999999,66
candida_dubliniensis_cd36,CD36_07840,0.666127,0.999977,65
candida_parapsilosis_cdc317,CPAR2_804740,0.397413,0.999987,69
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_74476,0.462223,0.999992,81
pichia_kudriavzevii,JL09_g3308,0.100692,0.999970,70
brettanomyces_bruxellensis_awri1499,AWRI1499_0622,0.142068,0.999974,72
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_78345,0.361837,0.999933,50
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_158822,0.410950,0.999966,63
ogataea_parapolymorpha_dl_1,HPODL_04404,0.573372,0.999984,74
kuraishia_capsulata_cbs_1993,KUCA_T00000230001,0.518184,0.999942,84
komagataella_pastoris,PAS_chr1-4_0150,0.474554,0.999977,65
komagataella_phaffii_cbs_7435,PP7435_CHR1-0919,0.474554,0.999977,65
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_5958,0.847801,0.999974,72
ogataea_polymorpha,OGAPODRAFT_16032,0.418401,0.999934,75
yarrowia_lipolytica,YALI0_E06479g,0.671148,0.999976,64
sugiyamaella_lignohabitans,AWJ20_3020,0.746623,0.999989,59
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_81699,0.188806,0.999987,62
geotrichum_candidum,BN980_GECA27s00934g,0.639906,0.999999,66
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_83300,0.491180,0.999987,69
