species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0141,0.058470,0.998875,91
saccharomyces_sp_boulardii_,KO01_00384,0.070061,0.997864,86
saccharomyces_eubayanus,DI49_0145,0.018086,0.948773,89
kazachstania_africana_cbs_2517,KAFR_0H01130,0.260216,0.998875,91
naumovozyma_castellii_cbs_4309,NCAS_0A10920,0.141847,0.997524,88
naumovozyma_dairenensis_cbs_421,NDAI_0A05380,0.179259,0.998322,96
_candida_glabrata,CAGL0F04301g,0.202722,0.999165,89
kazachstania_naganishii_cbs_8797,KNAG_0H00890,0.007845,0.766865,71
zygosaccharomyces_rouxii,ZYRO0G13178g,0.239353,0.999456,90
zygosaccharomyces_bailii_isa1307,ZBAI_02864,0.088199,0.999736,72
torulaspora_delbrueckii,TDEL_0F01520,0.058596,0.999373,85
zygosaccharomyces_bailii_isa1307,ZBAI_09123,0.050040,0.996254,76
vanderwaltozyma_polyspora_dsm_70294,Kpol_292p1,0.125816,0.997476,28
tetrapisispora_blattae_cbs_6284,TBLA_0B02650,0.284814,0.997864,86
tetrapisispora_phaffii_cbs_4417,TPHA_0M01390,0.089262,0.997864,86
lachancea_lanzarotensis,LALA0_S09e03422g,0.031220,0.991100,88
lachancea_thermotolerans_cbs_6340,KLTH0E14586g,0.000402,0.279829,70
ashbya_gossypii,AGOS_ADL298C,0.007439,0.813262,98
kluyveromyces_marxianus_dmku3_1042,KLMA_70347,0.042366,0.996242,79
kluyveromyces_lactis,KLLA0_B12331g,0.114075,0.997771,87
eremothecium_sinecaudum,AW171_hschr2243,0.058470,0.998875,91
eremothecium_cymbalariae_dbvpg_7215,Ecym_7447,0.103949,0.998875,91
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADL298C,0.001934,0.526371,96
hanseniaspora_osmophila,AWRI3579_g2141,0.058596,0.999373,85
brettanomyces_bruxellensis_awri1499,AWRI1499_3539,0.168472,0.996349,74
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_13773,0.040211,0.999901,106
pichia_kudriavzevii,JL09_g5597,0.194203,0.999683,36
pichia_kudriavzevii,JL09_g3179,0.118791,0.999782,100
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_9807,0.167078,0.999985,101
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_52553,0.257383,0.999456,90
sugiyamaella_lignohabitans,AWJ20_949,0.098440,0.998840,82
geotrichum_candidum,BN980_GECA26s00901g,0.050646,0.999373,85
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_154193,0.119654,0.999870,108
scheffersomyces_stipitis_cbs_6054,PICST_78610,0.018764,0.935743,77
wickerhamomyces_ciferrii,BN7_5733,0.208807,0.998875,91
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0M06722g,0.093850,0.999912,98
clavispora_lusitaniae_atcc_42720,CLUG_02577,0.071635,0.997743,77
debaryomyces_fabryi,AC631_00569,0.121055,0.998576,97
komagataella_pastoris,PAS_chr3_0913,0.115497,0.998192,61
_candida_tenuis_atcc_10573,CANTEDRAFT_95858,0.040455,0.999971,95
ogataea_parapolymorpha_dl_1,HPODL_04709,0.053334,0.997864,86
candida_maltosa_xu316,G210_4249,0.310719,0.999736,72
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_163013,0.022641,0.971217,89
yarrowia_lipolytica,YALI0_D21912g,0.005908,0.788368,110
candida_parapsilosis_cdc317,CPAR2_208610,0.185091,0.998759,64
lodderomyces_elongisporus_nrrl_yb_4239,LELG_00840,0.171732,0.998192,61
candida_dubliniensis_cd36,CD36_06870,0.180631,0.998379,63
candida_albicans_wo_1,CAWG_00683,0.095250,0.997038,53
