species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0269,0.003335,0.458995,24
saccharomyces_sp_boulardii_,KO01_00252,0.003335,0.458995,24
saccharomyces_arboricola_h_6,SU7_0200,-0.000000,0.322361,23
saccharomyces_eubayanus,DI49_1141,-0.000000,0.322361,23
tetrapisispora_phaffii_cbs_4417,TPHA_0A03560,0.135190,0.997013,25
vanderwaltozyma_polyspora_dsm_70294,Kpol_1065p18,0.089133,0.974389,21
torulaspora_delbrueckii,TDEL_0C05030,-0.000000,0.322361,23
naumovozyma_dairenensis_cbs_421,NDAI_0A07910,0.194115,0.999521,21
naumovozyma_castellii_cbs_4309,NCAS_0I01090,0.207677,0.996758,22
tetrapisispora_blattae_cbs_6284,TBLA_0H01550,0.195920,0.996505,16
_candida_glabrata,CAGL0K12342g,0.125816,0.997476,28
kazachstania_naganishii_cbs_8797,KNAG_0B01470,0.053489,0.904494,18
kazachstania_africana_cbs_2517,KAFR_0D02690,0.156148,0.999876,27
zygosaccharomyces_bailii_isa1307,ZBAI_05552,0.052841,0.922603,21
zygosaccharomyces_rouxii,ZYRO0C16368g,0.123897,0.989094,20
zygosaccharomyces_bailii_isa1307,ZBAI_00397,-0.000000,0.322361,23
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADL338C,0.019150,0.737483,20
lachancea_thermotolerans_cbs_6340,KLTH0F10604g,0.023545,0.762634,18
ashbya_gossypii,AGOS_ADL338C,0.031902,0.833276,19
lachancea_lanzarotensis,LALA0_S03e04918g,0.023545,0.762634,18
eremothecium_cymbalariae_dbvpg_7215,Ecym_3466,0.109078,0.981362,19
eremothecium_sinecaudum,AW171_hschr2282,0.003955,0.476907,22
kluyveromyces_lactis,KLLA0_B09405g,0.096444,0.969915,18
kluyveromyces_marxianus_dmku3_1042,KLMA_80292,-0.000000,0.322361,23
hanseniaspora_opuntiae,AWRI3578_g3391,0.019150,0.737483,20
hanseniaspora_osmophila,AWRI3579_g2179,0.005853,0.519638,18
