species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0029,0.298627,0.908289,6
saccharomyces_sp_boulardii_,KO01_00045,0.298627,0.908289,6
saccharomyces_eubayanus,DI49_0029,0.067578,0.380914,6
kazachstania_naganishii_cbs_8797,KNAG_0D04940,-0.000000,0.022030,12
vanderwaltozyma_polyspora_dsm_70294,Kpol_1071p8,0.346574,0.750000,2
kazachstania_africana_cbs_2517,KAFR_0K00570,0.231049,0.937583,3
_candida_glabrata,CAGL0M11836g,0.183102,0.820384,6
naumovozyma_dairenensis_cbs_421,NDAI_0H01530,0.485885,0.994888,7
naumovozyma_castellii_cbs_4309,NCAS_0F01040,0.386864,0.953862,7
zygosaccharomyces_bailii_isa1307,ZBAI_04918,0.219722,0.820391,5
zygosaccharomyces_rouxii,ZYRO0D04356g,0.109452,0.716309,11
torulaspora_delbrueckii,TDEL_0H03920,0.183102,0.820384,6
zygosaccharomyces_bailii_isa1307,ZBAI_06819,0.183102,0.820384,6
tetrapisispora_blattae_cbs_6284,TBLA_0E01890,0.298627,0.908289,6
tetrapisispora_phaffii_cbs_4417,TPHA_0N00460,-0.000000,0.375000,3
lachancea_thermotolerans_cbs_6340,KLTH0D01870g,0.138629,0.585989,5
lachancea_lanzarotensis,LALA0_S14e00386g,0.274653,0.905304,8
kluyveromyces_lactis,KLLA0_F02453g,0.414151,0.981545,6
kluyveromyces_marxianus_dmku3_1042,KLMA_50105,0.138629,0.585989,5
eremothecium_sinecaudum,AW171_hschr53156,0.219722,0.820391,5
ashbya_gossypii,AGOS_ADR362C,0.045052,0.346177,9
eremothecium_cymbalariae_dbvpg_7215,Ecym_5058,0.067578,0.380914,6
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADR362C,0.101366,0.448867,8
hanseniaspora_osmophila,AWRI3579_g2220,0.183102,0.820384,6
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_63589,0.173287,0.656445,4
hanseniaspora_opuntiae,AWRI3578_g3290,0.447940,0.984642,4
ogataea_parapolymorpha_dl_1,HPODL_05368,0.069315,0.568893,10
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_72183,0.332426,0.992731,14
pichia_kudriavzevii,JL09_g5126,0.057924,0.461477,7
pichia_kudriavzevii,JL09_g981,0.057924,0.461477,7
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_191358,0.414151,0.981545,6
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_31736,0.346574,0.750000,2
komagataella_pastoris,PAS_chr3_0927,0.199084,0.844978,9
komagataella_phaffii_cbs_7435,PP7435_CHR3-1611,0.199084,0.844978,9
wickerhamomyces_ciferrii,BN7_6734,0.566866,0.999130,6
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_24530,0.594123,0.999951,9
candida_albicans_wo_1,CAWG_02604,0.496981,0.996226,5
candida_parapsilosis_cdc317,CPAR2_103500,0.137327,0.602709,8
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_26532,0.274653,0.905304,8
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_163042,0.122068,0.634664,9
scheffersomyces_stipitis_cbs_6054,PICST_83666,0.050683,0.346274,8
candida_dubliniensis_cd36,CD36_82830,0.183102,0.820384,6
kuraishia_capsulata_cbs_1993,KUCA_T00003179001,0.069315,0.568893,10
meyerozyma_guilliermondii_atcc_6260,PGUG_04645,-0.000000,0.153809,7
lodderomyces_elongisporus_nrrl_yb_4239,LELG_02005,0.219722,0.820391,5
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_152868,0.272339,0.947755,11
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0L01133g,0.300894,0.962316,9
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_140191,0.183102,0.820384,6
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_39205,0.077016,0.519237,9
candida_tropicalis_mya_3404,CTRG_02562,0.183102,0.820384,6
debaryomyces_hansenii_cbs767,DEHA2G01188g,0.199084,0.844978,9
candida_orthopsilosis_co_90_125,CORT_0B04710,0.230259,0.919992,10
_candida_auris,QG37_07446,0.063013,0.418703,11
debaryomyces_fabryi,AC631_04292,0.230259,0.919992,10
_candida_tenuis_atcc_10573,CANTEDRAFT_96881,0.255966,0.923086,7
clavispora_lusitaniae_atcc_42720,CLUG_02383,0.069315,0.568893,10
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0K01132g,0.300894,0.962316,9
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_14877,0.230259,0.919992,10
sugiyamaella_lignohabitans,AWJ20_3522,0.050683,0.346274,8
lipomyces_starkeyi_nrrl_y_11557,LIPSTDRAFT_63281,0.107296,0.722981,15
yarrowia_lipolytica,YALI0_B04752g,0.299573,0.963282,10
geotrichum_candidum,BN980_GECA12s03387g,0.024704,0.277648,21
tortispora_caseinolytica_nrrl_y_17796,CANCADRAFT_134402,0.145932,0.824773,13
cladophialophora_bantiana_cbs_173_52,Z519_01719,0.126998,0.947055,28
pseudogymnoascus_sp_23342_1_i1,VE03_01779,0.050905,0.468776,18
sporothrix_schenckii_atcc_58251,HMPREF1624_06956,0.294184,0.999148,22
blastomyces_dermatitidis_er_3,BDCG_06932,0.216273,0.976098,20
exophiala_dermatitidis_nih_ut8656,HMPREF1120_00974,0.061086,0.562735,15
cyphellophora_europaea_cbs_101466,HMPREF1541_03820,0.093602,0.778644,22
colletotrichum_higginsianum,CH063_03528,0.107161,0.854356,23
acidomyces_richmondensis_bfw,M433DRAFT_66595,0.189040,0.828733,11
emmonsia_parva_uamh_139,EMPG_17306,0.089986,0.743263,20
exophiala_oligosperma,PV06_09052,0.036488,0.416942,14
fonsecaea_multimorphosa_cbs_102226,Z520_02868,0.090192,0.793592,24
aspergillus_nidulans,CADANIAG00009149,-0.000000,0.058732,15
