species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00054,0.038790,0.926843,127
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0020,0.045217,0.953829,122
saccharomyces_arboricola_h_6,SU7_0012,0.057099,0.984580,121
saccharomyces_eubayanus,DI49_0020,0.084048,0.998854,118
torulaspora_delbrueckii,TDEL_0H04190,0.025092,0.643110,106
tetrapisispora_phaffii_cbs_4417,TPHA_0H02920,0.106516,0.999635,104
zygosaccharomyces_rouxii,ZYRO0D04950g,0.107611,0.999986,97
tetrapisispora_blattae_cbs_6284,TBLA_0A04470,0.234322,1.000000,107
vanderwaltozyma_polyspora_dsm_70294,Kpol_367p2,0.178711,0.999999,112
zygosaccharomyces_bailii_isa1307,ZBAI_06792,0.043018,0.878645,97
kazachstania_naganishii_cbs_8797,KNAG_0D05020,0.130126,0.999950,103
naumovozyma_castellii_cbs_4309,NCAS_0A07560,0.067899,0.996463,127
zygosaccharomyces_bailii_isa1307,ZBAI_04947,0.027134,0.657081,99
naumovozyma_dairenensis_cbs_421,NDAI_0H01120,0.241008,1.000000,162
_candida_glabrata,CAGL0M11968g,0.031316,0.836697,122
kazachstania_africana_cbs_2517,KAFR_0K00480,0.144937,0.999991,104
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADR388C,0.056505,0.955353,96
lachancea_thermotolerans_cbs_6340,KLTH0D01166g,0.055971,0.958521,98
ashbya_gossypii,AGOS_ADR388C,0.065230,0.978546,95
lachancea_lanzarotensis,LALA0_S14e01068g,0.021350,0.447233,89
kluyveromyces_lactis,KLLA0_C12969g,0.022941,0.547200,98
kluyveromyces_marxianus_dmku3_1042,KLMA_80244,0.044154,0.879718,95
eremothecium_cymbalariae_dbvpg_7215,Ecym_5031,0.066428,0.986768,100
eremothecium_sinecaudum,AW171_hschr42442,0.086491,0.998188,109
hanseniaspora_uvarum_dsm_2768,D499_0O00120,0.180617,0.999991,96
hanseniaspora_osmophila,AWRI3579_g217,0.156945,0.414163,7
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_53979,NaN,NaN,NaN
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_53995,0.316135,0.999997,79
hanseniaspora_opuntiae,AWRI3578_g1098,0.209490,0.999978,99
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_84905,0.390697,0.999998,95
cyberlindnera_jadinii,BN1211_3776,0.016679,0.320930,88
wickerhamomyces_ciferrii,BN7_1767,0.616126,1.000000,111
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_160720,0.289308,0.999979,82
scheffersomyces_stipitis_cbs_6054,PICST_91075,0.093012,0.999096,110
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0N16799g,0.037982,0.884083,114
debaryomyces_fabryi,AC631_02470,0.140308,0.999990,112
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_138194,0.139934,0.999985,104
brettanomyces_bruxellensis_awri1499,AWRI1499_3911,0.128556,0.772588,24
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_115945,0.016118,0.298238,88
candida_parapsilosis_cdc317,CPAR2_303780,0.135268,0.999946,100
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0M16402g,0.057871,0.977802,111
meyerozyma_guilliermondii_atcc_6260,PGUG_03379,0.011710,0.099088,66
kuraishia_capsulata_cbs_1993,KUCA_T00002832001,0.057102,0.943289,90
_candida_tenuis_atcc_10573,CANTEDRAFT_98656,0.084226,0.996257,101
_candida_auris,QG37_08068,0.035630,0.722486,85
ogataea_polymorpha,OGAPODRAFT_16793,0.398981,0.999963,91
lodderomyces_elongisporus_nrrl_yb_4239,LELG_03712,0.114664,0.999993,132
clavispora_lusitaniae_atcc_42720,CLUG_00866,0.043772,0.914706,108
debaryomyces_hansenii_cbs767,DEHA2E11836g,0.118289,0.999951,113
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_178028,0.179894,1.000000,126
candida_dubliniensis_cd36,CD36_51820,0.137434,0.999970,102
candida_maltosa_xu316,G210_3378,0.205615,0.999999,103
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_19239,0.089602,0.997633,101
komagataella_phaffii_cbs_7435,PP7435_CHR1-1334,0.047841,0.957279,117
ogataea_parapolymorpha_dl_1,HPODL_00372,0.395788,0.999998,95
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_32583,0.249276,0.999986,86
candida_albicans_wo_1,CAWG_04582,0.204643,1.000000,105
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_21994,0.042127,0.875881,98
candida_orthopsilosis_co_90_125,CORT_0E05940,0.330029,1.000000,102
pichia_kudriavzevii,JL09_g3998,0.050459,0.996863,175
candida_tropicalis_mya_3404,CTRG_05313,0.153855,0.999997,109
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_115098,0.218644,1.000000,127
komagataella_pastoris,PAS_chr1-4_0533,0.047841,0.957279,117
sugiyamaella_lignohabitans,AWJ20_3245,0.073302,0.995161,112
yarrowia_lipolytica,YALI0_C14828g,0.118367,0.999976,78
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_84393,0.066873,0.999751,174
geotrichum_candidum,BN980_GECA13s01352g,0.040845,0.889816,107
geotrichum_candidum,BN980_GECA24s00758g,0.172105,0.999963,87
lipomyces_starkeyi_nrrl_y_11557,LIPSTDRAFT_108927,0.060327,0.986214,116
tortispora_caseinolytica_nrrl_y_17796,CANCADRAFT_14730,0.134506,0.997321,59
tuber_melanosporum,GSTUM_00007328001,0.021266,0.443456,88
drechslerella_stenobrocha_248,DRE_06013,0.067537,0.972853,88
dactylellina_haptotyla_cbs_200_50,H072_4086,0.089966,0.970262,65
arthrobotrys_oligospora_atcc_24927,AOL_s00078g46,0.063341,0.899261,69
pyronema_omphalodes_cbs_100304,PCON_08710,0.092678,0.994874,80
schizosaccharomyces_octosporus,SOCG_00434,0.095208,0.999979,92
pneumocystis_carinii_b80,T552_03331,0.255531,0.999999,112
saitoella_complicata_nrrl_y_17804,G7K_5131-t1,0.063375,0.996013,134
pneumocystis_jirovecii_ru7,T551_02407,0.311253,1.000000,110
schizosaccharomyces_japonicus,SJAG_00514,0.114536,0.999913,112
schizosaccharomyces_pombe,SPAC16E8.09,0.086019,0.997578,105
pneumocystis_murina_b123,PNEG_03360,0.289975,1.000000,104
schizosaccharomyces_cryophilus,SPOG_02069,0.083360,0.996966,92
ustilago_maydis,UMAG_02422,0.121196,0.999991,126
laccaria_bicolor_s238n_h82,LACBIDRAFT_293181,0.007743,0.128353,110
moesziomyces_antarcticus,PAN0_007d3289,0.504638,1.000000,128
kwoniella_bestiolae_cbs_10118,I302_07483,0.102626,0.999836,120
kwoniella_pini_cbs_10737,I206_04749,0.054014,0.980578,122
phlebiopsis_gigantea_11061_1_cr5_6,PHLGIDRAFT_13771,0.172442,1.000000,102
gelatoporia_subvermispora_b,CERSUDRAFT_114133,0.027550,0.747645,116
botryobasidium_botryosum_fd_172_ss1,BOTBODRAFT_50042,0.077294,0.994622,105
melampsora_laricipopulina,MELLADRAFT_88045,0.280211,1.000000,119
peniophora_sp_cont,PENSPDRAFT_670249,0.182828,0.999991,96
rhodotorula_graminis_wp1,RHOBADRAFT_39770,0.432258,1.000000,64
