species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00297,0.193476,0.988643,11
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5581,0.093602,0.934887,11
saccharomyces_kudriavzevii_ifo_1802,SKUD_197603,0.074194,0.890977,10
torulaspora_delbrueckii,TDEL_0D03460,-0.000000,0.225586,12
zygosaccharomyces_bailii_isa1307,ZBAI_06638,0.022129,0.733274,13
zygosaccharomyces_rouxii,ZYRO0E06996g,0.103373,0.965210,15
zygosaccharomyces_bailii_isa1307,ZBAI_04599,0.067344,0.907934,13
lachancea_lanzarotensis,LALA0_S06e04478g,-0.000000,0.392761,15
lachancea_thermotolerans_cbs_6340,KLTH0C05258g,0.012846,0.612518,12
naumovozyma_dairenensis_cbs_421,NDAI_0A07450,0.088010,0.942839,14
naumovozyma_castellii_cbs_4309,NCAS_0A08280,0.047947,0.781382,6
tetrapisispora_blattae_cbs_6284,TBLA_0I01960,0.176614,0.992987,15
tetrapisispora_phaffii_cbs_4417,TPHA_0A03990,0.009538,0.576245,14
vanderwaltozyma_polyspora_dsm_70294,Kpol_1052p19,0.193476,0.988643,11
kazachstania_africana_cbs_2517,KAFR_0C00460,0.074194,0.890977,10
kazachstania_naganishii_cbs_8797,KNAG_0J00850,0.074194,0.890977,10
_candida_glabrata,CAGL0H10274g,-0.000000,0.392761,15
ashbya_gossypii,AGOS_AGR034W,0.259288,0.998436,14
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAGR034W,0.119590,0.961793,12
eremothecium_cymbalariae_dbvpg_7215,Ecym_2658,0.030588,0.773751,11
eremothecium_sinecaudum,AW171_hschr74407,0.012846,0.612518,12
kluyveromyces_lactis,KLLA0_F18458g,-0.000000,0.418945,13
kluyveromyces_marxianus_dmku3_1042,KLMA_40119,0.012846,0.612518,12
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_41685,0.030278,0.849422,24
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_151340,0.166899,0.996176,19
candida_parapsilosis_cdc317,CPAR2_807760,0.013126,0.667826,17
debaryomyces_fabryi,AC631_03377,0.274370,0.999402,15
debaryomyces_hansenii_cbs767,DEHA2F06886g,0.331157,0.999877,19
ogataea_parapolymorpha_dl_1,HPODL_04680,0.088010,0.942839,14
