species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0237,0.056900,0.811440,40
saccharomyces_sp_boulardii_,KO01_00287,0.056900,0.811440,40
saccharomyces_eubayanus,DI49_1105,0.133559,0.980955,35
zygosaccharomyces_bailii_isa1307,ZBAI_02838,0.188606,0.999984,44
zygosaccharomyces_bailii_isa1307,ZBAI_09096,0.119583,0.980489,39
zygosaccharomyces_rouxii,ZYRO0G12474g,0.033884,0.555773,35
torulaspora_delbrueckii,TDEL_0D03340,0.188613,0.999991,51
naumovozyma_dairenensis_cbs_421,NDAI_0A07510,0.125174,0.951980,29
naumovozyma_castellii_cbs_4309,NCAS_0I01510,0.020266,0.314443,30
kazachstania_naganishii_cbs_8797,KNAG_0J02230,0.039507,0.584922,33
kazachstania_africana_cbs_2517,KAFR_0C00390,0.169894,0.959168,22
tetrapisispora_phaffii_cbs_4417,TPHA_0M01230,0.398743,0.999963,28
tetrapisispora_blattae_cbs_6284,TBLA_0G03190,0.411864,0.999997,40
lachancea_lanzarotensis,LALA0_S06e04654g,0.030897,0.536342,39
ashbya_gossypii,AGOS_AGL212W,0.010946,0.260277,46
lachancea_thermotolerans_cbs_6340,KLTH0C05038g,0.093566,0.975368,47
eremothecium_sinecaudum,AW171_hschr74425,0.257521,0.999927,32
eremothecium_cymbalariae_dbvpg_7215,Ecym_2678,0.089934,0.916048,34
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAGL212W,0.053140,0.783610,39
_candida_glabrata,CAGL0M01958g,0.248531,0.999927,32
kluyveromyces_lactis,KLLA0_F11814g,0.092198,0.923700,34
kluyveromyces_marxianus_dmku3_1042,KLMA_20179,0.139994,0.974600,30
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_52248,0.498817,0.999850,30
hanseniaspora_uvarum_dsm_2768,D499_0D00460,0.112032,0.866574,22
