species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0091,0.686556,0.999993,65
saccharomyces_sp_boulardii_,KO01_00440,0.686556,0.999993,65
saccharomyces_arboricola_h_6,SU7_0057,0.539493,1.000000,64
saccharomyces_eubayanus,DI49_0090,0.569113,0.999976,67
tetrapisispora_phaffii_cbs_4417,TPHA_0K00590,0.927698,0.999993,59
kazachstania_africana_cbs_2517,KAFR_0G01130,0.422094,0.999959,62
kazachstania_naganishii_cbs_8797,KNAG_0C04360,0.429134,0.999992,61
naumovozyma_castellii_cbs_4309,NCAS_0E02390,0.626072,0.999992,61
naumovozyma_dairenensis_cbs_421,NDAI_0E03950,0.510448,1.000000,64
vanderwaltozyma_polyspora_dsm_70294,Kpol_1018p115,0.881709,0.999992,61
vanderwaltozyma_polyspora_dsm_70294,Kpol_1045p9,0.882558,0.999959,62
_candida_glabrata,CAGL0M09581g,0.658883,0.999992,61
torulaspora_delbrueckii,TDEL_0C02950,1.025738,0.999993,59
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAGL272C,0.694937,0.999982,57
lachancea_lanzarotensis,LALA0_S01e05754g,1.058091,0.999984,53
ashbya_gossypii,AGOS_AGL272C,0.733781,0.999982,57
eremothecium_cymbalariae_dbvpg_7215,Ecym_7121,1.069024,0.999993,59
eremothecium_sinecaudum,AW171_hschr42370,1.114640,0.999982,57
lachancea_thermotolerans_cbs_6340,KLTH0C05698g,0.842858,0.999981,56
kluyveromyces_lactis,KLLA0_E06667g,1.335998,0.999979,58
kluyveromyces_marxianus_dmku3_1042,KLMA_70140,1.380872,0.999979,58
hanseniaspora_opuntiae,AWRI3578_g1325,0.957919,0.999981,56
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_50973,1.067001,0.999993,59
hanseniaspora_uvarum_dsm_2768,D499_0F01020,1.259674,0.999979,58
hanseniaspora_osmophila,AWRI3579_g3021,1.123904,0.999979,60
tetrapisispora_blattae_cbs_6284,TBLA_0I00990,0.947150,0.999994,66
zygosaccharomyces_bailii_isa1307,ZBAI_08335,1.109661,0.999981,56
zygosaccharomyces_bailii_isa1307,ZBAI_03329,0.985694,0.999981,56
zygosaccharomyces_rouxii,ZYRO0F13068g,1.022298,0.999993,59
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_28380,1.258629,0.999992,61
kuraishia_capsulata_cbs_1993,KUCA_T00001079001,0.998149,0.999975,50
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_49613,0.946825,0.999979,58
cyberlindnera_jadinii,BN1211_6171,1.239119,0.999979,58
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_17928,0.858651,0.999982,57
ogataea_parapolymorpha_dl_1,HPODL_02577,0.809450,0.999995,55
brettanomyces_bruxellensis_awri1499,AWRI1499_3314,1.181268,0.999987,52
ogataea_polymorpha,OGAPODRAFT_15376,1.009590,0.999954,46
komagataella_phaffii_cbs_7435,PP7435_CHR3-0630,0.705952,0.999993,59
komagataella_pastoris,PAS_chr3_0576,0.705952,0.999993,59
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_8173,1.292747,0.999979,60
pichia_kudriavzevii,JL09_g2373,0.903605,0.999982,57
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_77523,1.060654,0.999992,61
wickerhamomyces_ciferrii,BN7_4133,1.042794,0.999993,59
_candida_auris,QG37_05721,1.467521,0.999974,37
_candida_tenuis_atcc_10573,CANTEDRAFT_124062,1.248758,0.999959,62
debaryomyces_fabryi,AC631_04945,1.034042,0.999994,51
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_166052,0.971987,0.999993,59
candida_orthopsilosis_co_90_125,CORT_0B06550,1.073733,0.999982,57
candida_maltosa_xu316,G210_2773,0.904292,0.999979,60
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_36046,1.546670,0.999993,54
candida_dubliniensis_cd36,CD36_04360,0.948547,0.999979,60
lodderomyces_elongisporus_nrrl_yb_4239,LELG_01813,1.519243,0.999971,47
meyerozyma_guilliermondii_atcc_6260,PGUG_01133,1.320110,0.999985,49
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_180314,1.128742,0.999982,57
scheffersomyces_stipitis_cbs_6054,PICST_86570,1.055675,0.999959,62
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0K01836g,1.365233,0.999995,55
clavispora_lusitaniae_atcc_42720,CLUG_01226,1.524481,0.999991,48
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_145832,0.879520,0.999992,61
debaryomyces_hansenii_cbs767,DEHA2D13398g,1.003651,0.999993,59
candida_tropicalis_mya_3404,CTRG_04698,1.104609,0.999975,50
candida_albicans_wo_1,CAWG_00934,0.975174,0.999979,60
candida_parapsilosis_cdc317,CPAR2_105340,1.232275,0.999982,57
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0L01837g,1.365233,0.999995,55
sugiyamaella_lignohabitans,AWJ20_5107,0.617924,0.999975,50
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_25413,0.764135,0.999987,52
geotrichum_candidum,BN980_GECA01s09107g,0.596105,0.999995,55
geotrichum_candidum,BN980_GECA04s00593g,0.559015,0.999995,55
yarrowia_lipolytica,YALI0_F03179g,0.593155,0.999984,53
lipomyces_starkeyi_nrrl_y_11557,LIPSTDRAFT_448,0.231049,0.594272,6
tortispora_caseinolytica_nrrl_y_17796,CANCADRAFT_32002,0.499059,0.999995,55
neurospora_tetrasperma_fgsc_2509,NEUTE2DRAFT_80126,0.847146,0.999994,51
pseudogymnoascus_sp_wsf_3629,VE00_06109,0.489947,0.999987,52
dactylellina_haptotyla_cbs_200_50,H072_5189,0.348781,0.999984,68
bipolaris_oryzae_atcc_44560,COCMIDRAFT_89489,0.554422,0.999995,55
verticillium_alfalfae_vams_102,VDBG_05020,0.691920,0.999987,52
colletotrichum_higginsianum,CH063_09220,0.539486,0.999993,54
diaporthe_helianthi,DHEL01_13843,0.612541,0.999993,23
pseudogymnoascus_sp_vkm_f_4516_fw_969_,V497_03571,0.567529,0.999994,51
penicillium_rubens_wisconsin_54_1255,PCH_Pc12g03370,0.495114,0.999975,50
pseudocercospora_musae,AC579_5957,0.503277,0.999987,52
aspergillus_rambellii,ARAM_000482,0.410767,0.999985,49
cladophialophora_carrionii_cbs_160_54,G647_02704,0.306922,0.999984,53
pseudogymnoascus_sp_05ny08,VF21_07340,0.539659,0.999994,51
metarhizium_anisopliae_arsef_23,MAA_03979,0.315358,0.999981,56
magnaporthe_poae,MAPG_03402,0.541909,0.999995,55
emmonsia_parva_uamh_139,EMPG_13625,0.406510,0.999993,54
ophiocordyceps_sinensis_co18,OCS_00009,0.610289,0.999983,32
aspergillus_calidoustus,ASPCAL11533,0.529598,0.999994,51
microsporum_gypseum_cbs_118893,MGYG_05144,0.560705,0.999981,56
trichoderma_virens,TRIVIDRAFT_88676,0.540182,0.999995,55
acremonium_chrysogenum_atcc_11550,ACRE_069630,0.502410,0.999982,57
aureobasidium_namibiae_cbs_147_97,M436DRAFT_70570,0.685803,0.999984,53
leptosphaeria_maculans,LEMA_P027950.1,0.451554,0.999984,53
sporothrix_brasiliensis_5110,SPBR_05655,0.583610,0.999993,59
aureobasidium_subglaciale_exf_2481,AUEXF2481DRAFT_40587,0.672619,0.999993,54
neurospora_crassa,NCU02514,0.818095,0.999994,51
aspergillus_terreus,CADATEAG00007248,0.581739,0.999985,49
exophiala_spinifera,PV08_00912,0.304402,0.999984,53
penicillium_italicum,PITC_059080,0.549900,0.999975,50
isaria_fumosorosea_arsef_2679,ISF_00087,0.589996,0.999975,50
paraphaeosphaeria_sporulosa,CC84DRAFT_1195002,0.551762,0.999981,56
pseudogymnoascus_sp_vkm_f_4518_fw_2643_,V500_09593,0.519470,0.999994,51
sporothrix_insectorum_rcef_264,SPI_01702,0.551577,0.999993,54
