species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0269,0.212603,0.999979,58
saccharomyces_sp_boulardii_,KO01_00252,0.198245,0.999959,62
saccharomyces_arboricola_h_6,SU7_0200,0.160872,0.999981,56
saccharomyces_eubayanus,DI49_1141,0.166496,0.999981,56
tetrapisispora_phaffii_cbs_4417,TPHA_0A03560,0.512135,0.999979,60
vanderwaltozyma_polyspora_dsm_70294,Kpol_1065p18,0.620339,0.999979,60
torulaspora_delbrueckii,TDEL_0C05030,0.092698,0.944715,55
naumovozyma_dairenensis_cbs_421,NDAI_0A07910,0.525325,0.999979,60
naumovozyma_castellii_cbs_4309,NCAS_0I01090,0.212760,0.999976,67
tetrapisispora_blattae_cbs_6284,TBLA_0H01550,0.444195,0.999979,60
_candida_glabrata,CAGL0K12342g,0.077319,0.871131,52
kazachstania_naganishii_cbs_8797,KNAG_0B01470,0.171673,0.999981,56
kazachstania_africana_cbs_2517,KAFR_0D02690,0.157306,0.994293,47
zygosaccharomyces_bailii_isa1307,ZBAI_05552,0.085251,0.934315,57
zygosaccharomyces_rouxii,ZYRO0C16368g,0.104124,0.967500,55
zygosaccharomyces_bailii_isa1307,ZBAI_00397,0.037559,0.538109,60
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADL338C,0.189361,0.999993,59
lachancea_thermotolerans_cbs_6340,KLTH0F10604g,0.036011,0.512321,57
ashbya_gossypii,AGOS_ADL338C,0.251471,0.999979,60
lachancea_lanzarotensis,LALA0_S03e04918g,0.130979,0.994121,56
eremothecium_cymbalariae_dbvpg_7215,Ecym_3466,0.236883,0.999993,59
eremothecium_sinecaudum,AW171_hschr2282,0.085648,0.913117,53
kluyveromyces_lactis,KLLA0_B09405g,0.300518,0.999979,58
kluyveromyces_marxianus_dmku3_1042,KLMA_80292,0.241892,0.999984,53
hanseniaspora_opuntiae,AWRI3578_g3391,0.316102,0.999987,52
hanseniaspora_osmophila,AWRI3579_g2179,0.140614,0.999994,66
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_50076,0.353132,0.999966,38
hanseniaspora_uvarum_dsm_2768,D499_0C01530,0.339255,0.999987,52
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_74934,0.335286,0.999993,54
candida_dubliniensis_cd36,CD36_45550,0.452951,0.999993,54
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_38530,0.135064,0.999994,66
candida_albicans_wo_1,CAWG_03225,0.478896,0.999975,50
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_75927,0.160363,0.999971,63
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_58808,0.396559,0.999993,54
komagataella_phaffii_cbs_7435,PP7435_CHR2-0514,0.135840,0.999984,68
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0K04498g,0.288460,0.999979,58
ogataea_polymorpha,OGAPODRAFT_75794,0.147304,0.994370,50
_candida_auris,QG37_02273,0.142441,0.999984,68
candida_tropicalis_mya_3404,CTRG_03901,0.693379,0.999975,50
kuraishia_capsulata_cbs_1993,KUCA_T00004273001,0.085059,0.937180,58
brettanomyces_bruxellensis_awri1499,AWRI1499_0379,0.253594,0.994635,28
