species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0154,0.116684,0.926896,27
saccharomyces_sp_boulardii_,KO01_00369,0.134113,0.943569,26
saccharomyces_arboricola_h_6,SU7_0110,0.182626,0.977959,24
saccharomyces_eubayanus,DI49_4697,0.239699,0.996433,25
zygosaccharomyces_bailii_isa1307,ZBAI_07055,0.120800,0.955389,32
zygosaccharomyces_bailii_isa1307,ZBAI_03204,0.075435,0.844043,33
torulaspora_delbrueckii,TDEL_0B04460,0.072055,0.812092,29
zygosaccharomyces_rouxii,ZYRO0C13222g,0.122758,0.966386,33
_candida_glabrata,CAGL0J04356g,0.060452,0.715887,29
tetrapisispora_phaffii_cbs_4417,TPHA_0H00210,0.081975,0.840515,29
vanderwaltozyma_polyspora_dsm_70294,Kpol_1007p2,0.155562,0.993528,36
tetrapisispora_blattae_cbs_6284,TBLA_0A08780,0.145562,0.978000,30
kazachstania_africana_cbs_2517,KAFR_0C02810,0.042965,0.595337,31
kazachstania_naganishii_cbs_8797,KNAG_0G01460,0.023412,0.335546,31
naumovozyma_dairenensis_cbs_421,NDAI_0B02930,0.024778,0.371593,32
naumovozyma_castellii_cbs_4309,NCAS_0B05590,0.085849,0.899532,34
lachancea_lanzarotensis,LALA0_S07e02190g,0.008666,0.141750,29
lachancea_thermotolerans_cbs_6340,KLTH0H08250g,0.277870,0.999823,26
ashbya_gossypii,AGOS_AFR016W,0.039507,0.584922,33
kluyveromyces_marxianus_dmku3_1042,KLMA_20038,0.058073,0.703515,29
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAFR016W,0.004451,0.072782,30
eremothecium_cymbalariae_dbvpg_7215,Ecym_6193,0.048774,0.626067,28
eremothecium_sinecaudum,AW171_hschr63856,0.268989,0.999984,33
kluyveromyces_lactis,KLLA0_E10473g,0.006762,0.120276,33
hanseniaspora_osmophila,AWRI3579_g484,0.248597,0.999850,30
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_57269,0.040378,0.500814,26
