species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00031,0.000294,0.260672,82
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5389,0.068961,0.997847,73
saccharomyces_eubayanus,DI49_0042,0.061876,0.997743,77
saccharomyces_arboricola_h_6,SU7_0027,0.010023,0.831781,77
tetrapisispora_blattae_cbs_6284,TBLA_0A04680,0.201024,0.997847,73
tetrapisispora_phaffii_cbs_4417,TPHA_0H02660,0.084886,0.998192,61
naumovozyma_dairenensis_cbs_421,NDAI_0H02500,0.079869,0.997847,73
naumovozyma_castellii_cbs_4309,NCAS_0F01620,0.052095,0.994671,62
torulaspora_delbrueckii,TDEL_0H03710,0.000481,0.293018,64
zygosaccharomyces_rouxii,ZYRO0D05346g,0.120635,0.998524,66
_candida_glabrata,CAGL0H06193g,0.009524,0.825585,79
vanderwaltozyma_polyspora_dsm_70294,Kpol_1040p17,0.095506,0.999656,46
zygosaccharomyces_bailii_isa1307,ZBAI_06841,0.045922,0.993569,66
zygosaccharomyces_bailii_isa1307,ZBAI_02440,0.016369,0.893693,66
kazachstania_naganishii_cbs_8797,KNAG_0D04770,0.133451,0.998641,45
kazachstania_africana_cbs_2517,KAFR_0K00730,0.099539,0.998192,61
eremothecium_cymbalariae_dbvpg_7215,Ecym_2645,0.003176,0.558820,61
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriACR286C,0.111626,0.998938,34
ashbya_gossypii,AGOS_ACR286C,0.178605,0.998938,34
kluyveromyces_lactis,KLLA0_F07513g,0.023741,0.942262,64
eremothecium_sinecaudum,AW171_hschr2372,0.034264,0.968610,57
kluyveromyces_marxianus_dmku3_1042,KLMA_20372,0.066961,0.998379,63
lachancea_thermotolerans_cbs_6340,KLTH0D02354g,0.003634,0.573403,57
lachancea_lanzarotensis,LALA0_S09e07294g,0.034264,0.968610,57
hanseniaspora_osmophila,AWRI3579_g2240,0.000360,0.273259,74
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_52773,0.114075,0.997771,87
hanseniaspora_opuntiae,AWRI3578_g1915,0.023368,0.949722,69
hanseniaspora_uvarum_dsm_2768,D499_0I01180,0.002979,0.551950,63
candida_tropicalis_mya_3404,CTRG_02669,0.179754,0.998147,58
_candida_tenuis_atcc_10573,CANTEDRAFT_126988,0.012854,0.839360,62
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_202705,0.499598,0.999877,68
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_22201,0.098074,0.996366,50
