species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00392,-0.000000,0.392761,15
saccharomyces_kudriavzevii_ifo_1802,SKUD_185105,0.088010,0.942839,14
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5490,0.088010,0.942839,14
saccharomyces_eubayanus,DI49_0138,-0.000000,0.418945,13
vanderwaltozyma_polyspora_dsm_70294,Kpol_1028p93,0.067537,0.923820,16
tetrapisispora_blattae_cbs_6284,TBLA_0F02670,0.013126,0.667826,17
tetrapisispora_phaffii_cbs_4417,TPHA_0E00430,-0.000000,0.209473,14
zygosaccharomyces_rouxii,ZYRO0G17820g,0.009538,0.576245,14
kazachstania_naganishii_cbs_8797,KNAG_0F03580,0.045052,0.820465,9
kazachstania_africana_cbs_2517,KAFR_0B00660,-0.000000,0.196381,16
zygosaccharomyces_bailii_isa1307,ZBAI_08290,0.093602,0.934887,11
zygosaccharomyces_bailii_isa1307,ZBAI_03283,0.093602,0.934887,11
naumovozyma_castellii_cbs_4309,NCAS_0A14870,0.009538,0.576245,14
naumovozyma_dairenensis_cbs_421,NDAI_0J00610,0.038500,0.820629,14
torulaspora_delbrueckii,TDEL_0C03430,0.052013,0.854254,12
_candida_glabrata,CAGL0F04455g,-0.000000,0.196381,16
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAGL323C,0.557779,0.999395,11
eremothecium_sinecaudum,AW171_hschr42321,0.093602,0.934887,11
eremothecium_cymbalariae_dbvpg_7215,Ecym_7170,-0.000000,0.392761,15
ashbya_gossypii,AGOS_AGL323C,0.193476,0.988643,11
lachancea_thermotolerans_cbs_6340,KLTH0E01848g,-0.000000,0.451172,11
lachancea_lanzarotensis,LALA0_S02e10726g,0.137828,0.977784,13
kluyveromyces_lactis,KLLA0_E05611g,0.237772,0.996844,13
kluyveromyces_marxianus_dmku3_1042,KLMA_70091,0.022129,0.733274,13
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_116850,0.176614,0.992987,15
hanseniaspora_opuntiae,AWRI3578_g3028,0.045052,0.820465,9
hanseniaspora_osmophila,AWRI3579_g4203,0.029654,0.790440,16
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_131422,0.022129,0.733274,13
yarrowia_lipolytica,YALI0_D06545g,0.271132,0.992592,8
meyerozyma_guilliermondii_atcc_6260,PGUG_04585,-0.000000,0.246094,10
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_4637,-0.000000,0.352394,19
candida_orthopsilosis_co_90_125,CORT_0E03300,-0.000000,0.246094,10
debaryomyces_hansenii_cbs767,DEHA2G17974g,-0.000000,0.492187,9
debaryomyces_fabryi,AC631_00665,0.047947,0.781382,6
cyberlindnera_jadinii,BN1211_3877,0.101366,0.875133,4
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_92071,0.200662,0.968952,6
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0G04890g,0.067344,0.907934,13
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_156149,0.074194,0.890977,10
pichia_kudriavzevii,JL09_g5504,-0.000000,0.225586,12
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_74068,0.375600,0.996844,13
komagataella_phaffii_cbs_7435,PP7435_CHR4-0182,0.012846,0.612518,12
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_31172,0.093602,0.934887,11
