species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00410,0.072691,0.992262,74
saccharomyces_eubayanus,DI49_0119,0.042816,0.904971,72
saccharomyces_arboricola_h_6,SU7_0081,0.083366,0.998391,75
naumovozyma_castellii_cbs_4309,NCAS_0E02640,0.066460,0.998115,91
naumovozyma_dairenensis_cbs_421,NDAI_0E04300,0.031601,0.868544,85
tetrapisispora_phaffii_cbs_4417,TPHA_0E00890,0.167979,0.999995,93
tetrapisispora_blattae_cbs_6284,TBLA_0D00640,0.281757,0.999966,63
kazachstania_africana_cbs_2517,KAFR_0L01710,0.135247,0.999995,93
zygosaccharomyces_rouxii,ZYRO0B03234g,0.060165,0.950478,62
torulaspora_delbrueckii,TDEL_0C01600,0.038173,0.813335,61
zygosaccharomyces_bailii_isa1307,ZBAI_04683,0.028885,0.696660,60
zygosaccharomyces_bailii_isa1307,ZBAI_06728,0.000772,0.022523,70
eremothecium_sinecaudum,AW171_hschr84688,0.077680,0.991481,69
eremothecium_cymbalariae_dbvpg_7215,Ecym_4688,0.060892,0.958710,65
ashbya_gossypii,AGOS_ACR228C,0.045494,0.929520,74
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriACR228C,0.015052,0.502042,74
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_176586,0.268703,0.995334,21
kuraishia_capsulata_cbs_1993,KUCA_T00001889001,0.002302,0.075128,58
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_25952,0.236587,0.999960,46
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_163431,0.249386,0.999964,61
wickerhamomyces_ciferrii,BN7_4779,0.387286,0.999914,71
cyberlindnera_jadinii,BN1211_0555,0.175705,0.999993,58
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_16592,0.340690,0.999933,50
ogataea_polymorpha,OGAPODRAFT_87610,0.571061,0.999854,22
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_29015,0.005843,0.162638,63
ogataea_parapolymorpha_dl_1,HPODL_05235,0.188973,0.999960,46
yarrowia_lipolytica,YALI0_F14179g,0.016907,0.557301,75
geotrichum_candidum,BN980_GECA03s05125g,0.038020,0.940520,93
sugiyamaella_lignohabitans,AWJ20_148,0.124552,0.999961,77
schizosaccharomyces_japonicus,SJAG_04745,0.154739,0.999965,76
schizosaccharomyces_octosporus,SOCG_04153,0.044095,0.930967,77
schizosaccharomyces_japonicus,SJAG_00773,0.083334,0.998516,74
schizosaccharomyces_cryophilus,SPOG_00389,0.032088,0.848491,80
schizosaccharomyces_pombe,SPAC25G10.07c,0.118116,0.999961,77
penicillium_italicum,PITC_043070,0.044593,0.967490,94
trichoderma_reesei,TRIREDRAFT_64298,0.134781,0.999914,71
penicillium_oxalicum_114_2,PDE_05989,0.023589,0.764549,86
ascochyta_rabiei,ST47_g9066,0.046569,0.987757,107
metarhizium_majus_arsef_297,MAJ_02661,0.025630,0.800005,88
glarea_lozoyensis_74030,M7I_2064,0.005985,0.119166,45
fusarium_graminearum,FGRAMPH1_01T01755,0.082029,0.999993,91
pseudogymnoascus_sp_vkm_f_4518_fw_2643_,V500_04347,0.008295,0.373105,98
metarhizium_brunneum_arsef_3297,MBR_05700,0.026493,0.810172,87
trichophyton_equinum_cbs_127_97,TEQG_07772,0.039287,0.937869,90
paracoccidioides_sp_lutzii_pb01,PAAG_09051,0.019727,0.686796,86
aspergillus_luchuensis,RIB2604_01805680,0.002610,0.112283,103
thielavia_terrestris_nrrl_8126,THITE_2120711,0.229531,0.999981,85
fonsecaea_erecta,AYL99_04345,0.034008,0.909194,91
penicillium_griseofulvum,PGRI_091830,0.044834,0.965649,92
lipomyces_starkeyi_nrrl_y_11557,LIPSTDRAFT_959,0.035900,0.682554,46
saitoella_complicata_nrrl_y_17804,G7K_3453-t1,0.135318,0.999928,97
neurospora_crassa,NCU00927,0.040193,0.959179,97
verticillium_longisporum,BN1708_006235,0.244474,0.999978,100
aschersonia_aleyrodis_rcef_2490,AAL_07921,0.225333,0.999928,97
trichoderma_gamsii,TGAM01_04442,0.015986,0.571587,82
colletotrichum_orbiculare,Cob_07285,0.088619,0.999954,101
tolypocladium_ophioglossoides_cbs_100239,TOPH_03961,0.219775,0.999976,94
fonsecaea_pedrosoi_cbs_271_37,Z517_07099,0.048415,0.977164,93
fonsecaea_monophora,AYO21_03592,0.066798,0.997882,89
exophiala_xenobiotica,PV05_09664,0.013174,0.566055,97
tortispora_caseinolytica_nrrl_y_17796,CANCADRAFT_19537,0.024040,0.615293,59
pseudogymnoascus_sp_05ny08,VF21_03051,0.014255,0.581971,94
exophiala_spinifera,PV08_01326,0.042361,0.963571,96
colletotrichum_salicis,CSAL01_10908,0.061001,0.998530,100
phialocephala_scopiformis,LY89DRAFT_633487,0.011667,0.480251,91
pyrenophora_teres,PTT_16433,0.133305,0.999999,106
pneumocystis_jirovecii_ru7,T551_00706,0.377900,0.999904,83
phaeoacremonium_minimum_ucrpa7,UCRPA7_1242,0.069608,0.999958,103
cladophialophora_carrionii_cbs_160_54,G647_01392,0.030424,0.853302,85
pseudogymnoascus_sp_vkm_f_3775,V491_04523,0.008896,0.377155,95
xylona_heveae_tc161,L228DRAFT_208822,0.045974,0.970211,93
metarhizium_anisopliae,MANI_012076,0.020244,0.697232,86
penicillium_expansum,PEX1_025000,0.042292,0.961887,95
verticillium_longisporum,BN1708_014144,0.416742,0.999976,94
blumeria_graminis,BGHDH14_bgh02147,0.077305,0.999974,88
exophiala_mesophila,PV10_02442,0.088495,0.999986,95
pestalotiopsis_fici_w106_1,PFICI_06931,0.017901,0.651962,89
aspergillus_ochraceoroseus,AOCH_000856,0.043865,0.959844,90
scedosporium_apiospermum,SAPIO_CDS1340,0.173344,0.999976,80
thielaviopsis_punctulata,TD95_004258,0.051377,0.998284,115
pseudogymnoascus_sp_vkm_f_4246,V492_03671,0.016648,0.648635,96
magnaporthe_oryzae,MGG_01175,0.008672,0.340879,87
sordaria_macrospora,SMAC_00205,0.027388,0.869649,100
neonectria_ditissima,AK830_g2828,0.011869,0.358265,65
dothistroma_septosporum,DOTSEDRAFT_40227,0.005977,0.260532,100
drechmeria_coniospora,DCS_03746,0.206760,0.999914,71
botrytis_cinerea,Bcin01g01150,0.021065,0.731041,90
aspergillus_terreus,CADATEAG00008365,0.064999,0.997252,91
aspergillus_flavus,AFLA_117920,0.012743,0.528765,94
aspergillus_ruber_cbs_135680,EURHEDRAFT_377985,0.003609,0.154130,98
alternaria_alternata,CC77DRAFT_951807,0.011778,0.545445,105
trichophyton_verrucosum_hki_0517,TRV_00818,0.079361,0.999987,86
mycosphaerella_eumusae,AC578_1500,0.069059,0.999978,100
aspergillus_rambellii,ARAM_004276,0.045622,0.969842,93
penicillium_roqueforti_fm164,PROQFM164_S09g000050,0.018317,0.686330,95
aspergillus_oryzae,AO090010000216,0.012743,0.528765,94
emmonsia_sp_cac_2015a,ACJ72_04597,0.001259,0.042102,96
rosellinia_necatrix,SAMD00023353_1001590,0.012326,0.486608,85
macrophomina_phaseolina_ms6,MPH_07336,0.049759,0.989586,103
sclerotinia_borealis_f_4157,SBOR_6477,0.080506,0.999987,86
phaeomoniella_chlamydospora,UCRPC4_g06195,0.026023,0.852777,99
colletotrichum_nymphaeae_sa_01,CNYM01_12391,0.124197,0.999978,100
pseudogymnoascus_sp_vkm_f_4519_fw_2642_,V501_06074,0.002510,0.093324,97
aspergillus_fumigatus,CADAFUAG00001117,0.003185,0.105774,92
pneumocystis_murina_b123,PNEG_00515,0.354212,0.999904,83
trichophyton_tonsurans_cbs_112818,TESG_08052,0.039287,0.937869,90
sphaerulina_musiva_so2202,SEPMUDRAFT_145702,0.002929,0.119144,96
pseudogymnoascus_sp_vkm_f_4515_fw_2607_,V496_03690,0.004067,0.175864,97
rasamsonia_emersonii_cbs_393_64,T310_2462,0.044534,0.965428,92
capronia_epimyces_cbs_606_96,A1O3_08598,0.053200,0.978807,86
aspergillus_clavatus,CADACLAG00006270,0.050801,0.985776,96
