species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00257,0.006166,0.576083,25
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5617,0.067344,0.907934,13
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0264,0.013126,0.667826,17
saccharomyces_arboricola_h_6,SU7_0196,-0.000000,0.336376,21
saccharomyces_eubayanus,DI49_1135,-0.000000,0.168188,22
torulaspora_delbrueckii,TDEL_0C04950,0.043425,0.885414,20
zygosaccharomyces_rouxii,ZYRO0C16192g,0.103373,0.965210,15
zygosaccharomyces_bailii_isa1307,ZBAI_05540,0.219921,0.994028,12
zygosaccharomyces_bailii_isa1307,ZBAI_00388,0.339788,0.999395,11
_candida_glabrata,CAGL0K12254g,0.085659,0.978522,24
kazachstania_naganishii_cbs_8797,KNAG_0B01550,0.005853,0.519638,18
kazachstania_africana_cbs_2517,KAFR_0D02740,0.149452,0.996758,22
kluyveromyces_marxianus_dmku3_1042,KLMA_80284,0.119590,0.961793,12
lachancea_thermotolerans_cbs_6340,KLTH0E15334g,0.176614,0.992987,15
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADL330W,0.552943,0.998482,10
lachancea_lanzarotensis,LALA0_S01e02036g,0.053489,0.904494,18
eremothecium_cymbalariae_dbvpg_7215,Ecym_3474,0.010562,0.641054,19
eremothecium_sinecaudum,AW171_hschr2274,0.109078,0.981362,19
ashbya_gossypii,AGOS_ADL330W,0.552943,0.998482,10
kluyveromyces_lactis,KLLA0_B09592g,0.038500,0.820629,14
tetrapisispora_blattae_cbs_6284,TBLA_0A06590,0.015881,0.714517,22
tetrapisispora_phaffii_cbs_4417,TPHA_0A03620,0.007263,0.595524,23
vanderwaltozyma_polyspora_dsm_70294,Kpol_1065p23,0.095249,0.986433,25
naumovozyma_dairenensis_cbs_421,NDAI_0A07860,0.134684,0.998449,29
naumovozyma_castellii_cbs_4309,NCAS_0I01140,0.043425,0.885414,20
hanseniaspora_osmophila,AWRI3579_g2172,0.203039,0.995195,32
serendipita_indica_dsm_11827,PIIN_11750,-0.000000,0.312500,6
allomyces_macrogynus_atcc_38327,AMAG_08327,0.260791,0.999876,27
allomyces_macrogynus_atcc_38327,AMAG_07432,0.081522,0.982206,27
melampsora_laricipopulina,MELLADRAFT_103884,0.118943,0.999916,35
trichophyton_rubrum_cbs_118892,TERG_07931,-0.000000,0.750000,3
trichophyton_soudanense_cbs_452_61,H105_00817,-0.000000,0.750000,3
exidia_glandulosa_hhb12029,EXIGLDRAFT_582682,0.499289,0.968952,6
neolentinus_lepideus_hhb14362_ss_1,NEOLEDRAFT_1132477,0.018232,0.656382,10
fibulorhizoctonia_sp_cbs_109695,FIBSPDRAFT_870115,0.507907,0.984563,7
laccaria_bicolor_s238n_h82,LACBIDRAFT_306149,-0.000000,0.546875,7
tsuchiyaea_wingfieldii_cbs_7118,L198_06562,0.074194,0.890977,10
pisolithus_tinctorius_marx_270,M404DRAFT_78680,0.047947,0.781382,6
phlebiopsis_gigantea_11061_1_cr5_6,PHLGIDRAFT_127180,0.114536,0.930077,8
sistotremastrum_suecicum_hhb10207_ss_3,SISSUDRAFT_1047699,-0.000000,0.492187,9
tremella_mesenterica_dsm_1558,TREMEDRAFT_65283,0.045052,0.820465,9
cryptococcus_neoformans,CNH00780,0.004766,0.496975,20
cryptococcus_gattii_vgiv_ind107,I308_06179,-0.000000,0.336376,21
kwoniella_mangroviensis_cbs_8886,I204_03966,0.557779,0.999395,11
