species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0269,-0.000000,0.451172,11
saccharomyces_sp_boulardii_,KO01_00252,0.012846,0.612518,12
saccharomyces_arboricola_h_6,SU7_0200,0.067344,0.907934,13
saccharomyces_eubayanus,DI49_1141,0.119590,0.961793,12
tetrapisispora_phaffii_cbs_4417,TPHA_0A03560,0.237772,0.996844,13
vanderwaltozyma_polyspora_dsm_70294,Kpol_1065p18,0.293229,0.996377,9
torulaspora_delbrueckii,TDEL_0C05030,0.093602,0.934887,11
naumovozyma_dairenensis_cbs_421,NDAI_0A07910,0.045052,0.820465,9
naumovozyma_castellii_cbs_4309,NCAS_0I01090,0.067344,0.907934,13
tetrapisispora_blattae_cbs_6284,TBLA_0H01550,0.552943,0.998482,10
_candida_glabrata,CAGL0K12342g,-0.000000,0.492187,9
kazachstania_naganishii_cbs_8797,KNAG_0B01470,-0.000000,0.392761,15
kazachstania_africana_cbs_2517,KAFR_0D02690,0.114536,0.930077,8
zygosaccharomyces_bailii_isa1307,ZBAI_05552,-0.000000,0.451172,11
zygosaccharomyces_rouxii,ZYRO0C16368g,0.012846,0.612518,12
zygosaccharomyces_bailii_isa1307,ZBAI_00397,0.018232,0.656382,10
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADL338C,0.093602,0.934887,11
lachancea_thermotolerans_cbs_6340,KLTH0F10604g,0.012846,0.612518,12
ashbya_gossypii,AGOS_ADL338C,0.375600,0.996844,13
lachancea_lanzarotensis,LALA0_S03e04918g,0.030588,0.773751,11
eremothecium_cymbalariae_dbvpg_7215,Ecym_3466,0.153646,0.993281,18
eremothecium_sinecaudum,AW171_hschr2282,0.052013,0.854254,12
kluyveromyces_lactis,KLLA0_B09405g,0.552943,0.998482,10
kluyveromyces_marxianus_dmku3_1042,KLMA_80292,0.030588,0.773751,11
hanseniaspora_opuntiae,AWRI3578_g3391,0.322684,0.998482,10
hanseniaspora_osmophila,AWRI3579_g2179,-0.000000,0.392761,15
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_50076,0.229920,0.984563,7
hanseniaspora_uvarum_dsm_2768,D499_0C01530,0.018232,0.656382,10
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_74934,0.293229,0.996377,9
candida_dubliniensis_cd36,CD36_45550,0.018232,0.656382,10
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_38530,-0.000000,0.196381,16
candida_albicans_wo_1,CAWG_03225,0.018232,0.656382,10
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_75927,-0.000000,0.246094,10
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_58808,0.101366,0.875133,4
komagataella_phaffii_cbs_7435,PP7435_CHR2-0514,0.018232,0.656382,10
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0K04498g,0.119590,0.961793,12
ogataea_polymorpha,OGAPODRAFT_75794,0.052013,0.854254,12
_candida_auris,QG37_02273,-0.000000,0.418945,13
candida_tropicalis_mya_3404,CTRG_03901,0.093602,0.934887,11
kuraishia_capsulata_cbs_1993,KUCA_T00004273001,0.052013,0.854254,12
brettanomyces_bruxellensis_awri1499,AWRI1499_0379,0.030588,0.773751,11
candida_parapsilosis_cdc317,CPAR2_501490,0.093602,0.934887,11
pichia_kudriavzevii,JL09_g3903,0.045052,0.820465,9
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_22704,0.027893,0.711263,8
lodderomyces_elongisporus_nrrl_yb_4239,LELG_04510,0.030588,0.773751,11
debaryomyces_hansenii_cbs767,DEHA2D10516g,0.139196,0.961212,9
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_196077,-0.000000,0.451172,11
candida_orthopsilosis_co_90_125,CORT_0B01640,0.172277,0.978935,10
komagataella_pastoris,PAS_chr2-1_0759,0.018232,0.656382,10
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_155342,0.507907,0.984563,7
clavispora_lusitaniae_atcc_42720,CLUG_01323,0.012846,0.612518,12
ogataea_parapolymorpha_dl_1,HPODL_04499,-0.000000,0.451172,11
wickerhamomyces_ciferrii,BN7_6550,0.139196,0.961212,9
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_22931,0.172277,0.978935,10
debaryomyces_fabryi,AC631_02638,0.322684,0.998482,10
