species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00257,0.116384,0.898141,24
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5617,0.038404,0.455236,21
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0264,0.050905,0.468776,18
saccharomyces_arboricola_h_6,SU7_0196,0.000000,0.067395,18
saccharomyces_eubayanus,DI49_1135,0.007007,0.080703,22
torulaspora_delbrueckii,TDEL_0C04950,0.026153,0.286504,11
zygosaccharomyces_rouxii,ZYRO0C16192g,0.086818,0.702145,17
zygosaccharomyces_bailii_isa1307,ZBAI_05540,0.085998,0.638956,14
zygosaccharomyces_bailii_isa1307,ZBAI_00388,0.114960,0.759325,14
_candida_glabrata,CAGL0K12254g,0.304819,0.989804,16
kazachstania_naganishii_cbs_8797,KNAG_0B01550,0.202437,0.916249,15
kazachstania_africana_cbs_2517,KAFR_0D02740,0.386227,0.993479,11
kluyveromyces_marxianus_dmku3_1042,KLMA_80284,0.151454,0.976357,29
lachancea_thermotolerans_cbs_6340,KLTH0E15334g,0.196000,0.963237,20
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADL330W,0.717685,0.999984,14
lachancea_lanzarotensis,LALA0_S01e02036g,0.053616,0.520139,18
eremothecium_cymbalariae_dbvpg_7215,Ecym_3474,0.026153,0.286504,11
eremothecium_sinecaudum,AW171_hschr2274,-0.000000,0.014683,16
ashbya_gossypii,AGOS_ADL330W,0.540192,0.999984,14
kluyveromyces_lactis,KLLA0_B09592g,0.374206,0.999879,21
tetrapisispora_blattae_cbs_6284,TBLA_0A06590,0.348141,0.997225,16
tetrapisispora_phaffii_cbs_4417,TPHA_0A03620,0.224992,0.931309,14
vanderwaltozyma_polyspora_dsm_70294,Kpol_1065p23,0.401097,0.999287,16
naumovozyma_dairenensis_cbs_421,NDAI_0A07860,0.356957,0.999888,19
naumovozyma_castellii_cbs_4309,NCAS_0I01140,0.061034,0.565096,18
hanseniaspora_osmophila,AWRI3579_g2172,-0.000000,0.750000,2
serendipita_indica_dsm_11827,PIIN_11750,0.060597,0.564461,20
allomyces_macrogynus_atcc_38327,AMAG_08327,0.359663,0.999987,69
allomyces_macrogynus_atcc_38327,AMAG_07432,0.418011,0.999999,66
melampsora_laricipopulina,MELLADRAFT_103884,0.498009,0.999979,16
trichophyton_rubrum_cbs_118892,TERG_07931,0.040378,0.500814,26
trichophyton_soudanense_cbs_452_61,H105_00817,0.040378,0.500814,26
exidia_glandulosa_hhb12029,EXIGLDRAFT_582682,0.235479,0.921308,11
neolentinus_lepideus_hhb14362_ss_1,NEOLEDRAFT_1132477,0.071901,0.897086,41
fibulorhizoctonia_sp_cbs_109695,FIBSPDRAFT_870115,0.013271,0.190382,29
laccaria_bicolor_s238n_h82,LACBIDRAFT_306149,0.011958,0.226138,40
tsuchiyaea_wingfieldii_cbs_7118,L198_06562,0.018400,0.379235,43
pisolithus_tinctorius_marx_270,M404DRAFT_78680,0.015294,0.256316,22
phlebiopsis_gigantea_11061_1_cr5_6,PHLGIDRAFT_127180,0.083325,0.947297,44
sistotremastrum_suecicum_hhb10207_ss_3,SISSUDRAFT_1047699,0.023285,0.503116,47
tremella_mesenterica_dsm_1558,TREMEDRAFT_65283,0.042887,0.813873,53
cryptococcus_neoformans,CNH00780,0.131978,0.993748,43
cryptococcus_gattii_vgiv_ind107,I308_06179,0.035141,0.609183,40
kwoniella_mangroviensis_cbs_8886,I204_03966,0.207752,0.999977,42
rhodotorula_toruloides_np11,RHTO_03164,0.080202,0.997000,75
trametes_cinnabarina,BN946_scf184799.g34,0.117652,0.986327,42
serendipita_vermifera_maff_305830,M408DRAFT_52823,0.414151,0.981545,6
ustilago_hordei,UHOR_00335,0.014972,0.563926,87
paxillus_rubicundulus_ve08_2h10,PAXRUDRAFT_832395,0.150975,0.996425,40
fomitopsis_pinicola_fp_58527_ss1,FOMPIDRAFT_133976,0.051085,0.747150,37
galerina_marginata_cbs_339_88,GALMADRAFT_615219,0.017976,0.409928,49
laetiporus_sulphureus_93_53,LAESUDRAFT_740869,0.038262,0.613696,37
moniliophthora_roreri_mca_2997,Moror_4549,0.066542,0.413888,12
moniliophthora_perniciosa_fa553,MPER_12786,0.095296,0.932512,34
coprinopsis_cinerea_okayama7_130,CC1G_01171,0.030762,0.583396,42
kwoniella_bestiolae_cbs_10118,I302_00948,0.036406,0.639351,41
ceraceosorus_bombacis,CEH19403,0.056431,0.900051,53
amanita_muscaria_koide_bx008,M378DRAFT_184273,0.105548,0.969918,40
cryptococcus_gattii_ca1873,I314_06207,0.034008,0.568924,38
mixia_osmundae_iam_14324,E5Q_01466,0.045188,0.725195,39
sphaerobolus_stellatus_ss14,M422DRAFT_196319,0.071523,0.888829,40
pisolithus_microcarpus_441,PISMIDRAFT_629406,0.213981,0.915179,14
moniliophthora_roreri_mca_2997,Moror_7958,0.076828,0.909853,40
fibroporia_radiculosa,FIBRA_04170,0.014479,0.305825,44
trichosporon_asahii_var_asahii_cbs_8904,A1Q2_06536,0.129020,0.980283,36
gloeophyllum_trabeum_atcc_11539,GLOTRDRAFT_57197,0.027498,0.425494,32
rhodotorula_graminis_wp1,RHOBADRAFT_53050,0.162741,0.999901,52
wallemia_mellicola_cbs_633_66,WALSEDRAFT_32018,0.452804,0.999891,18
hypholoma_sublateritium_fd_334_ss_4,HYPSUDRAFT_35274,0.031287,0.561286,40
laccaria_amethystina_laam_08_1,K443DRAFT_672684,0.007400,0.136164,40
sistotremastrum_niveocremeum_hhb9708,SISNIDRAFT_457023,0.019015,0.426002,47
cryptococcus_gattii_vgii_mmrl2647,I352_05584,0.067982,0.860752,38
cutaneotrichosporon_oleaginosus,CC85DRAFT_276393,0.398115,0.999992,56
pseudozyma_hubeiensis_sy62,PHSY_004378,0.032324,0.878638,86
piloderma_croceum_f_1598,PILCRDRAFT_815710,0.087502,0.946431,41
termitomyces_sp_j132,J132_00775,0.074791,0.811035,30
tilletia_indica,A4X13_g518,0.010107,0.362446,79
cryptococcus_amylolentus_cbs_6039,L202_05648,0.026011,0.545103,48
tilletia_caries,A4X03_g595,0.110266,0.962887,36
