species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00059,-0.000000,0.256059,8
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0015,-0.000000,0.256059,8
saccharomyces_eubayanus,DI49_0015,0.749968,0.996187,6
kazachstania_africana_cbs_2517,KAFR_0I00260,-0.000000,0.288066,7
_candida_glabrata,CAGL0M12232g,0.099021,0.768250,7
vanderwaltozyma_polyspora_dsm_70294,Kpol_1049p4,0.581036,0.997613,9
kazachstania_naganishii_cbs_8797,KNAG_0E04120,0.183102,0.740972,6
naumovozyma_castellii_cbs_4309,NCAS_0A07510,0.031965,0.469664,9
naumovozyma_dairenensis_cbs_421,NDAI_0H01970,0.150497,0.858096,8
kluyveromyces_lactis,KLLA0_A03553g,0.035960,0.448195,8
torulaspora_delbrueckii,TDEL_0H04280,0.210791,0.911626,9
kluyveromyces_marxianus_dmku3_1042,KLMA_30591,0.035960,0.448195,8
ashbya_gossypii,AGOS_ADR398W,0.086643,0.704342,8
eremothecium_sinecaudum,AW171_hschr42451,0.067578,0.617514,6
lachancea_lanzarotensis,LALA0_S14e01266g,0.057924,0.480141,7
lachancea_thermotolerans_cbs_6340,KLTH0D00968g,-0.000000,0.370370,5
eremothecium_cymbalariae_dbvpg_7215,Ecym_5022,0.259930,0.890111,8
zygosaccharomyces_rouxii,ZYRO0C00858g,-0.000000,0.123457,6
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADR398W,0.173287,0.666744,4
zygosaccharomyces_bailii_isa1307,ZBAI_06784,0.013023,0.290110,14
tetrapisispora_phaffii_cbs_4417,TPHA_0H02970,0.328941,0.979566,7
tetrapisispora_blattae_cbs_6284,TBLA_0A04430,-0.000000,0.195600,11
hanseniaspora_osmophila,AWRI3579_g226,0.123791,0.999852,77
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_51108,0.035960,0.448195,8
cyberlindnera_jadinii,BN1211_4545,0.451342,0.996187,6
wickerhamomyces_ciferrii,BN7_4887,-0.000000,0.085353,9
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_36924,0.035960,0.448195,8
tortispora_caseinolytica_nrrl_y_17796,CANCADRAFT_26417,0.427003,0.997613,9
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_71592,-0.000000,0.256059,8
pichia_kudriavzevii,JL09_g305,0.108981,0.681007,9
sugiyamaella_lignohabitans,AWJ20_4316,0.358352,0.987829,5
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_47549,0.274653,0.963103,4
yarrowia_lipolytica,YALI0_F16071g,0.255966,0.921937,7
lipomyces_starkeyi_nrrl_y_11557,LIPSTDRAFT_37927,0.219722,0.864340,5
komagataella_pastoris,PAS_chr3_0702,0.057924,0.480141,7
debaryomyces_fabryi,AC631_04730,0.160944,0.907419,10
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_26375,0.298627,0.946792,6
komagataella_phaffii_cbs_7435,PP7435_CHR3-0498,0.057924,0.480141,7
kuraishia_capsulata_cbs_1993,KUCA_T00002517001,0.120397,0.822029,10
geotrichum_candidum,BN980_GECA08s03002g,0.358352,0.987829,5
clavispora_lusitaniae_atcc_42720,CLUG_01467,0.287807,0.950037,9
meyerozyma_guilliermondii_atcc_6260,PGUG_05743,0.108981,0.681007,9
_candida_auris,QG37_01768,0.035960,0.448195,8
candida_parapsilosis_cdc317,CPAR2_805530,0.067578,0.617514,6
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_31158,0.274653,0.963103,4
scheffersomyces_stipitis_cbs_6054,PICST_61362,0.067578,0.617514,6
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_189821,0.287823,0.966943,8
candida_albicans_wo_1,CAWG_05495,0.261333,0.989481,15
