species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0154,-0.000000,0.451172,11
saccharomyces_sp_boulardii_,KO01_00369,-0.000000,0.451172,11
saccharomyces_arboricola_h_6,SU7_0110,0.030588,0.773751,11
saccharomyces_eubayanus,DI49_4697,0.172277,0.978935,10
zygosaccharomyces_bailii_isa1307,ZBAI_07055,0.012846,0.612518,12
zygosaccharomyces_bailii_isa1307,ZBAI_03204,0.052013,0.854254,12
torulaspora_delbrueckii,TDEL_0B04460,0.018232,0.656382,10
zygosaccharomyces_rouxii,ZYRO0C13222g,0.193476,0.988643,11
_candida_glabrata,CAGL0J04356g,0.119590,0.961793,12
tetrapisispora_phaffii_cbs_4417,TPHA_0H00210,0.052013,0.854254,12
vanderwaltozyma_polyspora_dsm_70294,Kpol_1007p2,0.552943,0.998482,10
tetrapisispora_blattae_cbs_6284,TBLA_0A08780,0.088010,0.942839,14
kazachstania_africana_cbs_2517,KAFR_0C02810,0.012846,0.612518,12
kazachstania_naganishii_cbs_8797,KNAG_0G01460,0.007361,0.545845,16
naumovozyma_dairenensis_cbs_421,NDAI_0B02930,0.375600,0.996844,13
naumovozyma_castellii_cbs_4309,NCAS_0B05590,0.067344,0.907934,13
lachancea_lanzarotensis,LALA0_S07e02190g,0.012846,0.612518,12
lachancea_thermotolerans_cbs_6340,KLTH0H08250g,-0.000000,0.246094,10
ashbya_gossypii,AGOS_AFR016W,0.029654,0.790440,16
kluyveromyces_marxianus_dmku3_1042,KLMA_20038,-0.000000,0.225586,12
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAFR016W,0.016754,0.698491,15
eremothecium_cymbalariae_dbvpg_7215,Ecym_6193,0.200662,0.968952,6
eremothecium_sinecaudum,AW171_hschr63856,0.012846,0.612518,12
kluyveromyces_lactis,KLLA0_E10473g,-0.000000,0.451172,11
hanseniaspora_osmophila,AWRI3579_g484,0.012846,0.612518,12
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_57269,0.375600,0.996844,13
hanseniaspora_uvarum_dsm_2768,D499_0AD00170,-0.000000,0.418945,13
hanseniaspora_opuntiae,AWRI3578_g2595,0.038500,0.820629,14
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_11074,0.531062,0.992592,8
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_78749,0.088010,0.942839,14
komagataella_phaffii_cbs_7435,PP7435_CHR1-0052,0.016754,0.698491,15
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0E08562g,0.045052,0.820465,9
clavispora_lusitaniae_atcc_42720,CLUG_05063,0.460517,0.937546,5
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_43628,0.027893,0.711263,8
candida_tropicalis_mya_3404,CTRG_03279,0.139196,0.961212,9
debaryomyces_fabryi,AC631_02437,-0.000000,0.225586,12
_candida_tenuis_atcc_10573,CANTEDRAFT_127448,0.093602,0.934887,11
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0F09905g,-0.000000,0.492187,9
pichia_kudriavzevii,JL09_g2923,-0.000000,0.209473,14
candida_dubliniensis_cd36,CD36_09980,0.114536,0.930077,8
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_31237,0.027893,0.711263,8
ogataea_parapolymorpha_dl_1,HPODL_04785,0.012846,0.612518,12
wickerhamomyces_ciferrii,BN7_2001,0.531062,0.992592,8
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_108873,0.052013,0.854254,12
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_27584,0.552943,0.998482,10
candida_orthopsilosis_co_90_125,CORT_0A11880,0.093602,0.934887,11
ogataea_polymorpha,OGAPODRAFT_9880,0.012846,0.612518,12
debaryomyces_hansenii_cbs767,DEHA2G11814g,0.012846,0.612518,12
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_132284,0.027893,0.711263,8
_candida_auris,QG37_06281,-0.000000,0.246094,10
