species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0099,0.011433,0.673633,26
saccharomyces_sp_boulardii_,KO01_00431,0.015881,0.714517,22
saccharomyces_arboricola_h_6,SU7_0064,-0.000000,0.370941,17
saccharomyces_eubayanus,DI49_0099,0.010562,0.641054,19
_candida_glabrata,CAGL0G03619g,0.050809,0.881805,15
naumovozyma_castellii_cbs_4309,NCAS_0E02440,0.239862,0.999877,19
naumovozyma_dairenensis_cbs_421,NDAI_0E04010,0.320075,0.999515,18
kazachstania_africana_cbs_2517,KAFR_0L01910,0.119590,0.961793,12
torulaspora_delbrueckii,TDEL_0C02820,0.050809,0.881805,15
tetrapisispora_blattae_cbs_6284,TBLA_0F01400,0.078082,0.959465,20
tetrapisispora_phaffii_cbs_4417,TPHA_0K00670,-0.000000,0.336376,21
vanderwaltozyma_polyspora_dsm_70294,Kpol_1045p20,0.095249,0.986433,25
tetrapisispora_blattae_cbs_6284,TBLA_0F01390,0.122254,0.979409,16
zygosaccharomyces_bailii_isa1307,ZBAI_06056,0.030588,0.773751,11
zygosaccharomyces_bailii_isa1307,ZBAI_00759,-0.000000,0.451172,11
zygosaccharomyces_rouxii,ZYRO0B04026g,0.038500,0.820629,14
eremothecium_cymbalariae_dbvpg_7215,Ecym_7133,0.067537,0.923820,16
kluyveromyces_marxianus_dmku3_1042,KLMA_70152,0.088010,0.942839,14
lachancea_lanzarotensis,LALA0_S01e06040g,-0.000000,0.492187,9
eremothecium_sinecaudum,AW171_hschr42358,0.050809,0.881805,15
lachancea_thermotolerans_cbs_6340,KLTH0C06006g,-0.000000,0.546875,7
ashbya_gossypii,AGOS_AGL285C,0.229920,0.984563,7
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAGL285C,0.531062,0.992592,8
kluyveromyces_lactis,KLLA0_E06931g,0.030588,0.773751,11
hanseniaspora_osmophila,AWRI3579_g3032,0.004766,0.496975,20
komagataella_pastoris,PAS_chr2-2_0160,-0.000000,0.370941,17
komagataella_phaffii_cbs_7435,PP7435_CHR2-0166,-0.000000,0.196381,16
candida_tropicalis_mya_3404,CTRG_02744,0.305058,0.998037,17
meyerozyma_guilliermondii_atcc_6260,PGUG_05792,0.045052,0.820465,9
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_237330,0.327152,0.999876,27
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_45965,0.080487,0.951273,17
lodderomyces_elongisporus_nrrl_yb_4239,LELG_03008,0.026193,0.811614,21
candida_dubliniensis_cd36,CD36_64604,0.233085,0.999836,30
candida_albicans_wo_1,CAWG_04969,0.156148,0.999876,27
_candida_auris,QG37_07717,0.022129,0.733274,13
scheffersomyces_stipitis_cbs_6054,PICST_45709,0.023545,0.762634,18
candida_dubliniensis_cd36,CD36_64820,0.233085,0.999836,30
_candida_tenuis_atcc_10573,CANTEDRAFT_113626,0.195920,0.996505,16
