species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00257,0.142813,0.939996,24
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5617,0.039288,0.306315,16
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0264,0.207648,0.956012,18
saccharomyces_arboricola_h_6,SU7_0196,0.018232,0.161904,20
saccharomyces_eubayanus,DI49_1135,0.148608,0.953780,25
torulaspora_delbrueckii,TDEL_0C04950,0.114465,0.778502,17
zygosaccharomyces_rouxii,ZYRO0C16192g,0.014629,0.187533,23
zygosaccharomyces_bailii_isa1307,ZBAI_05540,0.285273,0.999850,30
zygosaccharomyces_bailii_isa1307,ZBAI_00388,0.085802,0.782268,24
_candida_glabrata,CAGL0K12254g,0.017673,0.227268,25
kazachstania_naganishii_cbs_8797,KNAG_0B01550,0.092124,0.725734,18
kazachstania_africana_cbs_2517,KAFR_0D02740,0.308732,0.996709,19
kluyveromyces_marxianus_dmku3_1042,KLMA_80284,0.251589,0.997491,25
lachancea_thermotolerans_cbs_6340,KLTH0E15334g,0.188861,0.977355,23
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADL330W,1.041128,0.999729,23
lachancea_lanzarotensis,LALA0_S01e02036g,0.052692,0.577746,25
eremothecium_cymbalariae_dbvpg_7215,Ecym_3474,-0.000000,0.049922,17
eremothecium_sinecaudum,AW171_hschr2274,0.226925,0.990156,23
ashbya_gossypii,AGOS_ADL330W,0.823178,0.999937,24
kluyveromyces_lactis,KLLA0_B09592g,0.230174,0.976224,18
tetrapisispora_blattae_cbs_6284,TBLA_0A06590,0.148608,0.953780,25
tetrapisispora_phaffii_cbs_4417,TPHA_0A03620,0.086595,0.772094,22
vanderwaltozyma_polyspora_dsm_70294,Kpol_1065p23,0.255670,0.994815,22
naumovozyma_dairenensis_cbs_421,NDAI_0A07860,0.313111,0.999983,26
naumovozyma_castellii_cbs_4309,NCAS_0I01140,0.096637,0.867395,25
hanseniaspora_osmophila,AWRI3579_g2172,0.415867,0.999984,44
serendipita_indica_dsm_11827,PIIN_11750,0.089258,0.892041,31
allomyces_macrogynus_atcc_38327,AMAG_08327,0.347994,0.999960,36
allomyces_macrogynus_atcc_38327,AMAG_07432,0.315440,0.999977,39
melampsora_laricipopulina,MELLADRAFT_103884,0.623629,0.999918,15
trichophyton_rubrum_cbs_118892,TERG_07931,0.040355,0.644368,38
trichophyton_soudanense_cbs_452_61,H105_00817,0.040355,0.644368,38
exidia_glandulosa_hhb12029,EXIGLDRAFT_582682,0.269735,0.963257,13
neolentinus_lepideus_hhb14362_ss_1,NEOLEDRAFT_1132477,0.004341,0.115488,42
fibulorhizoctonia_sp_cbs_109695,FIBSPDRAFT_870115,0.169140,0.934592,18
laccaria_bicolor_s238n_h82,LACBIDRAFT_306149,0.080396,0.926238,41
tsuchiyaea_wingfieldii_cbs_7118,L198_06562,0.163083,0.977347,27
pisolithus_tinctorius_marx_270,M404DRAFT_78680,0.027305,0.260428,19
phlebiopsis_gigantea_11061_1_cr5_6,PHLGIDRAFT_127180,0.142813,0.939996,24
sistotremastrum_suecicum_hhb10207_ss_3,SISSUDRAFT_1047699,0.069653,0.796793,30
tremella_mesenterica_dsm_1558,TREMEDRAFT_65283,0.016134,0.292749,40
cryptococcus_neoformans,CNH00780,0.019289,0.322200,35
cryptococcus_gattii_vgiv_ind107,I308_06179,0.024028,0.398540,33
kwoniella_mangroviensis_cbs_8886,I204_03966,0.009125,0.155201,36
rhodotorula_toruloides_np11,RHTO_03164,0.150459,0.992343,36
trametes_cinnabarina,BN946_scf184799.g34,0.237240,0.991935,22
serendipita_vermifera_maff_305830,M408DRAFT_52823,0.109452,0.716309,11
ustilago_hordei,UHOR_00335,0.099719,0.993264,56
paxillus_rubicundulus_ve08_2h10,PAXRUDRAFT_832395,0.124144,0.973468,34
fomitopsis_pinicola_fp_58527_ss1,FOMPIDRAFT_133976,0.088307,0.880684,30
galerina_marginata_cbs_339_88,GALMADRAFT_615219,0.255331,0.999991,34
laetiporus_sulphureus_93_53,LAESUDRAFT_740869,0.068911,0.730346,25
moniliophthora_roreri_mca_2997,Moror_4549,0.235479,0.921308,11
moniliophthora_perniciosa_fa553,MPER_12786,0.030618,0.387144,27
coprinopsis_cinerea_okayama7_130,CC1G_01171,0.044904,0.709106,39
kwoniella_bestiolae_cbs_10118,I302_00948,0.073357,0.889811,39
ceraceosorus_bombacis,CEH19403,0.035870,0.540556,36
amanita_muscaria_koide_bx008,M378DRAFT_184273,0.025578,0.395229,31
cryptococcus_gattii_ca1873,I314_06207,0.043546,0.628968,31
mixia_osmundae_iam_14324,E5Q_01466,0.084795,0.889894,33
sphaerobolus_stellatus_ss14,M422DRAFT_196319,0.095957,0.887537,29
pisolithus_microcarpus_441,PISMIDRAFT_629406,0.238364,0.983546,20
moniliophthora_roreri_mca_2997,Moror_7958,0.027415,0.506496,39
fibroporia_radiculosa,FIBRA_04170,0.024966,0.339529,25
