species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0269,0.070451,0.776740,29
saccharomyces_sp_boulardii_,KO01_00252,0.093442,0.900384,32
saccharomyces_arboricola_h_6,SU7_0200,0.094991,0.917717,33
saccharomyces_eubayanus,DI49_1141,0.203266,0.994124,28
tetrapisispora_phaffii_cbs_4417,TPHA_0A03560,0.185064,0.974795,23
vanderwaltozyma_polyspora_dsm_70294,Kpol_1065p18,0.239459,0.999964,31
torulaspora_delbrueckii,TDEL_0C05030,0.050189,0.697876,35
naumovozyma_dairenensis_cbs_421,NDAI_0A07910,0.020443,0.252425,24
naumovozyma_castellii_cbs_4309,NCAS_0I01090,0.031782,0.532386,34
tetrapisispora_blattae_cbs_6284,TBLA_0H01550,0.301515,0.999889,27
_candida_glabrata,CAGL0K12342g,0.014378,0.250329,33
kazachstania_naganishii_cbs_8797,KNAG_0B01470,0.207037,0.998338,31
kazachstania_africana_cbs_2517,KAFR_0D02690,0.066361,0.721203,27
zygosaccharomyces_bailii_isa1307,ZBAI_05552,0.017967,0.277971,30
zygosaccharomyces_rouxii,ZYRO0C16368g,0.178156,0.995560,33
zygosaccharomyces_bailii_isa1307,ZBAI_00397,0.070422,0.771757,28
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADL338C,0.157345,0.984865,31
lachancea_thermotolerans_cbs_6340,KLTH0F10604g,0.115526,0.923518,27
ashbya_gossypii,AGOS_ADL338C,0.049989,0.696506,34
lachancea_lanzarotensis,LALA0_S03e04918g,0.065589,0.821744,35
eremothecium_cymbalariae_dbvpg_7215,Ecym_3466,0.172815,0.991733,31
eremothecium_sinecaudum,AW171_hschr2282,0.087041,0.896620,33
kluyveromyces_lactis,KLLA0_B09405g,0.053986,0.705997,30
kluyveromyces_marxianus_dmku3_1042,KLMA_80292,0.179399,0.999940,45
hanseniaspora_opuntiae,AWRI3578_g3391,0.072055,0.812092,29
hanseniaspora_osmophila,AWRI3579_g2179,0.194323,0.994437,29
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_50076,0.503929,0.999686,13
hanseniaspora_uvarum_dsm_2768,D499_0C01530,0.217891,0.999991,34
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_74934,0.014876,0.199850,15
candida_dubliniensis_cd36,CD36_45550,0.042488,0.594050,29
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_38530,0.120118,0.995658,49
candida_albicans_wo_1,CAWG_03225,0.059110,0.742875,32
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_75927,0.095011,0.963271,42
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_58808,0.044005,0.543033,28
komagataella_phaffii_cbs_7435,PP7435_CHR2-0514,0.004605,0.086178,29
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0K04498g,0.081975,0.840515,29
ogataea_polymorpha,OGAPODRAFT_75794,0.265797,0.999994,47
_candida_auris,QG37_02273,0.160501,0.982130,29
candida_tropicalis_mya_3404,CTRG_03901,0.407608,0.999963,28
kuraishia_capsulata_cbs_1993,KUCA_T00004273001,0.052245,0.696518,31
brettanomyces_bruxellensis_awri1499,AWRI1499_0379,0.169140,0.934592,18
candida_parapsilosis_cdc317,CPAR2_501490,0.132292,0.971564,32
pichia_kudriavzevii,JL09_g3903,0.073675,0.862901,36
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_22704,0.119172,0.947842,31
lodderomyces_elongisporus_nrrl_yb_4239,LELG_04510,0.052137,0.689913,32
debaryomyces_hansenii_cbs767,DEHA2D10516g,0.129371,0.913247,23
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_196077,0.115448,0.951025,32
candida_orthopsilosis_co_90_125,CORT_0B01640,0.082841,0.883863,34
komagataella_pastoris,PAS_chr2-1_0759,0.004605,0.086178,29
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_155342,0.019250,0.256990,28
clavispora_lusitaniae_atcc_42720,CLUG_01323,0.034858,0.518857,31
ogataea_parapolymorpha_dl_1,HPODL_04499,0.163493,0.999576,42
wickerhamomyces_ciferrii,BN7_6550,0.118586,0.970552,36
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_22931,0.113712,0.939461,30
debaryomyces_fabryi,AC631_02638,0.152558,0.967772,26
